,price_doc,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,kremlin_km
27494,7950000,1/24/15,44,27,5,5,2,1964,2,5,3,Investment,Koptevo,9.895894839
27495,8100000,1/24/15,59,44,6,9,1,1971,3,5,2,Investment,Birjulevo Vostochnoe,17.55172846
27496,8700000,1/24/15,44,28,11,12,5,1966,2,5,3,Investment,Taganskoe,3.780426735
27497,44682580,1/24/15,209,82,37,20,1,2015,1,10,1,OwnerOccupier,Rostokino,9.145442096
27498,9950000,1/24/15,59,34,15,17,1,1988,2,10,3,Investment,Ljublino,10.82110203
27499,10008036,1/24/15,58,31,10,17,1,1999,2,10,1,OwnerOccupier,Nagatino-Sadovniki,7.913243602
27500,8156105,1/26/15,61,61,4,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
27501,6786470,1/26/15,51,51,2,17,1,2014,2,9,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
27502,7972415,1/26/15,63,63,9,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.32714056
27503,4267000,1/26/15,99,48,20,37,4,2011,3,20,1,Investment,Izmajlovo,11.26095502
27504,7300000,1/26/15,44,30,3,5,2,1961,2,5,3,Investment,Kotlovka,8.172711169
27505,9300000,1/26/15,60,33,8,12,1,2006,2,11,3,Investment,Kosino-Uhtomskoe,16.78700564
27506,3000000,1/26/15,54,28,4,17,1,2008,2,9,2,Investment,Nekrasovka,20.54434528
27507,3719200,1/26/15,44,44,2,2,4,2016,1,10,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
27508,9590243,1/26/15,83,78,17,17,1,2015,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
27509,7800000,1/26/15,44,27,5,9,1,1968,2,5,2,Investment,Rjazanskij,10.85024014
27510,7000000,1/26/15,35,20,10,12,5,1968,1,9,3,Investment,Bogorodskoe,9.588547033
27511,14250000,1/26/15,75,45,2,7,2,1950,3,10,3,Investment,Mozhajskoe,11.39706968
27512,6650000,1/26/15,35,21,3,9,1,1973,1,8,3,Investment,Severnoe Tushino,16.39776403
27513,6700000,1/26/15,38,20,4,14,1,1988,1,8,2,Investment,Novokosino,15.80993006
27514,4500000,1/26/15,35,17,7,22,5,1983,1,9,2,Investment,Nagatinskij Zaton,7.871610858
27515,4677427,1/26/15,40,40,13,17,1,2014,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
27516,10423761,1/26/15,85,85,19,22,1,2015,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
27517,6000000,1/26/15,55,34,8,9,2,1959,2,9,2,Investment,Donskoe,5.048867488
27518,4846140,1/26/15,65,67,3,4,1,2014,3,10,1,OwnerOccupier,Poselenie Filimonkovskoe,28.75536526
27519,5700000,1/26/15,38,19,6,14,1,1997,1,8,2,Investment,Novokosino,14.6857681
27520,8900000,1/26/15,44,28,13,14,1,1973,2,5,3,Investment,Mozhajskoe,12.81461569
27521,11350000,1/26/15,74,47,5,5,2,1959,3,8,2,Investment,Danilovskoe,3.786079502
27522,1000000,1/26/15,38,23,13,14,5,1972,2,5,3,Investment,Chertanovo Central'noe,15.58394727
27523,14025000,1/26/15,74,44,5,17,1,1989,3,10,2,Investment,Donskoe,5.378048307
27524,1200000,1/26/15,38,17,18,22,4,2013,1,10,3,Investment,Birjulevo Vostochnoe,19.627945
27525,5000000,1/26/15,24,12,3,5,5,1967,1,5,2,Investment,Preobrazhenskoe,8.376472258
27526,8750000,1/26/15,54,32,9,17,1,1997,2,9,3,Investment,Novokosino,14.53813023
27527,6150000,1/26/15,44,27,6,9,1,1970,2,6,3,Investment,Gol'janovo,14.32353365
27528,8550000,1/26/15,68,46,6,16,1,1977,3,7,2,Investment,Vostochnoe Izmajlovo,13.17892282
27529,6500000,1/26/15,33,19,7,9,1,1969,1,6,2,Investment,Nagatino-Sadovniki,9.06433542
27530,9978366,1/26/15,121,121,3,3,2,2015,3,12,1,OwnerOccupier,Poselenie Sosenskoe,19.92881447
27531,8200000,1/26/15,63,45,3,12,1,1980,3,6,2,Investment,Mar'ino,12.05644827
27532,22500000,1/27/15,86,60,7,9,2,1959,3,9,3,Investment,Lomonosovskoe,9.081552342
27533,6218599,1/27/15,57,57,3,17,1,2015,2,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
27534,9200000,1/27/15,76,45,1,5,2,1958,3,8,2,Investment,Nizhegorodskoe,5.568447722
27535,5300000,1/27/15,29,14,3,5,1,1964,1,5,2,Investment,Bogorodskoe,9.568890071
27536,27928732,1/27/15,94,84,7,20,1,2015,3,10,1,OwnerOccupier,Presnenskoe,4.265688359
27537,8458400,1/27/15,77,73,3,22,1,2014,3,10,1,OwnerOccupier,Krjukovo,35.93747379
27538,21000000,1/27/15,78,52,3,9,6,1956,3,8,3,Investment,Lomonosovskoe,9.677577472
27539,7800000,1/27/15,56,35,8,14,1,2008,2,8,2,Investment,Nekrasovka,19.91214605
27540,8400000,1/27/15,53,29,13,14,6,2007,2,9,3,Investment,Staroe Krjukovo,36.87172994
27541,11900000,1/27/15,81,48,10,14,1,1988,3,8,2,Investment,Jaroslavskoe,14.30042302
27542,11500000,1/27/15,51,31,4,8,2,1956,2,5,3,Investment,Alekseevskoe,7.513963983
27543,7300000,1/27/15,41,21,6,14,1,1991,1,8,3,Investment,Severnoe Butovo,19.19069907
27544,6500000,1/27/15,46,29,1,5,1,1966,2,6,3,Investment,Caricyno,13.3440519
27545,6333016,1/27/15,77,77,10,19,4,2014,3,10,1,OwnerOccupier,Poselenie Shherbinka,28.15157234
27546,8188490,1/27/15,69,51,7,17,4,2015,2,10,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
27547,15000000,1/27/15,75,44,17,22,1,1984,3,9,4,Investment,Filevskij Park,8.033293868
27548,6300000,1/27/15,47,30,2,12,1,1974,2,6,2,Investment,Birjulevo Zapadnoe,18.52294741
27549,7500000,1/27/15,55,31,12,14,1,1993,2,10,2,Investment,Krjukovo,37.90220759
27550,7000000,1/27/15,32,18,6,9,1,1970,1,6,2,Investment,Mar'ina Roshha,3.852508808
27551,6497700,1/27/15,60,32,18,18,1,2013,1,12,1,OwnerOccupier,Levoberezhnoe,15.48281443
27552,3000000,1/27/15,62,38,8,9,1,1974,3,8,3,Investment,Teplyj Stan,16.07801509
27553,7473256,1/27/15,64,64,8,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
27554,26720800,1/27/15,105,34,36,40,4,2012,2,14,1,Investment,Akademicheskoe,7.233355757
27555,13850000,1/27/15,75,46,12,17,1,1984,3,10,3,Investment,Orehovo-Borisovo Severnoe,14.94949688
27556,6678371,1/27/15,63,63,8,17,1,2014,2,10,1,OwnerOccupier,Solncevo,16.95715522
27557,18700000,1/28/15,74,43,5,17,1,1984,3,10,4,Investment,Kotlovka,7.506959145
27558,5863760,1/28/15,51,43,7,19,1,2014,1,9,1,OwnerOccupier,Poselenie Sosenskoe,21.64326296
27559,6300000,1/28/15,45,25,10,17,4,2006,2,7,3,Investment,Matushkino,38.13875
27560,14000000,1/28/15,73,44,8,17,1,1988,3,10,3,Investment,Losinoostrovskoe,13.75613956
27561,6552000,1/28/15,59,32,5,25,1,2006,2,13,2,OwnerOccupier,Nekrasovka,19.6919043
27562,8100000,1/28/15,46,30,7,12,1,1968,2,8,2,Investment,Novogireevo,12.26274074
27563,6950000,1/28/15,38,19,14,14,5,1974,1,9,3,Investment,Ochakovo-Matveevskoe,11.12984308
27564,6300000,1/28/15,30,18,1,5,2,1960,1,5,2,Investment,Presnenskoe,4.576966707
27565,8500000,1/28/15,60,44,4,9,1,1973,3,6,2,Investment,Gol'janovo,15.1809417
27566,7001144,1/28/15,51,51,7,17,1,2015,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
27567,8400000,1/28/15,44,28,2,5,5,1959,2,5,2,Investment,Fili Davydkovo,8.261242831
27568,4793464,1/28/15,41,41,23,25,1,2014,1,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
27569,7800000,1/28/15,87,44,5,14,6,2007,2,16,1,Investment,Poselenie Rjazanovskoe,31.18221621
27570,14800000,1/28/15,74,43,10,17,1,2009,3,10,3,Investment,Mozhajskoe,12.63949945
27571,10586822,1/28/15,53,23,3,30,6,2013,1,10,1,Investment,Zjuzino,10.57422893
27572,5950000,1/28/15,37,19,16,16,1,1981,1,8,2,Investment,Mar'ino,13.22937663
27573,5069673,1/28/15,62,62,2,22,1,2015,1,10,1,OwnerOccupier,Poselenie Shherbinka,28.15157234
27574,8580106,1/28/15,103,103,5,17,1,2015,3,11,1,OwnerOccupier,Poselenie Sosenskoe,20.36597232
27575,7000000,1/28/15,31,17,3,5,1,1966,1,5,2,Investment,Shhukino,10.88085262
27576,10200000,1/28/15,52,29,10,14,1,1997,2,8,2,Investment,Akademicheskoe,6.407780464
27577,12017500,1/28/15,109,58,16,16,1,2015,3,10,2,OwnerOccupier,Levoberezhnoe,15.48281443
27578,5450000,1/28/15,44,29,3,5,5,1978,2,7,2,Investment,Krjukovo,37.1740001
27579,10100000,1/28/15,61,38,7,9,1,1975,3,7,2,Investment,Teplyj Stan,16.2084914
27580,7935312,1/28/15,34,34,25,25,1,2015,1,10,1,OwnerOccupier,Mitino,17.71852563
27581,12600000,1/28/15,63,33,14,17,1,2008,2,12,2,Investment,Taganskoe,3.548895722
27582,2000000,1/28/15,39,19,7,17,1,1983,1,8,2,Investment,Birjulevo Vostochnoe,17.53053803
27583,13900000,1/29/15,79,43,13,14,1,2008,3,11,3,Investment,Beskudnikovskoe,14.14276629
27584,10308427,1/29/15,84,84,10,20,1,2014,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.45027177
27585,21196420,1/29/15,100,60,3,22,4,2009,3,12,1,Investment,Horoshevskoe,5.492420647
27586,9250000,1/29/15,51,30,5,12,5,1976,2,9,3,Investment,Losinoostrovskoe,15.06059749
27587,7000000,1/29/15,50,35,9,9,1,1969,2,5,2,Investment,Severnoe Izmajlovo,11.0687556
27588,4650000,1/29/15,30,19,1,5,5,1962,1,5,2,Investment,Koptevo,10.5177408
27589,7800000,1/29/15,38,19,15,17,1,2002,1,7,3,Investment,Golovinskoe,12.35119084
27590,9300000,1/29/15,59,44,8,9,1,1970,3,5,2,Investment,Horoshevo-Mnevniki,8.171299478
27591,6650000,1/29/15,31,19,3,5,1,1962,1,5,2,Investment,Cheremushki,10.0318157
27592,6784000,1/29/15,64,64,13,17,1,2014,2,10,1,OwnerOccupier,Tverskoe,0.072896553
27593,976000,1/29/15,34,19,7,12,5,1972,1,9,3,Investment,Caricyno,13.95904796
27594,3000000,1/29/15,35,19,8,9,1,1973,1,8,2,Investment,Teplyj Stan,15.88198592
27595,7800000,1/29/15,38,18,11,16,5,1987,1,9,3,Investment,Kuncevo,12.35992805
27596,8000000,1/29/15,49,30,5,12,5,1973,2,9,2,Investment,Chertanovo Juzhnoe,17.14197688
27597,13900000,1/29/15,67,42,5,24,1,1994,3,8,3,Investment,Chertanovo Severnoe,13.50112278
27598,8000000,1/29/15,60,33,7,17,1,2005,2,12,3,Investment,Beskudnikovskoe,13.34104778
27599,6118677,1/29/15,50,45,8,17,1,2015,1,10,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
27600,3000000,1/29/15,51,51,3,3,2,2014,2,11,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
27601,7500000,1/29/15,44,28,1,9,1,1968,2,5,3,Investment,Poselenie Vnukovskoe,21.49355614
27602,16000000,1/29/15,79,45,14,14,1,2006,3,12,2,Investment,Severnoe Izmajlovo,11.59865209
27603,8200000,1/29/15,60,42,8,9,1,1972,3,5,2,Investment,Ivanovskoe,13.39621114
27604,4750000,1/29/15,38,17,7,12,2,2005,1,9,2,Investment,Savelki,37.17355443
27605,6014500,1/29/15,52,52,17,17,1,2015,2,10,1,OwnerOccupier,Tverskoe,0.072896553
27606,6008204,1/29/15,43,43,5,22,1,2015,1,10,1,OwnerOccupier,Tverskoe,0.072896553
27607,2000000,1/29/15,34,20,4,5,2,1977,1,5,3,Investment,Juzhnoe Butovo,26.70413365
27608,5890829,1/29/15,38,19,5,17,1,2015,1,10,3,OwnerOccupier,Poselenie Vnukovskoe,22.45027177
27609,7100000,1/29/15,38,24,7,9,2,1965,2,6,2,Investment,Bogorodskoe,8.862023772
27610,5125155,1/30/15,39,39,4,17,1,2014,1,9,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
27611,11000000,1/30/15,79,44,6,14,1,2006,3,12,3,Investment,Severnoe,18.063071
27612,8081548,1/30/15,73,73,14,17,1,2015,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.72262007
27613,6300000,1/30/15,32,18,6,12,1,1969,1,6,3,Investment,Beskudnikovskoe,11.97021568
27614,3500000,1/30/15,39,18,6,17,1,2012,1,9,2,Investment,Poselenie Sosenskoe,21.96927419
27615,9200000,1/30/15,65,47,3,16,1,1979,3,8,3,Investment,Teplyj Stan,16.49885764
27616,37000000,1/30/15,117,74,6,8,2,1960,5,21,3,Investment,Hamovniki,4.007652057
27617,7500000,1/30/15,51,30,6,16,1,1982,2,8,3,Investment,Dmitrovskoe,15.9592365
27618,8000000,1/30/15,59,34,6,10,4,2006,2,9,2,Investment,Matushkino,37.51095894
27619,11270000,1/30/15,59,38,7,9,1,1975,3,8,4,Investment,Orehovo-Borisovo Severnoe,16.10110729
27620,4531963,1/30/15,41,41,25,25,1,2014,1,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
27621,6200000,1/30/15,45,27,7,9,1,1975,2,6,2,Investment,Staroe Krjukovo,37.17678329
27622,24700000,1/30/15,90,58,7,11,2,1958,3,10,3,Investment,Arbat,1.898733238
27623,11500000,1/30/15,77,40,8,12,1,1998,3,10,2,Investment,Novokosino,14.14371004
27624,6600000,1/30/15,34,17,2,14,2,1972,1,8,2,Investment,Juzhnoportovoe,5.597239148
27625,6000000,1/30/15,31,18,7,9,1,1971,1,6,3,Investment,Severnoe Tushino,16.68806521
27626,5500000,1/30/15,32,18,9,9,1,1976,1,6,3,Investment,Zjablikovo,16.11727192
27627,11000000,1/30/15,84,48,6,6,1,1997,3,8,3,Investment,Novokosino,14.9429469
27628,9000000,1/30/15,50,30,14,17,1,2000,2,8,4,Investment,Zapadnoe Degunino,13.03607449
27629,6552000,1/30/15,62,60,12,25,1,2016,2,10,1,OwnerOccupier,Nekrasovka,20.54946417
27630,4000000,1/30/15,51,30,4,14,1,1988,2,8,2,Investment,Novo-Peredelkino,19.68847158
27631,18400000,1/30/15,90,54,2,8,2,2003,3,11,4,Investment,Kurkino,20.79439303
27632,10550000,1/30/15,63,38,3,9,1,1972,3,8,2,Investment,Kon'kovo,11.58978426
27633,7300000,1/30/15,46,28,4,12,1,1972,2,6,3,Investment,Chertanovo Juzhnoe,16.47077629
27634,6308461,1/30/15,46,41,8,24,1,2014,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
27635,12475641,1/30/15,56,55,5,19,1,2015,2,10,1,OwnerOccupier,Nagatinskij Zaton,8.76547251
27636,8100000,1/30/15,46,14,3,9,1,1967,2,6,2,Investment,Hovrino,13.65513096
27637,8500000,1/30/15,53,30,8,12,1,1978,2,8,2,Investment,Vostochnoe Degunino,13.3881405
27638,9900000,1/30/15,65,42,10,12,5,1972,3,10,2,Investment,Vyhino-Zhulebino,12.9233411
27639,7700000,1/31/15,38,24,8,9,2,1970,1,6,2,Investment,Taganskoe,4.08555399
27640,3738155,1/31/15,37,37,3,7,1,2016,1,10,1,OwnerOccupier,Poselenie Shherbinka,28.04929978
27641,5127624,1/31/15,49,43,1,17,1,2015,1,11,1,OwnerOccupier,Poselenie Sosenskoe,21.37974437
27642,7641000,1/31/15,54,32,7,17,1,2011,2,8,2,Investment,Nekrasovka,19.4369908
27643,6300000,1/31/15,39,19,11,17,1,2008,1,9,3,Investment,Poselenie Moskovskij,23.06282739
27644,7794070,1/31/15,74,32,5,12,4,2014,2,10,1,OwnerOccupier,Poselenie Sosenskoe,21.64326296
27645,5930543,1/31/15,72,60,7,19,1,2016,3,10,1,OwnerOccupier,Poselenie Shherbinka,28.15157234
27646,7200000,1/31/15,39,16,6,17,1,2011,1,9,2,Investment,Bogorodskoe,8.995754205
27647,3721600,1/31/15,46,44,2,9,4,2015,1,10,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
27648,5088076,1/31/15,38,15,12,17,4,2015,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
27649,2543433,1/31/15,28,40,4,17,1,2015,1,9,1,OwnerOccupier,Tverskoe,0.072896553
27650,10365000,1/31/15,65,39,8,12,1,1974,3,8,2,Investment,Ivanovskoe,13.47913658
27651,4038804,1/31/15,43,43,2,17,1,2016,1,10,1,OwnerOccupier,Poselenie Sosenskoe,20.34154585
27652,8758453,1/31/15,77,45,4,24,4,2016,1,10,1,OwnerOccupier,Hovrino,13.38346366
27653,6500000,2/2/15,43,29,1,5,2,1964,2,5,3,Investment,Ochakovo-Matveevskoe,13.03303911
27654,4263000,2/2/15,51,34,9,9,1,1978,3,6,2,Investment,Jasenevo,16.20201793
27655,3748680,2/2/15,69,51,2,3,1,2015,3,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
27656,5620517,2/2/15,44,39,4,16,1,2015,1,10,1,OwnerOccupier,Poselenie Sosenskoe,22.56765524
27657,5559948,2/2/15,38,38,8,17,1,2014,1,9,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
27658,2000000,2/2/15,75,46,16,17,1,1991,3,10,2,Investment,Mitino,17.46599151
27659,4335331,2/2/15,38,38,14,17,1,2015,1,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
27660,7718360,2/2/15,78,78,17,25,1,2015,3,12,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
27661,11200000,2/2/15,42,17,5,17,1,1998,1,12,3,Investment,Ramenki,8.467506917
27662,2000000,2/2/15,15,11,2,5,2,1952,1,5,3,Investment,Vostochnoe Izmajlovo,13.10250494
27663,7700000,2/2/15,58,31,12,14,1,1993,2,10,3,Investment,Krjukovo,37.90220759
27664,5300000,2/2/15,45,29,1,9,1,1967,2,6,2,Investment,Savelki,35.35477868
27665,11000000,2/2/15,78,43,9,14,1,2011,3,12,2,Investment,Severnoe Medvedkovo,14.82486243
27666,9510800,2/2/15,124,57,2,17,1,2014,3,10,1,OwnerOccupier,Poselenie Sosenskoe,20.34154585
27667,8250000,2/2/15,50,28,2,5,2,1952,2,7,3,Investment,Tekstil'shhiki,7.503667438
27668,5882493,2/2/15,57,61,5,17,1,2014,2,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
27669,5870491,2/2/15,38,38,6,17,1,2014,1,9,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
27670,15000000,2/2/15,96,62,10,22,2,2000,3,11,4,Investment,Kuncevo,10.9019986
27671,10500000,2/2/15,46,30,10,12,1,1979,2,6,3,Investment,Strogino,13.80613171
27672,7000000,2/2/15,41,18,6,14,4,2007,1,8,2,Investment,Dmitrovskoe,15.61594284
27673,5844431,2/2/15,57,52,15,17,4,2015,2,10,1,OwnerOccupier,Poselenie Sosenskoe,20.36597232
27674,14250000,2/2/15,71,41,7,14,1,1994,3,8,3,Investment,Caricyno,13.99043757
27675,2000000,2/2/15,29,18,1,5,2,1960,1,5,3,Investment,Tekstil'shhiki,9.205441628
27676,2000000,2/2/15,32,20,5,5,1,1968,1,5,2,Investment,Vyhino-Zhulebino,12.93632551
27677,13500000,2/2/15,75,40,16,17,1,1972,3,7,2,Investment,Ochakovo-Matveevskoe,10.44686984
27678,8100000,2/2/15,77,49,4,5,2,1957,3,8,3,Investment,Pokrovskoe Streshnevo,13.17206974
27679,10500000,2/2/15,77,44,10,12,1,1996,3,10,3,Investment,Juzhnoe Butovo,24.67612622
27680,9700000,2/2/15,56,29,4,9,1,1999,2,11,2,Investment,Mar'ino,13.86044597
27681,8000000,2/3/15,42,18,25,25,4,2001,1,9,3,Investment,Mar'ino,12.65988516
27682,8000000,2/3/15,81,47,2,12,1,1993,3,7,2,Investment,Krjukovo,38.71458246
27683,2000000,2/3/15,45,30,5,5,1,1960,2,5,3,Investment,Danilovskoe,3.921425922
27684,7300000,2/3/15,39,20,2,9,1,1996,1,8,2,Investment,Mitino,18.2160803
27685,10800000,2/3/15,64,37,13,16,1,1971,2,9,3,Investment,Ochakovo-Matveevskoe,10.00717671
27686,11500000,2/3/15,63,43,2,12,5,1969,3,9,3,Investment,Golovinskoe,13.04928843
27687,10400000,2/3/15,65,46,5,9,1,1975,4,6,3,Investment,Vostochnoe Degunino,11.85139434
27688,5672400,2/3/15,65,65,3,3,2,2015,2,10,1,OwnerOccupier,Zapadnoe Degunino,15.86904434
27689,7500000,2/3/15,51,33,1,12,5,1970,2,10,3,Investment,Birjulevo Vostochnoe,19.23339193
27690,3290508,2/3/15,65,32,4,18,6,2012,2,12,1,Investment,Poselenie Sosenskoe,22.18486296
27691,5200000,2/3/15,38,19,7,16,1,2003,1,10,3,Investment,Juzhnoe Butovo,22.81822625
27692,4200000,2/3/15,74,43,9,17,1,2012,3,12,3,Investment,Poselenie Vnukovskoe,23.8245152
27693,4209255,2/3/15,38,38,11,11,1,2016,1,10,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
27694,7520000,2/3/15,41,27,2,9,2,1967,2,5,3,Investment,Bogorodskoe,9.102905378
27695,8190000,2/3/15,52,35,4,9,1,1975,3,6,3,Investment,Orehovo-Borisovo Juzhnoe,16.66323238
27696,19404450,2/3/15,99,63,16,23,1,2014,3,10,2,OwnerOccupier,Ramenki,10.7962673
27697,6837971,2/3/15,44,52,10,20,1,2014,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
27698,14000000,2/3/15,67,43,12,12,5,1975,3,10,3,Investment,Cheremushki,8.898520214
27699,16000000,2/3/15,75,49,5,9,2,1954,3,10,3,Investment,Vojkovskoe,9.680511506
27700,7600000,2/4/15,59,30,5,13,1,2014,2,9,1,Investment,Novogireevo,11.38466839
27701,10500000,2/4/15,56,37,4,5,1,1961,3,5,2,Investment,Cheremushki,9.113173394
27702,42000000,2/4/15,103,57,23,24,4,2001,3,12,1,Investment,Taganskoe,3.083871291
27703,6000000,2/4/15,58,32,8,17,1,1989,2,10,3,Investment,Brateevo,15.4439801
27704,6800000,2/4/15,45,28,12,14,5,1971,2,6,2,Investment,Novogireevo,12.7986136
27705,6350000,2/4/15,44,28,7,9,1,1979,2,5,3,Investment,Solncevo,19.20278813
27706,10850000,2/4/15,57,33,16,17,1,1983,2,10,2,Investment,Otradnoe,11.64451235
27707,8300000,2/4/15,47,28,2,12,1,1974,2,6,2,Investment,Otradnoe,12.44577317
27708,10750000,2/4/15,75,44,14,17,1,1993,3,10,2,Investment,Mitino,20.47081972
27709,10000000,2/4/15,56,32,3,17,1,1994,2,10,2,Investment,Teplyj Stan,15.78644668
27710,12200000,2/4/15,81,47,5,12,1,1984,3,8,2,Investment,Gol'janovo,12.81569479
27711,2000000,2/4/15,32,16,6,9,1,1969,1,7,3,Investment,Chertanovo Severnoe,13.81926939
27712,7100000,2/4/15,46,28,3,5,2,1962,2,5,3,Investment,Gol'janovo,14.56805817
27713,8862309,2/4/15,73,73,6,6,6,2015,2,10,1,OwnerOccupier,Poselenie Moskovskij,16.00085262
27714,5950000,2/4/15,30,11,2,9,1,1968,1,5,2,Investment,Severnoe Tushino,15.79775257
27715,3532160,2/4/15,54,32,2,17,1,2014,2,9,3,Investment,Poselenie Desjonovskoe,30.46212649
27716,6800000,2/4/15,42,26,2,5,5,1962,2,5,2,Investment,Marfino,10.15840225
27717,6350000,2/4/15,33,18,14,14,2,1971,1,7,2,Investment,Juzhnoe Medvedkovo,13.67480758
27718,8800000,2/4/15,51,30,10,17,1,1984,2,8,2,Investment,Severnoe Medvedkovo,15.44626836
27719,11800000,2/4/15,62,44,12,12,1,1979,3,6,2,Investment,Strogino,13.80613171
27720,7300000,2/4/15,37,23,5,9,5,1964,2,7,2,Investment,Juzhnoe Medvedkovo,13.08189713
27721,6800000,2/4/15,45,28,1,9,1,1969,2,6,3,Investment,Vyhino-Zhulebino,12.78157918
27722,3551990,2/4/15,71,42,3,3,1,2017,3,13,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
27723,9600000,2/4/15,75,46,1,16,1,1975,3,10,3,Investment,Orehovo-Borisovo Severnoe,15.9300862
27724,8660420,2/4/15,64,45,4,17,1,2015,2,6,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
27725,5490168,2/4/15,38,38,12,17,1,2015,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
27726,8800000,2/4/15,60,43,7,9,1,1972,3,5,2,Investment,Teplyj Stan,16.2084914
27727,8656970,2/4/15,79,76,11,17,1,2015,3,10,1,OwnerOccupier,Tverskoe,0.072896553
27728,8900000,2/5/15,37,16,19,21,4,2007,1,9,3,Investment,Obruchevskoe,11.88084471
27729,6800000,2/5/15,38,21,10,12,1,1974,1,8,2,Investment,Otradnoe,11.88999524
27730,14000000,2/5/15,78,46,19,22,1,2004,3,10,2,Investment,Solncevo,18.29930838
27731,10300000,2/5/15,51,30,4,16,1,1980,2,8,2,Investment,Strogino,14.79841501
27732,6900000,2/5/15,53,30,11,17,1,2000,2,7,2,Investment,Birjulevo Zapadnoe,17.53173803
27733,9557190,2/5/15,117,51,2,2,5,2015,1,10,1,OwnerOccupier,Poselenie Pervomajskoe,37.39881404
27734,7000000,2/5/15,32,18,3,9,1,1975,1,6,3,Investment,Otradnoe,12.09235564
27735,9000000,2/5/15,66,46,2,3,2,1951,3,7,2,Investment,Vojkovskoe,10.35673228
27736,11000000,2/5/15,60,44,9,9,1,1968,3,6,3,Investment,Akademicheskoe,7.918799475
27737,11000000,2/5/15,54,26,16,25,6,2010,2,8,2,Investment,Beskudnikovskoe,12.98101478
27738,6500000,2/5/15,34,17,3,9,1,1966,1,7,2,Investment,Levoberezhnoe,14.19385656
27739,11300000,2/5/15,64,46,2,16,5,1976,1,7,2,Investment,Lefortovo,3.633036496
27740,8215901,2/5/15,56,56,5,22,1,2015,2,10,1,OwnerOccupier,Hovrino,13.31001295
27741,10500000,2/5/15,64,43,5,12,1,1972,3,6,2,Investment,Chertanovo Juzhnoe,16.1976497
27742,5600000,2/5/15,32,18,3,9,1,1971,1,6,2,Investment,Chertanovo Juzhnoe,16.30072788
27743,7000000,2/5/15,38,19,2,17,1,1990,1,8,3,Investment,Mar'ino,13.27116469
27744,5600000,2/5/15,31,20,5,5,1,1966,1,5,2,Investment,Mozhajskoe,11.4261711
27745,5350000,2/5/15,32,19,1,9,1,1970,1,6,2,Investment,Ivanovskoe,13.24887813
27746,8983800,2/5/15,86,74,4,17,1,2014,3,11,1,OwnerOccupier,Krjukovo,35.93747379
27747,5637963,2/5/15,38,38,13,17,1,2014,1,7,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
27748,6924960,2/5/15,84,74,2,17,1,2014,3,10,1,OwnerOccupier,Poselenie Sosenskoe,20.34154585
27749,6920000,2/5/15,43,28,5,5,2,1964,2,5,2,Investment,Nagatinskij Zaton,8.532480294
27750,24000000,2/5/15,60,39,4,12,2,2003,3,2,3,Investment,Taganskoe,2.769518089
27751,6000000,2/5/15,64,35,4,5,2,1955,2,8,2,Investment,Golovinskoe,12.15078273
27752,2000000,2/5/15,30,13,1,4,2,1860,1,9,2,Investment,Danilovskoe,3.037148076
27753,4500000,2/5/15,32,18,7,9,1,1971,1,6,2,Investment,Veshnjaki,13.20143037
