timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,kremlin_km
2/19/16,51.5,34.9,4,9,1,1969,3,6.1,2,Investment,Gol'janovo,14.57834636
2/19/16,44.3,27.9,7,9,1,1970,2,6.1,2,Investment,Veshnjaki,13.24439158
2/19/16,32,40,3,17,1,2015,1,9.2,1,OwnerOccupier,Poselenie Desjonovskoe,33.46485316
2/19/16,38.3,19.7,8,16,5,1991,1,10,4,Investment,Nekrasovka,19.77040061
2/19/16,45.1,27.9,10,12,1,1974,2,6.3,3,Investment,Teplyj Stan,15.651014
2/19/16,31.6,18.9,3,5,2,1961,1,5.8,2,Investment,Severnoe Izmajlovo,11.08132094
2/19/16,92.2,64,2,17,1,2016,3,10,1,OwnerOccupier,Tverskoe,0.072896553
2/19/16,46.4,28.8,2,14,1,1972,2,6.1,2,Investment,Gol'janovo,14.85737864
2/19/16,59.9,43.3,7,9,1,1974,3,5.9,2,Investment,Mar'ina Roshha,3.532145333
2/19/16,54.4,28.5,7,17,1,2013,2,9,2,Investment,Zapadnoe Degunino,15.34536354
2/19/16,41.71,37.8,4,17,1,2016,1,10,1,OwnerOccupier,Savelki,36.43707024
2/19/16,46.3,28.4,8,10,1,1966,2,6.7,2,Investment,Prospekt Vernadskogo,10.32017163
2/19/16,39.13,40.2,2,9,1,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.32714056
2/19/16,32.2,18.5,7,9,1,1979,1,5.9,2,Investment,Jaroslavskoe,15.59481735
2/19/16,80.2,44.9,23,25,1,2014,3,13.9,2,Investment,Timirjazevskoe,6.386919213
2/19/16,74,31.6,11,16,1,2015,2,13,1,OwnerOccupier,Danilovskoe,4.093926328
2/19/16,74.2,42.8,5,18,1,2013,3,9,3,Investment,Zapadnoe Degunino,15.40702911
2/19/16,32.5,18.7,4,9,1,1974,1,6.8,2,Investment,Bibirevo,15.52540683
2/19/16,37.8,19.7,8,22,1,1984,1,9.9,2,Investment,Bibirevo,16.51589066
2/19/16,54.9,62.1,5,17,1,2016,2,9.7,1,OwnerOccupier,Poselenie Desjonovskoe,32.22370222
2/19/16,61.4,33.9,12,14,2,1974,2,9.7,3,Investment,Nagornoe,10.9852872
2/19/16,32.2,16.6,1,4,2,1951,1,7.6,2,Investment,Tekstil'shhiki,8.121937081
2/19/16,34.02,51.1,3,3,1,2016,1,10.2,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
2/19/16,45.8,30.5,5,5,1,1964,2,5.6,3,Investment,Zjuzino,9.821217547
2/19/16,32.1,18.7,8,9,1,1972,1,5.8,3,Investment,Pechatniki,9.741079048
2/19/16,59.5,42.9,1,9,1,1979,3,6,3,Investment,Strogino,14.33785161
2/19/16,34.6,40,4,17,1,2016,1,10,1,OwnerOccupier,Solncevo,18.1154277
2/19/16,61.9,58.2,11,17,4,2017,2,10,1,OwnerOccupier,Nagatinskij Zaton,8.76547251
2/19/16,29.92,35.15,14,15,1,2016,1,8.6,1,OwnerOccupier,Poselenie Vnukovskoe,25.59984067
2/19/16,42.6,19,10,10,1,2001,1,12.3,2,Investment,Poselenie Shherbinka,26.71912193
2/19/16,30,17.2,5,5,5,1964,1,5.4,2,Investment,Savelovskoe,5.225612857
2/19/16,63.8,44,2,5,1,1971,3,6.6,2,Investment,Poselenie Novofedorovskoe,52.74085767
2/19/16,78.7,44.2,22,22,1,2003,3,10.3,3,Investment,Obruchevskoe,13.02087543
2/19/16,64,64,5,17,1,2016,2,9.6,1,OwnerOccupier,Tverskoe,0.072896553
2/19/16,64.3,31.2,4,15,2,1988,2,10.8,3,Investment,Kotlovka,7.810987801
2/19/16,54.2,44,3,5,2,1961,3,4.6,3,Investment,Rostokino,8.963215127
2/19/16,38.28,38.28,8,20,1,2017,1,10,1,OwnerOccupier,Mitino,17.71852563
2/19/16,53.4,30.3,8,17,1,1987,2,8.5,2,Investment,Novokosino,15.9224415
2/19/16,54.9,46.19,4,17,1,2016,2,10,1,OwnerOccupier,Poselenie Desjonovskoe,33.46485316
2/19/16,67.9,44,1,14,1,2001,3,8.2,3,Investment,Juzhnoe Butovo,22.44709443
2/19/16,38.7,19.4,6,14,1,1971,1,9.5,3,Investment,Hovrino,14.17747991
2/19/16,37.6,19,6,17,1,2002,1,7.4,3,Investment,Moskvorech'e-Saburovo,14.09020141
2/19/16,39.1,22.8,4,12,5,1970,1,8.8,2,Investment,Caricyno,14.61997452
2/19/16,54.2,30.5,8,14,1,1991,2,8.6,2,Investment,Silino,38.55487882
2/19/16,58.9,43.1,6,9,5,1974,3,6,2,Investment,Basmannoe,4.041882126
2/19/16,73.1,40.2,4,4,2,2014,2,14.1,1,Investment,Poselenie Pervomajskoe,35.74522169
2/19/16,38.9,17,4,9,2,1987,1,8,2,Investment,Dmitrovskoe,16.21935855
2/19/16,41.2,20.8,9,12,1,1979,1,8.6,3,Investment,Vostochnoe Degunino,15.36210402
2/19/16,37.23,59.38,5,18,4,2017,1,10,1,OwnerOccupier,Nagatinskij Zaton,8.76547251
2/19/16,58.02,30,6,12,4,2016,2,10,1,OwnerOccupier,Poselenie Shherbinka,28.04929978
2/19/16,44.92,42.3,10,17,1,2016,1,11,1,OwnerOccupier,Sviblovo,10.93932378
2/19/16,95.3,65,3,3,2,1917,5,11.9,3,Investment,Zamoskvorech'e,1.473618342
2/19/16,46.7,30.2,2,9,1,1970,2,6.1,3,Investment,Kon'kovo,13.89287241
2/19/16,51.94,51.94,10,13,1,2016,2,11,1,OwnerOccupier,Poselenie Shherbinka,28.15157234
2/19/16,35.6,41.02,3,17,1,2016,1,10,1,OwnerOccupier,Poselenie Desjonovskoe,32.22370222
2/19/16,38.9,19.1,15,17,1,2011,1,7.5,2,Investment,Zapadnoe Degunino,13.13962415
2/19/16,37,22.8,1,9,5,1961,2,7.4,2,Investment,Danilovskoe,3.154220092
2/20/16,57.9,29.8,17,17,1,2013,2,9.3,3,Investment,Zapadnoe Degunino,15.2412715
2/20/16,38.4,40,6,19,1,2016,1,8.5,1,OwnerOccupier,Solncevo,18.1154277
2/20/16,43.1,26.9,1,5,2,1965,2,5.2,2,Investment,Kuncevo,11.32271545
2/20/16,39.4,44.03,11,17,1,2016,1,9.7,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
2/20/16,53.7,38.1,10,16,1,1965,3,6.4,2,Investment,Akademicheskoe,6.493571073
2/20/16,79.8,48.1,12,14,2,1973,3,8.8,2,Investment,Shhukino,9.984356852
2/20/16,52.8,31.5,3,16,1,1980,2,8.1,3,Investment,Otradnoe,12.79630354
2/20/16,30.5,18.6,4,5,2,1961,1,5.7,3,Investment,Pokrovskoe Streshnevo,12.78877917
2/20/16,30,17.5,4,5,1,1958,1,5.7,2,Investment,Presnenskoe,4.880849524
2/20/16,49.9,29.2,10,14,1,1992,2,7.9,3,Investment,Severnoe Butovo,20.48691395
2/20/16,82.1,44.1,16,17,1,2014,3,10.3,2,Investment,Zapadnoe Degunino,15.25054199
2/20/16,45.06,49.5,3,12,4,2016,1,10,1,OwnerOccupier,Severnoe,20.2919946
2/20/16,56.3,32.6,13,19,1,2010,2,8.1,3,Investment,Nekrasovka,19.11244767
2/20/16,36.8,38.28,5,19,1,2017,1,9.7,1,OwnerOccupier,Solncevo,17.87224956
2/20/16,45.2,28.4,3,9,1,1970,2,6,2,Investment,Losinoostrovskoe,15.28111852
2/20/16,38.3,19.2,6,17,1,1997,1,8.5,3,Investment,Brateevo,15.60795519
2/20/16,82.1,53.3,5,5,1,1957,3,7.3,3,Investment,Shhukino,9.711535663
2/20/16,34.4,60.7,2,17,1,2015,2,10,1,OwnerOccupier,Tverskoe,0.072896553
2/20/16,53.8,32.4,1,12,1,1995,2,9,2,Investment,Mitino,18.903401
2/20/16,62.6,39.1,8,9,1,1977,3,8.2,2,Investment,Staroe Krjukovo,36.66979069
2/20/16,63.8,39.2,6,10,4,2016,2,12.4,1,OwnerOccupier,Nagatino-Sadovniki,7.969680191
2/20/16,44.6,28.6,11,14,5,1973,2,5.9,2,Investment,Kuncevo,13.25015649
2/20/16,59.6,58.2,9,17,4,2017,2,10.2,1,OwnerOccupier,Solncevo,18.1154277
2/20/16,43.71,20,9,19,6,2017,1,8,1,OwnerOccupier,Sviblovo,10.60161036
2/20/16,74,74,18,20,1,2015,2,13,1,OwnerOccupier,Alekseevskoe,6.497253538
2/20/16,30.5,18.4,5,5,2,1961,1,5.6,3,Investment,Vojkovskoe,12.15905325
2/20/16,44.9,27.7,4,12,1,1971,2,6.3,2,Investment,Kon'kovo,12.71074374
2/20/16,71.3,38.78,12,17,1,2016,2,9.7,1,OwnerOccupier,Alekseevskoe,6.652451964
2/20/16,45.7,28.9,2,5,5,1965,2,5.5,2,Investment,Rostokino,9.448123378
2/20/16,63.2,38.2,10,12,1,1978,3,7.7,2,Investment,Lianozovo,16.55352513
2/20/16,38.9,19,3,10,1,1992,1,8.4,2,Investment,Krjukovo,38.341684
2/20/16,97.2,97.2,9,9,1,2017,3,10,1,OwnerOccupier,Filevskij Park,6.440049519
2/20/16,61.09,37,14,17,1,2016,2,10.7,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
2/20/16,38.5,19,4,19,1,2013,1,7.4,2,Investment,Solncevo,18.01273853
2/20/16,42.8,26.3,2,5,1,1962,2,5.6,3,Investment,Sokolinaja Gora,7.573658561
2/20/16,66.1,36.3,16,17,4,2014,2,16.2,2,Investment,Poselenie Sosenskoe,19.1706772
2/20/16,73.6,44.5,2,25,4,2001,3,9.5,2,Investment,Mar'ino,12.84680799
2/20/16,62.1,33.7,16,25,1,2014,2,14,3,Investment,Timirjazevskoe,6.386919213
2/20/16,55.2,37,3,5,1,1964,3,6.1,2,Investment,Perovo,9.805591033
2/20/16,82.2,49.2,2,14,1,1953,3,8.8,2,,Ochakovo-Matveevskoe,12.39026725
2/20/16,62,32,17,17,1,2013,2,12.9,2,Investment,Solncevo,18.01273853
2/20/16,40.5,23.5,8,14,5,1974,2,6.2,2,Investment,Ochakovo-Matveevskoe,8.895947098
2/20/16,48.3,30.7,5,10,2,1959,2,7.6,2,Investment,Gagarinskoe,5.377796503
2/22/16,50.9,34.2,7,9,1,1966,3,5.9,2,Investment,Severnoe Medvedkovo,14.90243674
2/22/16,38.77,41.9,9,17,1,2016,1,10,1,OwnerOccupier,Savelki,36.43707024
2/22/16,57.8,61.9,2,19,1,2016,2,10,1,OwnerOccupier,Solncevo,17.87224956
2/22/16,44.3,27.8,3,9,1,1972,2,5.9,2,Investment,Birjulevo Vostochnoe,17.14713667
2/22/16,39.6,44.03,11,17,1,2016,1,8.7,1,OwnerOccupier,Solncevo,18.1154277
2/22/16,60.6,60.6,6,19,1,2015,2,10.2,1,OwnerOccupier,Solncevo,18.1154277
2/22/16,81.9,47,11,17,2,2004,3,13.7,3,Investment,Poselenie Shherbinka,27.675131
2/22/16,53.3,28.7,4,17,1,2013,2,9.1,2,Investment,Zapadnoe Degunino,15.25054199
2/22/16,76.71,41.9,9,17,1,2016,3,10,1,OwnerOccupier,Tverskoe,0.072896553
2/22/16,80.7,52.7,4,8,2,1953,3,7.5,4,Investment,Sokol,8.11623398
2/22/16,98.2,52.7,7,10,1,2008,3,12.8,3,Investment,Juzhnoe Butovo,27.6257198
2/22/16,73,73,14,17,1,2015,3,13,1,OwnerOccupier,Solncevo,16.95715522
2/22/16,29.4,16.8,2,5,2,1960,1,5.8,2,Investment,Bogorodskoe,8.860467118
2/22/16,34,34,19,22,1,2015,2,11,1,OwnerOccupier,Tverskoe,0.072896553
2/22/16,103.1,72.8,3,4,2,1917,5,10.5,2,Investment,Meshhanskoe,1.499610047
2/22/16,76.2,41.2,7,14,1,1987,3,8.5,2,Investment,Novokosino,15.37839979
2/22/16,59.6,44.1,2,9,1,1974,3,7.3,3,Investment,Vostochnoe,17.27061126
2/24/16,74.4,45.8,6,16,1,1984,3,10.1,3,Investment,Troparevo-Nikulino,12.11915796
2/24/16,58.8,62.1,15,17,1,2016,2,9.4,1,OwnerOccupier,Poselenie Desjonovskoe,33.46485316
2/24/16,39,18.8,4,14,2,1977,1,7.8,2,Investment,Ljublino,11.21950264
2/24/16,40,40,14,17,4,2017,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
2/24/16,54.8,32.7,5,17,1,1996,2,9.3,2,Investment,Mitino,18.52698744
2/24/16,51.7,30.4,5,17,1,2013,2,9.6,2,Investment,Solncevo,18.01273853
2/24/16,76.7,45,1,3,4,2015,3,9.1,1,Investment,Poselenie Sosenskoe,23.8823681
2/24/16,43.9,29.4,1,5,2,1964,2,5.6,2,Investment,Sokolinaja Gora,8.032316685
2/24/16,61.5,39.3,1,9,2,1960,3,7.6,2,Investment,Lomonosovskoe,8.856147359
2/24/16,64.3,33.9,7,17,1,2013,2,12.8,2,Investment,Solncevo,18.01273853
2/24/16,51.2,30,12,25,1,1988,2,8.8,3,Investment,Kon'kovo,13.10559551
2/24/16,80.6,47.7,1,22,1,1997,3,10.1,2,Investment,Severnoe Tushino,17.00370455
2/24/16,77.9,45.6,12,22,1,1991,3,10.1,2,Investment,Chertanovo Juzhnoe,16.11584682
2/24/16,81.16,45.4,9,12,1,2016,3,9.4,1,OwnerOccupier,Krjukovo,36.44553969
2/24/16,40.6,17.8,13,15,1,1989,1,9.3,2,Investment,Rjazanskij,10.26848297
2/24/16,73.8,42.5,3,18,1,2014,3,9,2,Investment,Zapadnoe Degunino,15.40702911
2/24/16,33.77,13.22,4,17,1,2017,1,10.59,1,OwnerOccupier,Krjukovo,36.44553969
2/24/16,36.5,15.3,19,19,1,2013,1,8.1,1,Investment,Poselenie Vnukovskoe,23.68314754
2/24/16,58.2,31.9,16,17,1,1987,2,10.1,2,Investment,Novokosino,15.27122106
2/24/16,83.5,48.1,3,7,1,2003,3,8.5,2,Investment,Ljublino,13.57078947
2/24/16,116.7,63.9,9,24,4,2015,3,11.9,1,Investment,Chertanovo Severnoe,12.88801145
2/24/16,42.47,42.47,10,20,1,2016,1,8.5,1,OwnerOccupier,Mitino,17.71852563
2/24/16,26.8,13.7,12,16,1,2009,1,6.8,2,Investment,Ramenki,8.245930421
2/24/16,37.52,46.19,4,13,1,2016,2,9.1,1,OwnerOccupier,Kuncevo,10.86699884
2/24/16,58.1,61.6,9,9,1,2016,2,10,1,OwnerOccupier,Solncevo,18.1154277
2/24/16,32.2,45.9,20,20,1,2017,1,10.1,1,OwnerOccupier,Filevskij Park,6.687230059
2/24/16,80.66,55,14,24,6,2017,3,12,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
2/24/16,44.1,49.1,11,17,1,2016,1,9.7,1,OwnerOccupier,Poselenie Sosenskoe,22.25651161
2/24/16,44.45,44.45,14,17,1,2016,2,10.6,1,OwnerOccupier,Losinoostrovskoe,13.22977419
2/24/16,58.8,42.3,9,9,1,1971,3,6.7,3,Investment,Kuncevo,13.46751765
2/24/16,76.9,46.2,5,17,1,1992,3,10.2,4,Investment,Mitino,19.60338811
2/24/16,63.7,46.9,3,9,1,1969,4,6.1,2,Investment,Moskvorech'e-Saburovo,12.01510611
2/24/16,60.09,54.2,13,17,1,2016,3,10,1,OwnerOccupier,Savelki,36.43707024
2/24/16,40.56,40.56,15,20,1,2016,1,10,1,OwnerOccupier,Mitino,17.94890404
2/24/16,59.5,43.8,8,9,1,1966,3,5.9,2,Investment,Vojkovskoe,10.1498916
2/24/16,69.3,38.78,21,22,1,2016,1,10.1,1,OwnerOccupier,Tverskoe,0.072896553
2/24/16,32.7,18.9,5,9,1,1978,1,6.1,4,Investment,Jasenevo,16.53847404
2/24/16,47.6,30.4,12,12,1,1978,2,6.8,2,Investment,Juzhnoe Medvedkovo,13.67989187
2/24/16,61.9,31.9,6,17,1,2013,2,12.9,2,Investment,Solncevo,18.02141375
2/24/16,54.4,32.4,14,17,1,1988,2,9.2,2,Investment,Novo-Peredelkino,19.53960009
2/24/16,41.8,23.4,13,14,1,1970,2,6.2,2,Investment,Nagornoe,11.3905644
2/24/16,42.4,40.7,17,20,1,2016,1,7,1,OwnerOccupier,Golovinskoe,12.23501311
2/24/16,47.4,20,7,12,4,2016,1,10,1,OwnerOccupier,Filevskij Park,6.687230059
2/24/16,50.9,34.1,4,9,1,1968,3,6,3,Investment,Koptevo,10.70462333
2/24/16,45,29.1,4,9,1,1975,2,5.5,2,Investment,Golovinskoe,12.27735168
2/24/16,41.8,19.3,6,24,1,2003,1,10.3,3,Investment,Juzhnoe Butovo,22.63400788
2/24/16,42.2,40.6,13,13,4,2016,1,10.8,1,OwnerOccupier,Golovinskoe,12.22095494
2/24/16,39.1,19.2,14,18,5,1978,1,10,2,Investment,Ochakovo-Matveevskoe,12.79792707
2/24/16,40.2,40.2,2,20,1,2016,1,10,1,OwnerOccupier,Losinoostrovskoe,14.62260265
2/25/16,61.6,61.6,11,17,1,2015,2,10,1,OwnerOccupier,Solncevo,16.95715522
2/25/16,38.9,19.1,12,17,1,1985,1,8.6,3,Investment,Mar'ino,13.21541031
2/25/16,50.22,50.22,3,17,1,2016,2,8.6,1,OwnerOccupier,Obruchevskoe,10.22305035
2/25/16,42.47,38.28,18,25,4,2016,1,9.4,2,OwnerOccupier,Mitino,17.71852563
2/25/16,64.2,43.6,6,9,1,1970,4,6.1,3,Investment,Ochakovo-Matveevskoe,11.86688934
2/25/16,37.9,22.9,7,9,1,1961,2,7.5,2,Investment,Matushkino,38.13812226
2/25/16,46.15,16.15,18,18,4,2016,1,11.96,1,OwnerOccupier,Poselenie Shherbinka,28.7893589
2/25/16,63.4,33.7,15,17,1,2004,2,12.7,2,Investment,Juzhnoe Butovo,24.14784502
2/25/16,37.88,61,11,18,1,2016,1,8.4,1,OwnerOccupier,Nagatinskij Zaton,8.998980625
2/25/16,43.2,20.9,7,12,1,1982,1,8.7,3,Investment,Filevskij Park,7.685614749
2/25/16,76,46.7,12,14,5,1996,3,10.3,3,Investment,Vyhino-Zhulebino,16.49377007
2/25/16,49.2,33.5,8,12,5,1967,2,9,2,Investment,Sokolinaja Gora,7.688988889
2/25/16,38.2,19.1,7,17,1,1996,1,8.6,3,Investment,Kuz'minki,11.3736315
2/25/16,53.7,31.9,10,16,1,1986,2,9.1,3,Investment,Mozhajskoe,12.96233461
2/25/16,60.67,54.2,12,17,1,2016,3,9.9,1,OwnerOccupier,Savelki,36.43707024
2/25/16,37.12,36.4,8,13,1,2016,1,8.6,1,OwnerOccupier,Poselenie Shherbinka,28.04929978
2/25/16,73.5,50.8,4,12,6,1970,4,10,3,Investment,Caricyno,14.40173737
2/25/16,44.8,18.5,6,11,6,2017,1,18.5,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
2/25/16,51.8,30.5,12,17,1,1993,2,8.3,2,Investment,Krjukovo,37.99691136
2/25/16,36,19.1,5,5,2,1960,1,6.6,2,Investment,Marfino,7.539692696
2/25/16,61.2,30.7,12,22,6,2016,2,9,1,OwnerOccupier,Pokrovskoe Streshnevo,13.51527856
2/25/16,45.3,28.8,7,9,1,1970,2,6.2,2,Investment,Veshnjaki,12.02710401
2/25/16,86.83,65.26,10,17,1,2016,3,11,1,OwnerOccupier,Sviblovo,10.51446841
2/25/16,53,28.6,12,17,1,2013,2,9,2,Investment,Zapadnoe Degunino,15.34536354
2/25/16,35.7,42.3,16,17,1,2017,1,10,1,OwnerOccupier,Poselenie Desjonovskoe,33.46485316
2/25/16,70.86,70.86,4,10,1,2016,3,10.3,1,OwnerOccupier,Ochakovo-Matveevskoe,13.3617903
2/25/16,38.1,21.9,2,12,1,1969,2,7.2,2,Investment,Nagatino-Sadovniki,7.769286758
2/25/16,68.7,44.7,7,14,5,1970,3,9.6,3,Investment,Losinoostrovskoe,15.11842236
2/25/16,29.1,15.6,2,5,2,1963,1,5.3,2,Investment,Ljublino,11.09691147
2/25/16,49.9,22.4,5,6,4,2014,1,14.3,1,Investment,Troickij okrug,37.63736863
2/25/16,58.4,37.1,9,11,2,1956,2,8.5,2,Investment,Dorogomilovo,6.027157841
2/25/16,54.3,30.5,7,12,1,1979,2,8.8,3,Investment,Lianozovo,16.64515765
2/25/16,38.9,19.9,18,22,1,1991,1,10,2,Investment,Juzhnoe Medvedkovo,12.8776665
2/25/16,75,46.2,14,16,1,1978,3,10.3,2,Investment,Troparevo-Nikulino,12.8420512
2/25/16,42.3,26,3,5,5,1963,2,5.6,2,Investment,Timirjazevskoe,6.785177608
2/25/16,59.7,31.9,8,25,1,2014,2,15.2,1,Investment,Timirjazevskoe,6.386919213
2/25/16,38.5,20.1,12,16,1,1981,1,8.2,2,Investment,Bibirevo,15.99796252
2/25/16,67.4,46.5,12,16,5,1980,3,8.1,2,Investment,Dmitrovskoe,15.50545505
2/25/16,22.5,61.9,2,17,1,2016,1,10,1,OwnerOccupier,Tverskoe,0.072896553
2/25/16,81.2,64,15,17,1,2016,3,10.2,1,OwnerOccupier,Poselenie Desjonovskoe,33.46485316
2/25/16,69.15,44.5,6,6,1,2016,2,10,1,OwnerOccupier,Tverskoe,0.072896553
2/25/16,38.3,19.3,8,16,1,1980,1,8.4,2,Investment,Gol'janovo,15.39377895
2/25/16,31.8,18.3,4,5,2,1959,1,6.4,2,Investment,Babushkinskoe,12.10602451
2/25/16,38.9,20,15,22,1,1987,1,10,2,Investment,Zjablikovo,15.58858017
2/25/16,35.8,14.3,2,17,1,2006,1,9.2,2,Investment,Novo-Peredelkino,20.72760231
2/25/16,40.6,25.8,2,5,1,1963,1,6.1,2,Investment,Sokolinaja Gora,6.71673953
2/25/16,44.3,28.9,5,5,2,1960,2,6,3,Investment,Koptevo,9.363436151
2/25/16,38.5,38.5,7,20,1,2016,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.69564948
2/25/16,89.4,56.2,4,11,6,2017,3,13.6,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
2/25/16,58.2,58.2,6,17,1,2016,2,10,1,OwnerOccupier,Zjuzino,10.43474351
2/26/16,60.2,61.5,7,20,4,2017,2,10,1,OwnerOccupier,Tverskoe,0.072896553
2/26/16,60.6,54.2,7,9,4,2017,2,10,1,OwnerOccupier,Solncevo,18.1154277
2/26/16,79.6,52.4,3,12,1,1978,4,8.3,3,Investment,Otradnoe,11.35831347
2/26/16,59.1,39,4,9,1,1975,3,6,3,Investment,Vyhino-Zhulebino,13.67351981
2/26/16,37.7,39.49,8,17,1,2016,2,7.9,1,OwnerOccupier,Tverskoe,0.072896553
2/26/16,41.7,27.4,2,2,2,1961,2,5.8,3,Investment,Kosino-Uhtomskoe,15.41278083
2/26/16,65.6,39.1,10,12,1,1984,3,8.4,2,Investment,Caricyno,13.87032164
2/26/16,37.5,22.7,2,9,5,1964,2,7.3,3,Investment,Alekseevskoe,6.767386062
2/26/16,49.5,31.4,11,14,1,1971,2,8.9,2,Investment,Birjulevo Vostochnoe,16.62650509
2/26/16,42.07,46.19,4,17,1,2016,2,10,1,OwnerOccupier,Savelki,36.43707024
2/26/16,61.47,48,11,24,1,2017,2,10,1,OwnerOccupier,Mitino,17.71852563
2/26/16,61.47,39,10,25,1,2017,2,11,1,OwnerOccupier,Mitino,17.71852563
2/26/16,95.8,55.5,3,25,4,2001,3,14.9,2,Investment,Ljublino,12.18878426
2/26/16,47.9,30.7,9,13,1,1970,2,7,2,Investment,Troparevo-Nikulino,13.00010293
2/26/16,30.5,18,6,15,4,2016,1,10,1,OwnerOccupier,Poselenie Sosenskoe,19.92881447
2/26/16,70.8,43.3,2,17,1,1996,3,9.6,3,Investment,Brateevo,15.71751135
2/26/16,58.5,30.5,2,7,1,2002,2,11.9,2,Investment,Mar'ino,13.82285831
2/26/16,101.2,36.4,3,16,1,2016,3,10,1,OwnerOccupier,Sviblovo,10.51446841
2/26/16,52.7,30.6,6,12,1,1979,2,8.4,3,Investment,Vyhino-Zhulebino,12.69931718
2/26/16,43.4,28.9,9,9,2,1968,2,5.3,2,Investment,Golovinskoe,13.28022821
2/26/16,38.8,19,14,17,1,2007,1,7.5,3,Investment,Beskudnikovskoe,11.77222088
2/26/16,34.6,19.5,4,16,5,1980,1,9.6,2,Investment,Vostochnoe Degunino,15.01167792
2/26/16,34.8,34.8,3,3,1,2016,1,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
2/26/16,59.1,32.6,3,17,1,2010,2,13,3,Investment,Zjuzino,9.919714942
2/26/16,77,42.4,6,17,1,2013,3,13,2,Investment,Solncevo,18.02141375
2/26/16,54.5,32.4,10,12,1,2000,2,9.3,2,Investment,Novo-Peredelkino,21.04605423
2/26/16,35.2,19.9,9,12,5,1969,1,9.9,3,Investment,Dmitrovskoe,15.92878347
2/26/16,30,18.5,2,5,1,1964,1,5.2,3,Investment,Savelovskoe,5.225612857
2/26/16,46,37.1,5,5,1,1964,2,5.4,2,Investment,Severnoe Izmajlovo,14.18404217
2/26/16,35.7,25.2,5,8,5,1958,2,5.3,2,Investment,Akademicheskoe,7.897797636
2/26/16,55.1,30.3,6,17,1,2005,2,10.9,2,Investment,Ochakovo-Matveevskoe,12.50060908
2/26/16,47.83,46.19,4,17,1,2016,2,10,1,OwnerOccupier,Savelki,36.43707024
2/26/16,44,23.3,16,17,4,2013,1,9.5,3,Investment,Poselenie Shherbinka,27.54428917
2/26/16,59.2,31.9,13,25,4,2009,2,9.8,2,Investment,Levoberezhnoe,15.20142139
2/26/16,60.7,35,13,22,1,2001,2,10.2,3,Investment,Mar'ina Roshha,4.35501619
2/26/16,24.2,18.5,11,17,6,2017,1,10,1,OwnerOccupier,Poselenie Filimonkovskoe,26.09730228
2/26/16,63.4,31.4,2,18,6,2012,2,11.2,2,Investment,Izmajlovo,11.25246302
2/26/16,62.2,29.3,9,9,4,2014,2,12,1,Investment,Krjukovo,35.93747379
2/26/16,45.7,29.5,8,9,1,1970,2,6.2,2,Investment,Gol'janovo,15.03926194
2/26/16,45.7,30.6,3,5,1,1964,2,5.4,3,Investment,Kuz'minki,10.90179951
2/26/16,82.9,82.9,1,10,1,2016,3,10.7,1,OwnerOccupier,Troickij okrug,35.099766
2/26/16,45.9,29.1,5,5,1,1964,2,5.6,3,Investment,Zjuzino,10.04747128
2/26/16,74.9,46.2,5,5,2,1938,3,9.5,3,Investment,Timirjazevskoe,8.304836906
2/26/16,54.3,36.3,3,5,5,1961,3,5.4,2,Investment,Nizhegorodskoe,6.070604627
2/26/16,64,64,13,17,1,2016,2,10,1,OwnerOccupier,Severnoe,19.18518972
2/26/16,79.9,45,2,10,1,2004,3,12.8,3,Investment,Kosino-Uhtomskoe,17.4501413
2/26/16,61.8,38.6,8,9,1,1975,3,7.8,2,Investment,Tekstil'shhiki,8.790868292
2/27/16,41,20.7,13,14,1,1988,1,8.6,2,Investment,Novo-Peredelkino,19.97108883
2/27/16,60.2,33.7,5,17,1,2001,2,12.8,2,Investment,Nagornoe,11.30818429
2/27/16,38.4,22.8,8,9,1,1963,2,7.4,2,Investment,Danilovskoe,4.492579677
2/27/16,41.6,25.1,5,5,2,1964,2,5.4,3,Investment,Poselenie Mihajlovo-Jarcevskoe,45.82482263
2/27/16,60.4,33.9,5,17,1,2013,2,12.8,3,Investment,Nekrasovka,19.6854212
2/27/16,42.1,26.4,4,5,1,1964,2,5.4,2,Investment,Caricyno,13.23875529
2/27/16,47.5,30.6,12,12,1,1979,2,6.7,3,Investment,Otradnoe,13.09050363
2/27/16,40,40,4,17,1,2016,1,10,1,OwnerOccupier,Tverskoe,0.072896553
2/27/16,80.3,44.1,16,17,1,1994,3,10.1,2,Investment,Mitino,19.73983446
2/27/16,32,62.1,8,17,1,2016,1,10,1,OwnerOccupier,Poselenie Desjonovskoe,33.46485316
2/27/16,39,16.9,6,14,1,2007,1,8.3,2,Investment,Dmitrovskoe,14.98642542
