id,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,sub_area,okurg_district,price_full,quarter
26147,2014-12-09,8057647,19.92881447,93.0,90.8041666667,21.6200396825,3.0,3.0,Poselenie Sosenskoe,Novomoskovsky ,86641.3655914,Q4-14
26148,2014-12-09,10000000,6.730651582,75.0,44.0,10.0,11.0,22.0,Juzhnoportovoe,South Eastern ,133333.333333,Q4-14
26149,2014-12-09,5849867,16.95715522,62.0,62.0,11.4552093476,12.0,17.0,Solncevo,Western ,94352.6935484,Q4-14
26150,2014-12-09,4789757,28.73814133,65.0,63.6170212766,23.5618597321,11.0,17.0,Poselenie Filimonkovskoe,Novomoskovsky ,73688.5692308,Q4-14
26152,2014-12-09,7381500,0.072896553,77.0,77.0,17.1111111111,7.0,17.0,Tverskoe,Central ,95863.6363636,Q4-14
26154,2014-12-09,11800000,9.012645332,83.0,52.0,7.0,5.0,5.0,Bogorodskoe,Eastern ,142168.674699,Q4-14
26155,2014-12-09,12300000,10.81885637,80.0,52.0,7.0,4.0,5.0,Perovo,Eastern ,153750.0,Q4-14
26156,2014-12-09,8467450,35.93747379,85.0,82.0689655172,14.4827586207,1.0,4.0,Krjukovo,Zelenograd ,99617.0588235,Q4-14
26157,2014-12-09,6228670,22.56765524,44.0,44.0,8.85964912281,1.0,12.0,Poselenie Sosenskoe,Novomoskovsky ,141560.681818,Q4-14
26158,2014-12-09,3000000,38.26910944,39.0,19.0,10.0,22.0,22.0,Krjukovo,Zelenograd ,76923.0769231,Q4-14
26159,2014-12-09,4058115,28.15157234,43.0,43.0,11.6216216216,13.0,22.0,Poselenie Shherbinka,Novomoskovsky ,94374.7674419,Q4-14
26160,2014-12-09,6000000,12.40318461,32.0,18.0,10.0,8.0,9.0,Otradnoe,North Eastern ,187500.0,Q4-14
26161,2014-12-09,7600000,15.76671066,43.0,26.0,5.0,3.0,9.0,Orehovo-Borisovo Severnoe,Southern ,176744.186047,Q4-14
26162,2014-12-09,28000000,2.219673377,95.0,57.0,9.0,2.0,8.0,Zamoskvorech'e,Central ,294736.842105,Q4-14
26163,2014-12-09,9300000,24.77384983,63.0,33.0,12.0,3.0,14.0,Juzhnoe Butovo,South Western ,147619.047619,Q4-14
26164,2014-12-09,6188305,21.90579236,44.0,44.0,8.57179000633,4.0,20.0,Poselenie Vnukovskoe,Novomoskovsky ,140643.295455,Q4-14
26165,2014-12-09,7750000,12.55962638,40.0,20.0,8.0,8.0,14.0,Moskvorech'e-Saburovo,Southern ,193750.0,Q4-14
26166,2014-12-09,11400000,8.527939396,47.0,17.0,14.0,12.0,22.0,Bogorodskoe,Eastern ,242553.191489,Q4-14
26167,2014-12-09,6000000,16.50997433,56.0,38.0,25.0,4.0,12.0,Poselenie Mosrentgen,Novomoskovsky ,107142.857143,Q4-14
26168,2014-12-09,8390000,10.52240888,44.0,28.0,5.0,1.0,9.0,Ochakovo-Matveevskoe,Western ,190681.818182,Q4-14
26169,2014-12-09,4961840,29.13376481,54.0,54.0,14.2105263158,9.0,9.0,Poselenie Desjonovskoe,Novomoskovsky ,91885.9259259,Q4-14
26171,2014-12-09,7300000,5.682774389,34.0,20.0,9.0,3.0,12.0,Presnenskoe,Central ,214705.882353,Q4-14
26172,2014-12-09,2000000,7.329385548,52.0,31.0,8.0,8.0,14.0,Sokolinaja Gora,Eastern ,38461.5384615,Q4-14
26173,2014-12-09,11800000,9.326216389,60.0,38.0,8.0,7.0,9.0,Cheremushki,South Western ,196666.666667,Q4-14
26174,2014-12-09,8450000,14.73652411,54.0,32.0,9.0,6.0,12.0,Vyhino-Zhulebino,South Eastern ,156481.481481,Q4-14
26175,2014-12-09,7200000,14.19299377,42.0,28.0,5.0,4.0,9.0,Chertanovo Central'noe,Southern ,171428.571429,Q4-14
26176,2014-12-09,2500000,14.24241964,51.0,30.0,9.0,2.0,14.0,Mozhajskoe,Western ,49019.6078431,Q4-14
26177,2014-12-09,8150000,11.04923132,52.0,33.0,6.0,1.0,9.0,Otradnoe,North Eastern ,156730.769231,Q4-14
26178,2014-12-09,7500000,8.235648441,38.0,19.0,10.0,8.0,22.0,Butyrskoe,North Eastern ,197368.421053,Q4-14
26179,2014-12-09,3037910,51.34968656,51.0,51.0,15.0,3.0,3.0,Poselenie Novofedorovskoe,Troitsky ,59566.8627451,Q4-14
26180,2014-12-09,56739064,4.190634773,129.0,78.1818181818,20.395256917,1.0,7.0,Donskoe,Southern ,439837.705426,Q4-14
26181,2014-12-09,8100000,12.00822521,56.0,40.0,5.0,1.0,5.0,Vojkovskoe,Central ,144642.857143,Q4-14
26182,2014-12-09,6000000,12.13297205,37.0,23.0,7.0,1.0,9.0,Metrogorodok,Eastern ,162162.162162,Q4-14
26183,2014-12-09,2422315,28.66758877,27.0,26.4255319149,7.39914893617,2.0,12.0,Poselenie Filimonkovskoe,Novomoskovsky ,89715.3703704,Q4-14
26184,2014-12-09,13500000,3.740667823,68.0,42.0,6.0,4.0,10.0,Dorogomilovo,Western ,198529.411765,Q4-14
26185,2014-12-09,7250000,9.718025353,48.0,31.0,8.0,9.0,12.0,Perovo,Eastern ,151041.666667,Q4-14
26186,2014-12-09,7100000,13.10855746,55.0,37.0,5.0,5.0,5.0,Vyhino-Zhulebino,South Eastern ,129090.909091,Q4-14
26187,2014-12-09,11400000,4.778890042,57.0,38.0,5.0,4.0,9.0,Presnenskoe,Central ,200000.0,Q4-14
26188,2014-12-10,4569819,22.82443844,39.0,39.0,11.7,3.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,117174.846154,Q4-14
26189,2014-12-10,14455298,8.532480294,78.0,53.625,14.3,5.0,22.0,Nagatinskij Zaton,Southern ,185324.333333,Q4-14
26190,2014-12-10,2000000,12.85543932,44.0,27.0,6.0,2.0,9.0,Veshnjaki,Eastern ,45454.5454545,Q4-14
26191,2014-12-10,4767480,25.73525569,41.0,21.2987012987,6.23376623377,17.0,17.0,Poselenie Voskresenskoe,Novomoskovsky ,116280.0,Q4-14
26192,2014-12-10,6728478,22.75954829,78.0,78.0,24.375,13.0,25.0,Poselenie Moskovskij,Novomoskovsky ,86262.5384615,Q4-14
26194,2014-12-10,6630800,25.89297057,63.0,32.0338983051,10.0268706077,16.0,16.0,Poselenie Voskresenskoe,Novomoskovsky ,105250.793651,Q4-14
26195,2014-12-10,5068125,25.89297057,47.0,23.8983050847,7.48036378669,14.0,14.0,Poselenie Voskresenskoe,Novomoskovsky ,107832.446809,Q4-14
26196,2014-12-10,21801800,10.48800676,118.0,118.0,28.5772238514,1.0,6.0,Izmajlovo,Eastern ,184761.016949,Q4-14
26197,2014-12-10,5191137,0.072896553,44.0,44.0,9.77777777778,4.0,17.0,Tverskoe,Central ,117980.386364,Q4-14
26198,2014-12-10,5320000,9.89425247,35.0,19.0,9.0,2.0,12.0,Rjazanskij,South Eastern ,152000.0,Q4-14
26199,2014-12-10,8000000,12.74386852,70.0,43.0,8.0,4.0,25.0,Beskudnikovskoe,Northern ,114285.714286,Q4-14
26200,2014-12-10,6400000,10.20736966,31.0,19.0,5.0,3.0,5.0,Zjuzino,South Western ,206451.612903,Q4-14
26201,2014-12-10,22762972,10.28830036,116.0,116.0,9.0,15.0,18.0,Izmajlovo,Eastern ,196232.517241,Q4-14
26202,2014-12-10,7800000,12.38088679,45.0,28.0,5.0,5.0,5.0,Kon'kovo,South Western ,173333.333333,Q4-14
26203,2014-12-10,4958312,29.13376481,54.0,54.0,14.2105263158,7.0,17.0,Poselenie Desjonovskoe,Novomoskovsky ,91820.5925926,Q4-14
26204,2014-12-10,6720000,19.6919043,60.0,57.0967741935,15.025466893,1.0,1.0,Nekrasovka,South Eastern ,112000.0,Q4-14
26205,2014-12-10,8729570,8.672832386,39.0,39.0,6.55879027699,18.0,19.0,Nagornoe,Southern ,223835.128205,Q4-14
26206,2014-12-10,7054250,23.99671721,62.0,62.0,18.6,12.0,22.0,Poselenie Vnukovskoe,Novomoskovsky ,113778.225806,Q4-14
26207,2014-12-10,9800000,12.59921434,52.0,30.0,10.0,14.0,17.0,Beskudnikovskoe,Northern ,188461.538462,Q4-14
26208,2014-12-10,10990000,12.77276389,56.0,29.0,11.0,19.0,24.0,Beskudnikovskoe,Northern ,196250.0,Q4-14
26209,2014-12-10,4591578,21.70188737,61.0,31.0,12.0,5.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,75271.7704918,Q4-14
26210,2014-12-10,6700000,9.589199788,45.0,28.0,6.0,2.0,9.0,Pechatniki,South Eastern ,148888.888889,Q4-14
26211,2014-12-10,12322927,8.560509514,58.0,58.0,10.813559322,21.0,25.0,Nagornoe,Southern ,212464.258621,Q4-14
26212,2014-12-10,11270000,10.91522293,56.0,56.0,14.0,12.0,12.0,Ramenki,Western ,201250.0,Q4-14
26213,2014-12-10,8450000,5.173258961,42.0,28.0,4.0,2.0,4.0,Gagarinskoe,South Western ,201190.47619,Q4-14
26214,2014-12-10,3600000,35.92388076,33.0,17.0,6.0,5.0,5.0,Poselenie Marushkinskoe,Novomoskovsky ,109090.909091,Q4-14
26215,2014-12-10,9297498,22.56765524,81.0,81.0,13.0,5.0,10.0,Poselenie Sosenskoe,Novomoskovsky ,114783.925926,Q4-14
26216,2014-12-10,28176568,4.191218023,127.0,123.0,12.0,10.0,17.0,Danilovskoe,Southern ,221862.740157,Q4-14
26217,2014-12-10,5100000,12.86286956,32.0,17.0,6.0,1.0,4.0,Gol'janovo,Eastern ,159375.0,Q4-14
26218,2014-12-10,7900000,8.331421062,37.0,22.0,7.0,5.0,9.0,Marfino,North Eastern ,213513.513514,Q4-14
26219,2014-12-10,6993918,22.45027177,61.0,61.0,10.1666666667,19.0,19.0,Poselenie Vnukovskoe,Novomoskovsky ,114654.393443,Q4-14
26220,2014-12-10,8757220,8.672832386,39.0,39.0,6.55879027699,19.0,24.0,Nagornoe,Southern ,224544.102564,Q4-14
26221,2014-12-10,6500000,13.00082692,33.0,20.0,6.0,6.0,9.0,Otradnoe,North Eastern ,196969.69697,Q4-14
26222,2014-12-10,6150000,9.887931714,31.0,21.0,5.0,8.0,9.0,Zjuzino,South Western ,198387.096774,Q4-14
26223,2014-12-10,8862309,16.00085262,73.0,73.0,49.4270833333,7.0,7.0,Poselenie Moskovskij,Novomoskovsky ,121401.493151,Q4-14
26224,2014-12-11,4937965,15.86904434,60.0,60.0,15.6766917293,3.0,3.0,Zapadnoe Degunino,Northern ,82299.4166667,Q4-14
26225,2014-12-11,2422315,27.74416203,27.0,26.7923076923,9.92307692308,10.0,22.0,Poselenie Filimonkovskoe,Novomoskovsky ,89715.3703704,Q4-14
26226,2014-12-11,5700000,12.38679901,59.0,44.0,6.0,8.0,9.0,Veshnjaki,Eastern ,96610.1694915,Q4-14
26227,2014-12-11,24500000,4.170656651,78.0,52.0,8.0,8.0,10.0,Donskoe,Southern ,314102.564103,Q4-14
26228,2014-12-11,7225647,8.532480294,38.0,26.125,6.96666666667,5.0,22.0,Nagatinskij Zaton,Southern ,190148.605263,Q4-14
26229,2014-12-11,7500000,9.547422441,45.0,32.0,5.0,4.0,9.0,Rostokino,North Eastern ,166666.666667,Q4-14
26230,2014-12-11,4839503,25.02885405,40.0,40.0,11.8918918919,13.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,120987.575,Q4-14
26231,2014-12-11,8792939,15.75024402,81.0,81.0,18.5243478261,1.0,17.0,Poselenie Moskovskij,Novomoskovsky ,108554.802469,Q4-14
26232,2014-12-11,6700000,13.5271693,36.0,22.0,7.0,6.0,9.0,Juzhnoe Tushino,North Western ,186111.111111,Q4-14
26233,2014-12-11,6500000,11.35453595,43.0,31.0,6.0,1.0,5.0,Izmajlovo,Eastern ,151162.790698,Q4-14
26234,2014-12-11,9300000,14.95923563,82.0,52.0,12.0,1.0,7.0,Novokosino,Eastern ,113414.634146,Q4-14
26235,2014-12-11,14500000,15.54132529,95.0,65.0,11.0,3.0,7.0,Vyhino-Zhulebino,South Eastern ,152631.578947,Q4-14
26236,2014-12-11,11091840,17.71852563,57.0,53.6470588235,14.4684491979,1.0,24.0,Mitino,North Western ,194593.684211,Q4-14
26237,2014-12-11,6800000,13.77216329,44.0,28.0,5.0,4.0,5.0,Caricyno,Southern ,154545.454545,Q4-14
26238,2014-12-11,7917390,22.48329688,60.0,60.0,30.0,17.0,20.0,Poselenie Vnukovskoe,Novomoskovsky ,131956.5,Q4-14
26240,2014-12-11,10150000,3.361774812,43.0,28.0,5.0,5.0,5.0,Danilovskoe,Southern ,236046.511628,Q4-14
26241,2014-12-11,8200000,13.52672769,56.0,37.0,6.0,2.0,5.0,Caricyno,Southern ,146428.571429,Q4-14
26242,2014-12-11,7731750,15.86904434,91.0,91.0,23.7763157895,2.0,3.0,Zapadnoe Degunino,Northern ,84964.2857143,Q4-14
26243,2014-12-11,11700000,14.64648667,74.0,40.0,10.0,2.0,12.0,Brateevo,Southern ,158108.108108,Q4-14
26244,2014-12-11,22630000,7.233355757,109.0,50.0,24.0,5.0,40.0,Akademicheskoe,South Western ,207614.678899,Q4-14
26245,2014-12-11,15000000,2.319942475,61.0,39.0,5.0,2.0,6.0,Basmannoe,Central ,245901.639344,Q4-14
26246,2014-12-11,15990000,11.49076746,77.0,35.0,13.0,3.0,6.0,Jaroslavskoe,North Eastern ,207662.337662,Q4-14
26247,2014-12-11,6570520,25.89297057,63.0,30.0,12.0,4.0,4.0,Poselenie Voskresenskoe,Novomoskovsky ,104293.968254,Q4-14
26248,2014-12-11,5000000,17.72217767,32.0,18.0,6.0,8.0,9.0,Birjulevo Vostochnoe,Southern ,156250.0,Q4-14
26249,2014-12-11,2000000,12.41783232,14.0,10.0,2.24747474747,5.0,5.0,Vostochnoe Izmajlovo,Eastern ,142857.142857,Q4-14
26250,2014-12-11,14262658,14.37609092,113.0,113.0,34.6212765957,3.0,17.0,Ochakovo-Matveevskoe,Western ,126218.212389,Q4-14
26251,2014-12-11,6552000,0.072896553,62.0,62.0,13.7777777778,20.0,21.0,Tverskoe,Central ,105677.419355,Q4-14
26252,2014-12-11,6600000,7.509204057,31.0,17.0,5.0,3.0,5.0,Sokolinaja Gora,Eastern ,212903.225806,Q4-14
26253,2014-12-11,16500000,9.794825906,82.0,60.0,8.0,5.0,14.0,Perovo,Eastern ,201219.512195,Q4-14
26254,2014-12-11,8500000,11.09932328,43.0,29.0,5.0,3.0,5.0,Vojkovskoe,Central ,197674.418605,Q4-14
26255,2014-12-11,6599720,20.52526418,55.0,55.0,14.0,9.0,12.0,Poselenie Sosenskoe,Novomoskovsky ,119994.909091,Q4-14
26256,2014-12-11,7600000,9.075266886,38.0,20.0,8.0,5.0,12.0,Perovo,Eastern ,200000.0,Q4-14
26257,2014-12-11,12500000,6.651274911,56.0,29.0,8.0,5.0,16.0,Akademicheskoe,South Western ,223214.285714,Q4-14
26258,2014-12-11,4076674,28.15157234,40.0,40.0,40.0,11.0,11.0,Poselenie Shherbinka,Novomoskovsky ,101916.85,Q4-14
26259,2014-12-11,6000000,14.97351241,49.0,21.0,10.0,11.0,19.0,Chertanovo Central'noe,Southern ,122448.979592,Q4-14
26260,2014-12-11,5000000,13.06900616,38.0,18.0,9.0,12.0,15.0,Beskudnikovskoe,Northern ,131578.947368,Q4-14
26261,2014-12-11,4804800,35.79179117,41.0,40.5,17.0526315789,1.0,14.0,Krjukovo,Zelenograd ,117190.243902,Q4-14
26262,2014-12-11,5900000,13.3317074,35.0,18.0,8.0,3.0,4.0,Mozhajskoe,Western ,168571.428571,Q4-14
26263,2014-12-11,6800000,11.43983578,38.0,22.0,6.0,2.0,12.0,Zjuzino,South Western ,178947.368421,Q4-14
26264,2014-12-11,9600000,15.52899171,65.0,38.0,8.0,14.0,14.0,Brateevo,Southern ,147692.307692,Q4-14
26265,2014-12-11,6014500,20.36220261,52.0,30.0,9.0,16.0,17.0,Nekrasovka,South Eastern ,115663.461538,Q4-14
26266,2014-12-11,7494900,20.36062797,83.0,83.0,9.12087912088,1.0,5.0,Poselenie Sosenskoe,Novomoskovsky ,90300.0,Q4-14
26268,2014-12-11,10800000,6.743355349,65.0,43.0,7.0,4.0,12.0,Timirjazevskoe,Northern ,166153.846154,Q4-14
26269,2014-12-11,7100000,13.95441256,45.0,29.0,6.0,4.0,9.0,Vyhino-Zhulebino,South Eastern ,157777.777778,Q4-14
26270,2014-12-11,5950000,10.82597226,41.0,27.0,5.0,1.0,5.0,Ljublino,South Eastern ,145121.95122,Q4-14
26271,2014-12-11,12777997,8.213421825,58.0,58.0,10.0,22.0,22.0,Nagornoe,Southern ,220310.293103,Q4-14
26272,2014-12-11,7500000,8.373419387,43.0,28.0,6.0,4.0,5.0,Horoshevo-Mnevniki,North Western ,174418.604651,Q4-14
26273,2014-12-11,2394300,51.34968656,34.0,34.0,10.0,3.0,16.0,Poselenie Novofedorovskoe,Troitsky ,70420.5882353,Q4-14
26274,2014-12-11,10745214,22.48329688,84.0,84.0,42.0,13.0,20.0,Poselenie Vnukovskoe,Novomoskovsky ,127919.214286,Q4-14
26275,2014-12-11,3000000,13.57909448,76.0,46.0,10.0,7.0,17.0,Mar'ino,South Eastern ,39473.6842105,Q4-14
26276,2014-12-11,9130000,13.61559108,54.0,31.0,8.0,10.0,14.0,Mar'ino,South Eastern ,169074.074074,Q4-14
26277,2014-12-11,5165160,20.36597232,51.0,51.0,11.375,11.0,17.0,Poselenie Sosenskoe,Novomoskovsky ,101277.647059,Q4-14
26278,2014-12-11,4916550,20.34154585,44.0,16.0,14.0,6.0,17.0,Poselenie Sosenskoe,Novomoskovsky ,111739.772727,Q4-14
26279,2014-12-11,12500000,13.73293168,74.0,44.0,10.0,2.0,22.0,Mar'ino,South Eastern ,168918.918919,Q4-14
26280,2014-12-11,4997760,21.9729463,41.0,17.1868686869,14.3223905724,6.0,17.0,Poselenie Sosenskoe,Novomoskovsky ,121896.585366,Q4-14
26282,2014-12-11,17850000,4.156173773,76.0,43.0,10.0,8.0,17.0,Taganskoe,Central ,234868.421053,Q4-14
26283,2014-12-11,3613360,29.13376481,34.0,34.0,8.94736842105,5.0,17.0,Poselenie Desjonovskoe,Novomoskovsky ,106275.294118,Q4-14
26284,2014-12-11,3613360,29.13376481,34.0,34.0,8.94736842105,3.0,15.0,Poselenie Desjonovskoe,Novomoskovsky ,106275.294118,Q4-14
26285,2014-12-11,8600000,13.40401305,54.0,32.0,9.0,13.0,14.0,Vyhino-Zhulebino,South Eastern ,159259.259259,Q4-14
26286,2014-12-11,21433124,7.233355757,87.0,51.0,16.0,31.0,40.0,Akademicheskoe,South Western ,246357.747126,Q4-14
26287,2014-12-11,7700000,10.58663093,42.0,27.0,5.0,2.0,5.0,Novogireevo,Eastern ,183333.333333,Q4-14
26288,2014-12-11,8170950,15.48281443,44.0,25.4654694601,4.46762622108,4.0,17.0,Levoberezhnoe,Northern ,185703.409091,Q4-14
26289,2014-12-11,12700000,10.73768996,75.0,44.0,10.0,2.0,16.0,Ramenki,Western ,169333.333333,Q4-14
26290,2014-12-11,13300000,10.49938081,75.0,42.0,10.0,2.0,9.0,Kuz'minki,South Eastern ,177333.333333,Q4-14
26291,2014-12-11,6655704,22.56765524,59.0,34.0,10.0,5.0,17.0,Poselenie Sosenskoe,Novomoskovsky ,112808.542373,Q4-14
26292,2014-12-11,2000000,9.46665107,47.0,31.0,8.0,3.0,4.0,Vojkovskoe,Central ,42553.1914894,Q4-14
26293,2014-12-12,6100000,18.89197748,49.0,31.0,9.0,7.0,14.0,Birjulevo Zapadnoe,Southern ,124489.795918,Q4-14
26295,2014-12-12,5730206,23.37369741,63.0,63.0,18.5294117647,10.0,17.0,Poselenie Moskovskij,Novomoskovsky ,90955.6507937,Q4-14
26296,2014-12-12,4525761,23.37369741,41.0,41.0,12.0588235294,5.0,17.0,Poselenie Moskovskij,Novomoskovsky ,110384.414634,Q4-14
26297,2014-12-12,5976504,20.36062797,60.0,60.0,6.59340659341,16.0,25.0,Poselenie Sosenskoe,Novomoskovsky ,99608.4,Q4-14
26298,2014-12-12,8410500,35.93747379,80.0,77.2413793103,13.630831643,1.0,10.0,Krjukovo,Zelenograd ,105131.25,Q4-14
26299,2014-12-12,5275332,15.86904434,65.0,65.0,16.9830827068,2.0,12.0,Zapadnoe Degunino,Northern ,81158.9538462,Q4-14
26300,2014-12-12,11490000,8.729639228,61.0,32.0,10.0,2.0,23.0,Rjazanskij,South Eastern ,188360.655738,Q4-14
26301,2014-12-12,5798951,23.37369741,63.0,63.0,18.5294117647,9.0,17.0,Poselenie Moskovskij,Novomoskovsky ,92046.8412698,Q4-14
26302,2014-12-12,4657522,22.37012991,39.0,39.0,8.35010111223,10.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,119423.641026,Q4-14
26303,2014-12-12,7400000,8.396412199,38.0,19.0,9.0,4.0,16.0,Nagatinskij Zaton,Southern ,194736.842105,Q4-14
26304,2014-12-12,7847399,22.2224338,61.0,61.0,11.2477375566,14.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,128645.885246,Q4-14
26305,2014-12-12,4882089,22.2224338,38.0,38.0,7.00678733032,5.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,128476.026316,Q4-14
26306,2014-12-12,6105330,22.56765524,44.0,44.0,8.85964912281,1.0,6.0,Poselenie Sosenskoe,Novomoskovsky ,138757.5,Q4-14
26307,2014-12-12,8900000,7.506959145,41.0,26.0,5.0,9.0,9.0,Kotlovka,South Western ,217073.170732,Q4-14
26308,2014-12-12,7700000,8.471029817,43.0,18.0,11.0,8.0,12.0,Nagatinskij Zaton,Southern ,179069.767442,Q4-14
26309,2014-12-12,6468000,19.9766576,58.0,58.0,17.4,2.0,17.0,Nekrasovka,South Eastern ,111517.241379,Q4-14
26310,2014-12-12,8900000,16.74777187,59.0,44.0,6.0,6.0,9.0,Severnoe Tushino,North Western ,150847.457627,Q4-14
26311,2014-12-12,4500000,37.18319177,32.0,16.0,9.0,7.0,10.0,Krjukovo,Zelenograd ,140625.0,Q4-14
26312,2014-12-12,4055000,7.358031622,125.0,65.0,24.0,6.0,34.0,Ajeroport,Northern ,32440.0,Q4-14
26313,2014-12-12,7419500,0.072896553,78.0,78.0,17.3333333333,12.0,17.0,Tverskoe,Central ,95121.7948718,Q4-14
26314,2014-12-12,6000000,10.18132171,36.0,20.0,8.0,3.0,3.0,Rjazanskij,South Eastern ,166666.666667,Q4-14
26315,2014-12-12,3121872,51.34968656,53.0,53.0,15.5882352941,1.0,3.0,Poselenie Novofedorovskoe,Troitsky ,58903.245283,Q4-14
26316,2014-12-12,10500000,14.59439263,64.0,45.0,6.0,5.0,12.0,Bibirevo,North Eastern ,164062.5,Q4-14
26317,2014-12-12,7600000,15.76671066,45.0,26.0,5.0,3.0,9.0,Orehovo-Borisovo Severnoe,Southern ,168888.888889,Q4-14
26318,2014-12-12,5004538,16.95715522,40.0,40.0,7.39045764362,10.0,17.0,Solncevo,Western ,125113.45,Q4-14
26319,2014-12-12,8658470,8.468180406,38.0,38.0,9.0,3.0,17.0,Nagornoe,Southern ,227854.473684,Q4-14
26320,2014-12-12,1200000,17.91726652,39.0,17.0,10.0,4.0,24.0,Kosino-Uhtomskoe,Eastern ,30769.2307692,Q4-14
26321,2014-12-12,6900000,15.61594284,39.0,18.0,8.0,3.0,14.0,Dmitrovskoe,Northern ,176923.076923,Q4-14
26322,2014-12-12,7419500,20.36220261,78.0,45.0,13.5,3.0,17.0,Nekrasovka,South Eastern ,95121.7948718,Q4-14
26323,2014-12-12,22054600,7.233355757,100.0,35.0,17.0,26.0,40.0,Akademicheskoe,South Western ,220546.0,Q4-14
26324,2014-12-12,7289860,20.36597232,77.0,77.0,17.1740196078,11.0,17.0,Poselenie Sosenskoe,Novomoskovsky ,94673.5064935,Q4-14
26325,2014-12-12,10200000,14.76975333,66.0,42.0,6.0,6.0,9.0,Severnoe Medvedkovo,North Eastern ,154545.454545,Q4-14
26326,2014-12-12,6100000,9.590232032,32.0,18.0,6.0,1.0,9.0,Cheremushki,South Western ,190625.0,Q4-14
26327,2014-12-12,4890700,22.2224338,37.0,37.0,6.82239819005,10.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,132181.081081,Q4-14
26328,2014-12-12,4392411,30.01080795,39.0,39.0,10.2631578947,1.0,17.0,Poselenie Desjonovskoe,Novomoskovsky ,112625.923077,Q4-14
26329,2014-12-12,10000000,12.27323456,48.0,31.0,9.0,12.0,14.0,Vostochnoe Izmajlovo,Eastern ,208333.333333,Q4-14
26330,2014-12-12,5170000,14.62082397,34.0,20.0,5.0,1.0,9.0,Ljublino,South Eastern ,152058.823529,Q4-14
26331,2014-12-12,5016900,35.77068703,74.0,73.0,18.6744186047,4.0,4.0,Poselenie Pervomajskoe,Troitsky ,67795.9459459,Q4-14
26332,2014-12-12,5332762,21.72262007,38.0,38.0,6.12903225806,12.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,140335.842105,Q4-14
26333,2014-12-12,6000000,9.256710438,30.0,18.0,5.0,3.0,5.0,Shhukino,North Western ,200000.0,Q4-14
26334,2014-12-12,6600000,13.04044587,44.0,28.0,6.0,1.0,9.0,Mar'ino,South Eastern ,150000.0,Q4-14
26335,2014-12-12,6250000,11.35218359,42.0,26.0,5.0,4.0,5.0,Severnoe Izmajlovo,Eastern ,148809.52381,Q4-14
26336,2014-12-12,9144273,22.56765524,79.0,79.0,15.9070972887,3.0,9.0,Poselenie Sosenskoe,Novomoskovsky ,115750.291139,Q4-14
26337,2014-12-12,3600000,12.43141556,41.0,25.0,5.0,2.0,5.0,Severnoe Izmajlovo,Eastern ,87804.8780488,Q4-14
26338,2014-12-12,8150000,7.736631855,45.0,27.0,6.0,1.0,12.0,Alekseevskoe,North Eastern ,181111.111111,Q4-14
26340,2014-12-12,4943259,29.13376481,55.0,55.0,14.4736842105,11.0,17.0,Poselenie Desjonovskoe,Novomoskovsky ,89877.4363636,Q4-14
26341,2014-12-12,5350000,20.4545198,45.0,30.0,5.0,5.0,5.0,Poselenie Sosenskoe,Novomoskovsky ,118888.888889,Q4-14
26342,2014-12-12,5700000,19.02409278,42.0,19.0,8.0,5.0,16.0,Birjulevo Vostochnoe,Southern ,135714.285714,Q4-14
26343,2014-12-12,8450000,15.21322031,64.0,38.0,8.0,12.0,12.0,Kosino-Uhtomskoe,Eastern ,132031.25,Q4-14
26344,2014-12-12,5600000,18.15266197,37.0,19.0,7.0,16.0,17.0,Kosino-Uhtomskoe,Eastern ,151351.351351,Q4-14
26346,2014-12-12,3613360,29.13376481,34.0,34.0,8.94736842105,7.0,16.0,Poselenie Desjonovskoe,Novomoskovsky ,106275.294118,Q4-14
26347,2014-12-12,2600000,18.08797052,61.0,30.0,11.0,11.0,24.0,Kosino-Uhtomskoe,Eastern ,42622.9508197,Q4-14
26348,2014-12-12,2422315,28.75536526,27.0,26.5846153846,5.24175824176,10.0,16.0,Poselenie Filimonkovskoe,Novomoskovsky ,89715.3703704,Q4-14
26349,2014-12-12,3813607,29.13376481,38.0,38.0,10.0,7.0,17.0,Poselenie Desjonovskoe,Novomoskovsky ,100358.078947,Q4-14
26350,2014-12-12,9000000,3.859759009,43.0,29.0,5.0,3.0,5.0,Presnenskoe,Central ,209302.325581,Q4-14
26351,2014-12-12,7215614,22.2224338,63.0,63.0,11.6165158371,11.0,17.0,Poselenie Vnukovskoe,Novomoskovsky ,114533.555556,Q4-14
26352,2014-12-12,11082586,8.626075639,56.0,56.0,14.0,2.0,17.0,Nagornoe,Southern ,197903.321429,Q4-14
26353,2014-12-12,4800000,17.63533103,38.0,20.0,8.0,3.0,9.0,Kosino-Uhtomskoe,Eastern ,126315.789474,Q4-14
