image,imdb_score,link,X,Film,Year,Director.Filmmaker.Name,Location.Display.Text,LATITUDE,LONGITUDE,Borough,Neighborhood,Media,IMDB.LINK,director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,num_voted_users,actor_3_name,facenumber_in_poster,plot_keywords,budget,title_year,imdb_score
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0ODEwNjM2NF5BMl5BanBnXkFtZTcwMjU2Mzg3NA@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",7.6,http://imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,225,When Harry Met Sallyæ,1989,Rob Reiner,Washington Square Park<br>West Village<br>Manhattan,40.73113694,-73.99718463,Manhattan,West Village,Film,http://www.imdb.com/title/tt0098635/,Rob Reiner,89,Gretchen Palmer,92823600,Romance,Bruno Kirby,When Harry Met Sally...â_,149108,Harley Jane Kozak,0,friendship|love|male female friendship|new york|sex,1.60E+07,1989,7.6
https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MTkyNTczOF5BMl5BanBnXkFtZTcwMzAyMzYyMQ@@._V1_.jpg,7.7,http://imdb.com/title/tt0098844/?ref_=fn_tt_tt_1,98,Law & Order,1988,"Dick Wolf,(more)",Worth St.<br>Lower Manhattan,40.7171,-74.0063,Manhattan,Lower Manhattan,TV,http://imdb.com/title/tt0098844/,NA,NA,NA,NA,Crime,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNzEzNjk0NV5BMl5BanBnXkFtZTcwNDAxNTYyNA@@._V1_.jpg,6.6,http://imdb.com/title/tt0099012/?ref_=fn_tt_tt_1,11,Alice,1990,Woody Allen,E. 95th St. off Madison Ave.<br>Upper East Side<br>Manhattan,40.7866,-73.9547,Manhattan,Upper East Side,Film,http://www.imdb.com/title/tt0099012/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MzEzMjc0Nl5BMl5BanBnXkFtZTgwNzU1NTk4NjE@._V1_.jpg,5.5,http://imdb.com/title/tt0099165/?ref_=fn_tt_tt_1,173,The Bonfire of the Vanities,1990,Brian De Palma,E. 74th St. and Park Ave.<br>Upper East Side<br>Manhattan,40.77245,-73.9629,Manhattan,Upper East Side,Film,http://www.imdb.com/title/tt0099165/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BNThjMzczMjctZmIwOC00NTQ4LWJhZWItZDdhNTk5ZTdiMWFlXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SY1000_CR0,0,669,1000_AL_.jpg",8.7,http://imdb.com/title/tt0099685/?ref_=fn_tt_tt_1,70,Goodfellas,1990,Martin Scorsese,24-13 32nd St.<br>Astoria<br>Queens,40.77148249,-73.91521633,Queens,Queens,Film,http://imdb.com/title/tt0099685/,Martin Scorsese,146,Mike Starr,46836394,Crime,Robert De Niro,Goodfellasâ_,728685,Paul Sorvino,3,betrayal|gangster|mafia|organized crime|robbery,2.50E+07,1990,8.7
https://images-na.ssl-images-amazon.com/images/M/MV5BMTNjZjQ3MTYtNTdhMS00MDRhLThjMjItMmQ3MzJkMjMyODg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg,6.2,http://imdb.com/title/tt0099699/?ref_=fn_tt_tt_1,71,Green Card,1990,Peter Weir,W. 76th St & Columbus<br>Upper West Side<br>Manhattan,40.78,-73.9769,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0099699/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BYmMwY2ZhZjctZTg1Ny00NjNjLThkOTQtZGY2NzA1ODBjMzA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,6.5,http://imdb.com/title/tt0100168/?ref_=fn_tt_tt_1,116,Mo' Better Blues,1990,Spike Lee,Brooklyn Bridge,40.70645752,-73.99727583,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0100168/,Spike Lee,129,Nicholas Turturro,16153600,Romance,Denzel Washington,Mo' Better Bluesâ_,8295,Charlie Murphy,1,comeback|friend|jazz|stage|trumpet,1.00E+07,1990,6.5
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNTY4ODAyMV5BMl5BanBnXkFtZTcwODQxNDI3NA@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",7.3,http://imdb.com/title/tt0100685/?ref_=fn_tt_tt_1,160,State of Grace,1990,Phil Joanou,Hell's Kitchen<br>Manhattan,40.76037446,-73.99125695,Manhattan,Upper West Side,Film,http://imdb.com/title/tt0100685/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BOGZmMDM1NTQtMzc0Yi00ODRiLWJjYjQtMGRmYWRlOTY2ODMxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,666,1000_AL_.jpg",7.6,http://imdb.com/title/tt0101889/?ref_=fn_tt_tt_1,179,The Fisher King,1991,Terry Gilliam,Grand Central Station<br>87 E. 42nd St.<br>Manhattan,40.75270258,-73.97726655,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0101889/,Terry Gilliam,137,David Hyde Pierce,41895491,Comedy,Jeff Bridges,The Fisher Kingâ_,63274,Harry Shearer,1,friendship|holy grail|massacre|redemption|video store,2.40E+07,1991,7.6
https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjY3OTM3MF5BMl5BanBnXkFtZTcwMjE0NDYyMQ@@._V1_.jpg,5.7,http://imdb.com/title/tt0102070/?ref_=fn_tt_tt_1,79,Hudson Hawk,1991,Michael Lehmann,Brooklyn Bridge,40.70310659,-73.99318814,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0102070/,Michael Lehmann,100,James Coburn,17218080,Action,Bruce Willis,Hudson Hawkâ_,43376,Richard E. Grant,0,blackmail|burglar|critically bashed|leonardo da vinci|prison,7.00E+07,1991,5.7
https://images-na.ssl-images-amazon.com/images/M/MV5BNjM3OTM1MTczMV5BMl5BanBnXkFtZTcwNTM5NjMyMQ@@._V1_.jpg,5.7,http://imdb.com/title/tt0102174/?ref_=fn_tt_tt_1,85,Jumpin' at the Boneyard,1992,Jeff Stanzler,Burned-out blocks in the Bronx,40.83438208,-73.91993165,The Bronx,The Bronx,Film,http://imdb.com/title/tt0102174/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM5MTQxMDk2Ml5BMl5BanBnXkFtZTgwODQ2MDc3NjE@._V1_SY1000_CR0,0,671,1000_AL_.jpg",6.5,http://imdb.com/title/tt0102175/?ref_=fn_tt_tt_1,86,Jungle Fever,1991,Spike Lee,Bensonhurst<br>Brooklyn,40.6019,-73.9938,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0102175/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzNTQzMjkwNl5BMl5BanBnXkFtZTYwODA3NjM5._V1_.jpg,6.6,http://imdb.com/title/tt0102526/?ref_=fn_tt_tt_1,118,New Jack City,1991,Mario Van Peebles,Grant's Tomb<br>Harlem<br>Manhattan,40.8127049,-73.96310449,Manhattan,Harlem,Film,http://www.imdb.com/title/tt0102526/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTkyODAyMV5BMl5BanBnXkFtZTcwMTM2NDcyMQ@@._V1_.jpg,6.1,http://imdb.com/title/tt0102609/?ref_=fn_tt_tt_1,128,Other People's Money,1991,Norman Jewison,World Trade Center<br>Lower Manhattan,40.71292303,-74.01314914,Manhattan,Lower Manhattan,Film,http://imdb.com/title/tt0102609/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BOTc4NzgxMDc4MF5BMl5BanBnXkFtZTgwOTA4MDc3NjE@._V1_.jpg,7.7,http://imdb.com/title/tt0104797/?ref_=fn_tt_tt_1,103,Malcolm X,1992,Spike Lee,"Adjacent to Apollo Theater,<br>W. 125th St. between 7th and 8th Aves<br>Harlem, Manhattan",40.810038,-73.95045,Manhattan,Harlem,Film,http://www.imdb.com/title/tt0104797/,Spike Lee,202,Delroy Lindo,48169908,Biography,Denzel Washington,Malcolm Xâ_,63923,Al Freeman Jr.,0,african american|black history|civil rights|ku klux klan|nation of islam,3.30E+07,1992,7.7
https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNTEzOTQxNl5BMl5BanBnXkFtZTcwODg2MzkxMQ@@._V1_.jpg,6.3,http://imdb.com/title/tt0105414/?ref_=fn_tt_tt_1,148,Single White Female,1992,Barbet Schroeder,Ansonia Hotel<br>2109 Broadway<br>Manhattan,40.779956,-73.981881,Manhattan,Upper West Side,Film,http://www.imdb.com/title/tt0105414/,NA,NA,NA,NA,Crime,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5ODMzOTY4MV5BMl5BanBnXkFtZTcwNzU1MjM0Mw@@._V1_.jpg,6.9,http://imdb.com/title/tt0106053/?ref_=fn_tt_tt_1,187,The Late Show with David Letterman,1993,"Jerry Foley,Randi Grossack,(more)",Ed Sullivan Theatre<br>1697 Broadway<br>Manhattan,40.763719,-73.982833,Manhattan,Midtown,TV,http://www.imdb.com/title/tt0106053/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2OTYwMTY3MjReQTJeQWpwZ15BbWU3MDA5NzUyMjE@._V1_.jpg,5.9,http://imdb.com/title/tt0107079/?ref_=fn_tt_tt_1,161,Sugar Hill,1994,Leon Ichaso,Edgecomb Ave.<br>Harlem<br>Manhattan,40.82943024,-73.93964052,Manhattan,Harlem,Film,http://www.imdb.com/title/tt0107079/,Leon Ichaso,123,Clarence Williams III,18272447,Drama,Khandi Alexander,Sugar Hillâ_,3119,Steve Harris,1,african american|harlem manhattan new york city|manhattan new york city|new york city|urination,1.00E+07,1993,5.9
https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NTUwNjc5NF5BMl5BanBnXkFtZTcwNzUyNDc0MQ@@._V1_.jpg,4.3,http://imdb.com/title/tt0107824/?ref_=fn_tt_tt_1,194,The Pickle ,1993,Paul Mazursky,Brighton Beach Boardwalk<br>Brooklyn,40.57488865,-73.96376431,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0107824/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNTNlYjBjMGEtOTFkZS00MjM5LTk2ZTktYWVmZTc4NzE3NzAxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY1000_SX676_AL_.jpg,7.5,http://imdb.com/title/tt0108065/?ref_=fn_tt_tt_1,140,Searching for Bobby Fischer,1993,Steven Zaillian,Washington Square Park<br>West Village<br>Manhattan,40.7310719,-73.99928749,Manhattan,West Village,Film,http://www.imdb.com/title/tt0108065/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5ODk1NTI4NV5BMl5BanBnXkFtZTcwNDYzMjI3NA@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",6.9,http://imdb.com/title/tt0108149/?ref_=fn_tt_tt_1,150,Six Degrees of Separation,1993,Fred Schepisi,Metropolitan Museum of Art<br>Fifth Ave. at 82nd St.,40.77907909,-73.96261096,Manhattan,Upper East Side,Film,http://www.imdb.com/title/tt0108149/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5ODk1NTI4NV5BMl5BanBnXkFtZTcwNDYzMjI3NA@@._V1_SY1000_CR0,0,666,1000_AL_.jpg",6.9,http://imdb.com/title/tt0108149/?ref_=fn_tt_tt_1,149,Six Degrees of Separation,1993,Fred Schepisi,Central Park<br>Manhattan,40.77150687,-73.9690429,Manhattan,Central Park,Film,http://www.imdb.com/title/tt0108149/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1OTQ2OTY5OV5BMl5BanBnXkFtZTYwMzg3MTk5._V1_.jpg,5.8,http://imdb.com/title/tt0109493/?ref_=fn_tt_tt_1,177,The Cowboy Way,1994,Gregg Champion,Manhattan Bridge,40.70940164,-73.99183095,Manhattan,Lower Manhattan,Film,http://www.imdb.com/title/tt0109493/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BZGQ3NmFjNDktYzNiZS00NDk3LTk2ODEtYjExZjg3YWU3Y2ZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,6.9,http://imdb.com/title/tt0109504/?ref_=fn_tt_tt_1,40,Crooklyn,1994,Spike Lee,Stuyvesant Ave. and Macon St.<br>Brooklyn,40.6831114,-73.93205523,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0109504/,Spike Lee,115,Delroy Lindo,13640000,Comedy,Alfre Woodard,Crooklynâ_,6011,Isaiah Washington,0,argument|birthday|bully|coming of age|semi autobiographical,1.40E+07,1994,6.9
https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyODAzNjAyNF5BMl5BanBnXkFtZTcwNjc3ODUyMQ@@._V1_.jpg,6.8,http://imdb.com/title/tt0110091/?ref_=fn_tt_tt_1,80,I Like It Like That,1994,Darnell Martin,170th St. in Morrisania<br>The Bronx,40.83870044,-73.91373038,The Bronx,The Bronx,Film,http://www.imdb.com/title/tt0110091/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://images-na.ssl-images-amazon.com/images/M/MV5BYzMxOGUzOWEtMGUxMi00ZWM1LWE3ODgtNzc4OGVjZmJhMmFmXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SY999_CR0,0,751,999_AL_.jpg",6.3,http://imdb.com/title/tt0110167/?ref_=fn_tt_tt_1,83,It Could Happen to You,1994,Andrew Bergman,W. Broadway and N. Moore St.<br>TriBeCa<br>Manhattan,40.7197,-74.0059,Manhattan,TriBeCa,Film,http://www.imdb.com/title/tt0110167/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMjdjMGU3MGYtN2Y5ZC00MTE4LWE4YWQtMTBhMjc3MTk0ZDUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY1000_SX664_AL_.jpg,8.6,http://imdb.com/title/tt0110413/?ref_=fn_tt_tt_1,200,The Professional,1994,Luc Besson,Manhattan,40.75421427,-73.96904826,Manhattan,Midtown,Film,http://imdb.com/title/tt0110413/,NA,NA,NA,NA,Action,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BOTIwMzk1MDc1MF5BMl5BanBnXkFtZTcwMTEzNDkyMQ@@._V1_.jpg,6.4,http://imdb.com/title/tt0112286/?ref_=fn_tt_tt_1,9,Across the Sea of Time,1997,Stephen Low,New York Harbor,40.69899091,-74.03849602,Manhattan,New York Harbor,Film,http://imdb.com/title/tt0112286/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMjdlNzQxZGUtZTg5YS00ODg2LTkxMzctMDAyNmEwM2YyZjA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,7.3,http://imdb.com/title/tt0112461/?ref_=fn_tt_tt_1,172,The Basketball Diaries ,1995,Scott Kalvert,Forest Hills,40.729403,-73.845455,Queens,Queens,Film,http://imdb.com/title/tt0112461/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMzMzMTBjMzQtNGVmZS00MTg2LTgyNGYtZDRjNDIzMDJiNzY4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg,6.7,http://imdb.com/title/tt0112541/?ref_=fn_tt_tt_1,26,Blue in the Face,1995,"Paul Auster,Wayne Wang",Prospect Park West and 16th St.<br>Windsor Terrace<br>Brooklyn,40.65749448,-73.97406936,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0112541/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwODk3MDU5N15BMl5BanBnXkFtZTcwMTE2NTYyMQ@@._V1_.jpg,6.6,http://imdb.com/title/tt0112585/?ref_=fn_tt_tt_1,175,The Brothers McMullen,1995,Edward Burns,W. 46th St. and Eighth Ave.<br>Midtown<br>Manhattan,40.7598,-73.9879,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0112585/,Edward Burns,98,Michael McGlone,10246600,Comedy,Shari Albert,The Brothers McMullenâ_,6375,Maxine Bahns,0,abusive father|critically acclaimed|loss of father|love|true love,25000,1995,6.6
https://images-na.ssl-images-amazon.com/images/M/MV5BNGRlZjMzMzctZmJiYS00NzUwLWI5NDYtZmIyZjcwOGVkYmM1XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_.jpg,6.9,http://imdb.com/title/tt0112688/?ref_=fn_tt_tt_1,35,Clockers,1995,Spike Lee,Gowanus Houses<br>Brooklyn,40.6841528,-73.98804903,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0112688/,NA,NA,NA,NA,Crime,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_SX670_AL_.jpg,7.6,http://imdb.com/title/tt0112864/?ref_=fn_tt_tt_1,48,Die Hard: With a Vengeance,1995,John McTiernan,Central Park South<br>Manhattan,40.76705413,-73.97899389,Manhattan,Central Park,Film,http://www.imdb.com/title/tt0112864/,John McTiernan,128,Aldis Hodge,100012500,Action,Bruce Willis,Die Hard with a Vengeanceâ_,299258,Kevin Chamberlin,1,bomb|detective|new york city|police|terrorist,9.00E+07,1995,7.6
https://images-na.ssl-images-amazon.com/images/M/MV5BNTNmN2QyNTgtMTk0ZC00NmFhLWJlNzctZmMyYTczZTYyMzA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,7,http://imdb.com/title/tt0113540/?ref_=fn_tt_tt_1,88,Kids,1995,Larry Clark,Washington Square Park<br>West Village<br>Manhattan,40.7310719,-73.99686277,Manhattan,West Village,Film,http://www.imdb.com/title/tt0113540/,Larry Clark,91,Leo Fitzpatrick,7417210,Drama,Rosario Dawson,Kidsâ_,59041,Justin Pierce,1,coming of age|marijuana|rape|virgin|weed,1500000,1995,7
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SY1000_CR0,0,683,1000_AL_.jpg",7.4,http://imdb.com/title/tt0114478/?ref_=fn_tt_tt_1,154,Smoke,1995,Wayne Wang,Prospect Park and 16th St.<br>Windsor Terrace<br>Brooklyn,40.65725844,-73.97461116,Brooklyn,Brooklyn,Film,http://www.imdb.com/title/tt0114478/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NDY1NzkxN15BMl5BanBnXkFtZTYwMDkwMzE5._V1_.jpg,6.9,http://imdb.com/title/tt0115632/?ref_=fn_tt_tt_1,23,Basquiat,1996,Julian Schnabel,Lower East Side<br>Manhattan,40.71818443,-73.98885369,Manhattan,Lower East Side,Film,http://www.imdb.com/title/tt0115632/,Julian Schnabel,108,Michael Wincott,2961991,Biography,Gary Oldman,Basquiatâ_,15885,Courtney Love,4,andy warhol|art|artist|friendship|street artist,3300000,1996,6.9
https://images-na.ssl-images-amazon.com/images/M/MV5BMjg4MzcxMzk3M15BMl5BanBnXkFtZTcwNzkzOTMyMQ@@._V1_.jpg,6.1,http://imdb.com/title/tt0115644/?ref_=fn_tt_tt_1,24,Bed of Roses,1996,Michael Goldenberg,Chelsea,40.74324155,-74.00196433,Manhattan,Chelsea,Film,http://www.imdb.com/title/tt0115644/,NA,NA,NA,NA,Romance,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNWJkZTI3ZGUtOWQ3Ni00Y2Y5LTgxYWEtODQ4Yjg4M2ZmMWQ3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg,6.6,http://imdb.com/title/tt0116594/?ref_=fn_tt_tt_1,81,I Shot Andy Warhol,1996,Mary Harron,W. 20th St. <br>Chelsea<br>Manhattan,40.74053466,-73.99303257,Manhattan,Chelsea,Film,http://www.imdb.com/title/tt0116594/,NA,NA,NA,NA,Drama,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNDdhMjgxODQtZjNhNS00YjZiLWFmYTAtODZmM2RhM2M3YmIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,6.5,http://imdb.com/title/tt0117247/?ref_=fn_tt_tt_1,126,One Fine Day,1996,Michael Hoffman,Carnegie Deli<br>Seventh Ave. and W. 55th St.<br>Manhattan,40.7642,-73.981,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0117247/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BNDdhMjgxODQtZjNhNS00YjZiLWFmYTAtODZmM2RhM2M3YmIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,6.5,http://imdb.com/title/tt0117247/?ref_=fn_tt_tt_1,127,One Fine Day,1996,Michael Hoffman,Near Bethesda Fountain<br>Central Park<br>Manhattan,40.77426124,-73.97052348,Manhattan,Central Park,Film,http://www.imdb.com/title/tt0117247/,NA,NA,NA,NA,Comedy,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDA1MjM0OV5BMl5BanBnXkFtZTcwMjE0MDYxMQ@@._V1_.jpg,6.1,http://imdb.com/title/tt0117628/?ref_=fn_tt_tt_1,147,She's the One,1996,Edward Burns,McHales Pub<br>W. 46th and Eighth Ave.<br>Manhattan,40.75974059,-73.98754478,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0117628/,Edward Burns,96,Frank Vincent,9449219,Comedy,John Mahoney,She's the Oneâ_,13949,Michael McGlone,2,claim in title|infidelity|irish american|love|sex,3500000,1996,6.1
https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTUzNzc0MV5BMl5BanBnXkFtZTgwMjE4ODYxMTE@._V1_.jpg,7.5,http://imdb.com/title/tt0117665/?ref_=fn_tt_tt_1,152,Sleepers,1996,Barry Levinson,"W. 47th St., near Pier 87<br>Manhattan",40.76474639,-73.99790883,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0117665/,Barry Levinson,147,Brad Pitt,53300852,Crime,Robert De Niro,Sleepersâ_,154487,Minnie Driver,3,boy|guard|kicked in the crotch|prank|sexual abuse,4.40E+07,1996,7.5
https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTUzNzc0MV5BMl5BanBnXkFtZTgwMjE4ODYxMTE@._V1_.jpg,7.5,http://imdb.com/title/tt0117665/?ref_=fn_tt_tt_1,151,Sleepers,1996,Barry Levinson,"W. 47th St., near Pier 87<br>Manhattan",40.76461637,-73.99743676,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0117665/,Barry Levinson,147,Brad Pitt,53300852,Crime,Robert De Niro,Sleepersâ_,154487,Minnie Driver,3,boy|guard|kicked in the crotch|prank|sexual abuse,4.40E+07,1996,7.5
"https://images-na.ssl-images-amazon.com/images/M/MV5BZDM3MTg2MGUtZDM0MC00NzMwLWE5NjItOWFjNjA2M2I4YzgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY1000_CR0,0,662,1000_AL_.jpg",7.3,http://imdb.com/title/tt0118842/?ref_=fn_tt_tt_1,33,Chasing Amy,1997,Kevin Smith,269 E. Houston St.<br>Lower East Side<br>Manhattan,40.721516,-73.984616,Manhattan,Lower East Side,Film,http://www.imdb.com/title/tt0118842/,Kevin Smith,113,Ethan Suplee,12006514,Comedy,Matt Damon,Chasing Amyâ_,114070,Joey Lauren Adams,5,comic book|friendship|gay|lesbian|secret,250000,1997,7.3
"https://images-na.ssl-images-amazon.com/images/M/MV5BM2M2MDJhMDgtMmJkYy00MTgzLTkyZTktODM5NzE1MWUyNDA4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SY1000_CR0,0,703,1000_AL_.jpg",7.5,http://imdb.com/title/tt0118971/?ref_=fn_tt_tt_1,178,The Devil's Advocate,1997,Taylor Hackford,Chinatown<br>Manhattan,40.71500487,-73.99886906,Manhattan,Chinatown,Film,http://www.imdb.com/title/tt0118971/,Taylor Hackford,136,Al Pacino,60984028,Drama,Keanu Reeves,The Devil's Advocateâ_,259519,Charlize Theron,2,deal with the devil|lawyer|money|reality|supernatural power,5.70E+07,1997,7.5
https://images-na.ssl-images-amazon.com/images/M/MV5BNzA2MzI5Nzc0N15BMl5BanBnXkFtZTcwODE2NDU2MQ@@._V1_.jpg,7.3,http://imdb.com/title/tt0119654/?ref_=fn_tt_tt_1,110,Men in Black,1997,Barry Sonnenfeld,MacDougal St.<br>SoHo<br>Manhattan,40.73164913,-73.99913192,Manhattan,SoHo,Film,http://www.imdb.com/title/tt0119654/,Barry Sonnenfeld,98,Rip Torn,250147615,Sci-Fi,Will Smith,Men in Blackâ_,403014,Linda Fiorentino,0,alien|box office hit|flying saucer|laser gun|wisecrack humor,9.00E+07,1997,7.3
https://images-na.ssl-images-amazon.com/images/M/MV5BNzA2MzI5Nzc0N15BMl5BanBnXkFtZTcwODE2NDU2MQ@@._V1_.jpg,7.3,http://imdb.com/title/tt0119654/?ref_=fn_tt_tt_1,111,Men in Black,1997,Barry Sonnenfeld,Grand Central Station<br>87 E. 42nd St.<br>Manhattan,40.752412,-73.977979,Manhattan,Midtown,Film,http://www.imdb.com/title/tt0119654/,Barry Sonnenfeld,98,Rip Torn,250147615,Sci-Fi,Will Smith,Men in Blackâ_,403014,Linda Fiorentino,0,alien|box office hit|flying saucer|laser gun|wisecrack humor,9.00E+07,1997,7.3
