title,clue,date,year,answer,day
 ,Fired up?, March 22, 2014,ABLAZE, Saturday
 ,"Best, as friends", March 22, 2014,TIGHTEST, Saturday
 ,"One of Leakey's ""Trimates""", March 22, 2014,FOSSEY, Saturday
 ,Decorated band along a wall, March 22, 2014,FRIEZE, Saturday
 ,"""Reality leaves a lot to the imagination"" speaker", March 22, 2014,LENNON, Saturday
 ,"He directed Bela Lugosi in ""Bride of the Monster""", March 22, 2014,EDWOOD, Saturday
 ,"High rollers, in casino lingo", March 22, 2014,WHALES, Saturday
 ,"Cheap, shoddy merchandise", March 22, 2014,BORAX, Saturday
 ,Financial statement abbr., March 22, 2014,YTD, Saturday
 ,Outdoor wedding settings, March 22, 2014,GAZEBOS, Saturday
 ,Alchemist's offering, March 22, 2014,ELIXIR, Saturday
 ,Green party V.I.P.?, March 22, 2014,STPAT, Saturday
 ,Three Stooges creator Healy and others, March 22, 2014,TEDS, Saturday
 ,Concourse abbr., March 22, 2014,ARR, Saturday
 ,Personalize for, March 22, 2014,TAILORTO, Saturday
 ,Picture, March 22, 2014,ENVISION, Saturday
 ,Troopers' toppers, March 22, 2014,STETSONS, Saturday
 ,Almanac info, March 22, 2014,TIDES, Saturday
 ,Large pack, March 22, 2014,HORDE, Saturday
 ,Get set to take off, March 22, 2014,TAXI, Saturday
 ,"What an 18-Across's capacity is measured in, briefly", March 22, 2014,MEGS, Saturday
 ,Opposite of 37-Across, March 22, 2014,PLUS, Saturday
 ,"Message sometimes written below ""F""", March 22, 2014,SEEME, Saturday
 ,Regular embarkation location, March 22, 2014,HOMEPORT, Saturday
 ,Series starter, March 22, 2014,EPISODEI, Saturday
 ,Left, March 22, 2014,RANALONG, Saturday
 ,"""___ se habla espaol""", March 22, 2014,AQUI, Saturday
 ,Did an entrechat, March 22, 2014,LEAPT, Saturday
 ,Flier, March 22, 2014,LEAFLET, Saturday
 ,Voice lesson subjects, March 22, 2014,TRILLS, Saturday
 ,Protection for flowers in bud, March 22, 2014,SEPALS, Saturday
 ,Socially dominant sorts, March 22, 2014,ALPHAS, Saturday
 ,Dirty rat, March 22, 2014,SLEAZE, Saturday
 ,Biggest city on the smallest continent, March 22, 2014,SYDNEY, Saturday
 ,Diving bird, March 22, 2014,GREBE, Saturday
 ,Mammoth, March 22, 2014,JUMBO, Saturday
 ,Cookout irritant, March 22, 2014,GNAT, Saturday
 ,___ root (math quantity), March 22, 2014,NTH, Saturday
 ,Bungler, March 22, 2014,OAF, Saturday
 ,Spa supplies, March 21, 2014,TOWELS, Friday
 ,"Sir Henry ___, pioneer in steelmaking", March 21, 2014,BESSEMER, Friday
 ,Sulky, March 21, 2014,INAPET, Friday
 ,Getting-off point, March 21, 2014,EXITLANE, Friday
 ,Household, March 21, 2014,MENAGE, Friday
 ,"Drink made with tequila, rum, vodka, gin, bourbon, triple sec, sweet-and-sour mix and Coke", March 21, 2014,TEXASTEA, Friday
 ,Contractor's fig., March 21, 2014,EST, Friday
 ,"Edward who was dubbed ""The Dark Prophet"" by Time magazine", March 21, 2014,SNOWDEN, Friday
 ,Invoice nos., March 21, 2014,HRS, Friday
 ,Actor/director Schreiber, March 21, 2014,LIEV, Friday
 ,Standouts, March 21, 2014,ONERS, Friday
 ,"2014's ""The ___ Movie""", March 21, 2014,LEGO, Friday
 ,Contribute, March 21, 2014,ADDIN, Friday
 ,Mauna ___, March 21, 2014,KEA, Friday
 ,Figure skater Kadavy, March 21, 2014,CARYN, Friday
 ,Breaks away from a defender, March 21, 2014,GETSOPEN, Friday
 ,Feature of many a Duchamp work, March 21, 2014,PUN, Friday
 ,Follow every rule, March 21, 2014,DOITBYTHEBOOK, Friday
 ,N.B.A.'s Gibson, March 21, 2014,TAJ, Friday
 ,Became tiresome, March 21, 2014,WORETHIN, Friday
 ,Formal dress option, March 21, 2014,ASCOT, Friday
 ,"Bush beast, briefly", March 21, 2014,ROO, Friday
 ,"""A Midsummer Night's Scream"" author", March 21, 2014,STINE, Friday
 ,What can help you toward a peak performance?, March 21, 2014,TBAR, Friday
 ,Barbed spears for fishing, March 21, 2014,GAFFS, Friday
 ,Classic work in Old Norse, March 21, 2014,EDDA, Friday
 ,Many Ph.D. candidates, March 21, 2014,TAS, Friday
 ,Assesses, March 21, 2014,SIZESUP, Friday
 ,End: Abbr., March 21, 2014,ULT, Friday
 ,One learning how to refine oils?, March 21, 2014,ARTMAJOR, Friday
 ,___ Mouse, March 21, 2014,MINNIE, Friday
 ,Renaissance woodwind, March 21, 2014,CRUMHORN, Friday
 ,"Fasts, perhaps", March 21, 2014,ATONES, Friday
 ,Nonviable, March 21, 2014,HOPELESS, Friday
 ,Engage in horseplay, March 21, 2014,CAVORT, Friday
 ,Skype annoyance, March 21, 2014,TIMELAG, Friday
 ,Very unbalanced, March 21, 2014,ONESIDED, Friday
 ,Had the itch, March 21, 2014,WANTEDTO, Friday
 ,Sustainable practices grp., March 21, 2014,EPA, Friday
 ,Durability, March 21, 2014,LEGS, Friday
 ,"Anagram of ""notes,"" appropriately", March 21, 2014,STENO, Friday
 ,Funny or Die web series hosted by Zach Galifianakis, March 21, 2014,BETWEENTWOFERNS, Friday
 ,Semicircular recess in Roman architecture, March 21, 2014,EXEDRA, Friday
 ,High rolls, March 21, 2014,SIXES, Friday
 ,Pollster Greenberg, March 21, 2014,STAN, Friday
 ,High rollers, March 21, 2014,ELS, Friday
 ,Big name in colonial Massachusetts, March 21, 2014,MATHER, Friday
 ,Cabinet department, March 21, 2014,ENERGY, Friday
 ,"""The natural organ of truth"": C. S. Lewis", March 21, 2014,REASON, Friday
 ,Well-pitched, March 21, 2014,ONKEY, Friday
 ,Tourist, March 21, 2014,VISITOR, Friday
 ,1961 Michelangelo Antonioni drama, March 21, 2014,LANOTTE, Friday
 ,Away from, March 21, 2014,NOTAT, Friday
 ,High rollers' rollers, March 21, 2014,CUBES, Friday
 ,"Popular sandwich, informally", March 21, 2014,PBJ, Friday
 ,___ usual, March 21, 2014,PER, Friday
 ,Dances onstage, March 21, 2014,HOOFS, Friday
 ,"""Hmm, ya got me""", March 21, 2014,OHIDUNNO, Friday
 ,More sympathetic, March 21, 2014,KINDLIER, Friday
 ,Most smart, March 21, 2014,NEATEST, Friday
 ,"Paper-clip, say", March 21, 2014,ATTACH, Friday
 ,Pizza chain since 1956, March 21, 2014,SBARRO, Friday
 ,Raise by digging, March 21, 2014,CASTUP, Friday
 ,Some T.S.A. confiscations, March 21, 2014,RAZORS, Friday
 ,Enemy of Cobra, March 21, 2014,GIJOE, Friday
 ,Shrub that produces a crimson-colored spice, March 21, 2014,SUMAC, Friday
 ,Comic Mort, March 21, 2014,SAHL, Friday
 ,Kind of bread, March 21, 2014,PITA, Friday
 ,"Abbr. on a letter to Paris, maybe", March 21, 2014,MME, Friday
 ,National Adoption Mo., March 21, 2014,NOV, Friday
 ,"""Paul Bunyan and Babe the Blue Ox,"" e.g.", March 20, 2014,TALE, Thursday
 ,Alternative to a game hen, March 20, 2014,SQUAB, Thursday
 ,Young brothers' band, March 20, 2014,ACDC, Thursday
 ,"""A Clockwork Orange"" protagonist", March 20, 2014,ALEX, Thursday
 ,1/16 of a 17-Across, March 20, 2014,OUNCE, Thursday
 ,Explorer with a friend named Boots, March 20, 2014,DORA, Thursday
 ,See 15-Across, March 20, 2014,PINT, Thursday
 ,"Gripping read [""Get back!""]", March 20, 2014,PAGETURNER, Thursday
 ,New York City's ___ Place, March 20, 2014,ASTOR, Thursday
 ,Two in Toledo, March 20, 2014,DOS, Thursday
 ,Fit for a king, March 20, 2014,REGAL, Thursday
 ,"Oil containers [""Get down!""]", March 20, 2014,STORAGETANKS, Thursday
 ,Slight, March 20, 2014,IGNORE, Thursday
 ,The opposing side, March 20, 2014,THEM, Thursday
 ,Super bargain, March 20, 2014,STEAL, Thursday
 ,6 Series cars, March 20, 2014,BMWS, Thursday
 ,Hiss cause, March 20, 2014,LEAK, Thursday
 ,Make public, March 20, 2014,AIR, Thursday
 ,"First word of ""Huckleberry Finn""", March 20, 2014,YOU, Thursday
 ,One passing a gate, March 20, 2014,SKI, Thursday
 ,Pole connector, March 20, 2014,AXIS, Thursday
 ,Actress Stapleton, March 20, 2014,JEAN, Thursday
 ,Mall cop weapon, March 20, 2014,TASER, Thursday
 ,Vegetable rich in calcium and vitamin K, March 20, 2014,KALE, Thursday
 ,"Amherst and Orono, for two [""Get up!""]", March 20, 2014,COLLEGETOWNS, Thursday
 ,"Where Maria and the Captain have their first kiss in ""The Sound of Music""", March 20, 2014,GAZEBO, Thursday
 ,Speak to the people?, March 20, 2014,ORATE, Thursday
 ,Economy-size container, March 20, 2014,TUB, Thursday
 ,Lop off, March 20, 2014,SEVER, Thursday
 ,"1977 W.W. II film [""Get lost!]", March 20, 2014,ABRIDGETOOFAR, Thursday
 ,Nickname for Anaheim's Angel Stadium, March 20, 2014,BIGA, Thursday
 ,Buster Brown's dog, March 20, 2014,TIGE, Thursday
 ,"In front of, old-style", March 20, 2014,AFORE, Thursday
 ,Name series condenser, March 20, 2014,ETAL, Thursday
 ,Suffix with mob, March 20, 2014,STER, Thursday
 ,Stuck together, March 20, 2014,FUSED, Thursday
 ,Perspective provider, March 20, 2014,LENS, Thursday
 ,Spanish starters, March 20, 2014,TAPAS, Thursday
 ,Those with no problem getting in, March 20, 2014,ALIST, Thursday
 ,Slowly, March 20, 2014,LENTO, Thursday
 ,"Makes pay, in a bad way", March 20, 2014,EXTORTS, Thursday
 ,Concession, March 20, 2014,SOP, Thursday
 ,Campus area, March 20, 2014,QUAD, Thursday
 ,Golden rule word, March 20, 2014,UNTO, Thursday
 ,"Superb, in slang", March 20, 2014,ACES, Thursday
 ,"Ask for a biscuit, say", March 20, 2014,BEG, Thursday
 ,___ gland, March 20, 2014,ADRENAL, Thursday
 ,Brazzaville inhabitants, March 20, 2014,CONGOLESE, Thursday
 ,"Gloomy, in poetry", March 20, 2014,DREAR, Thursday
 ,"Eric who wrote ""The Very Hungry Caterpillar""", March 20, 2014,CARLE, Thursday
 ,Press, March 20, 2014,URGE, Thursday
 ,"Cousin of ""Ol!""", March 20, 2014,RAH, Thursday
 ,"""___ over""", March 20, 2014,ITS, Thursday
 ,Cleveland was one in Buffalo, March 20, 2014,MAYOR, Thursday
 ,Leave scoreless, March 20, 2014,SKUNK, Thursday
 ,"When repeated, a nursery rhyme call", March 20, 2014,BAA, Thursday
 ,Mingle, March 20, 2014,MIX, Thursday
 ,Presented prominently, March 20, 2014,WRITLARGE, Thursday
 ,"First word of ""Richard III""", March 20, 2014,NOW, Thursday
 ,Alias, March 20, 2014,AKA, Thursday
 ,Blood, March 20, 2014,KIN, Thursday
 ,"More like sailors' talk, stereotypically", March 20, 2014,SALTIER, Thursday
 ,Have a dip, March 20, 2014,SAG, Thursday
 ,Prominent feminist blog, March 20, 2014,JEZEBEL, Thursday
 ,Assigned position, March 20, 2014,SEED, Thursday
 ,"Velzquez's ""___ Meninas""", March 20, 2014,LAS, Thursday
 ,Covers, March 20, 2014,COATS, Thursday
 ,What an astronaut may be in, March 20, 2014,ORBIT, Thursday
 ,What you might get for a party nowadays, March 20, 2014,EVITE, Thursday
 ,Founded, March 20, 2014,BEGAN, Thursday
 ,Stage in a Ph.D. program, March 20, 2014,ORALS, Thursday
 ,Tasteless stuff, March 20, 2014,TOFU, Thursday
 ,Subjects of some 911 calls, March 20, 2014,UFOS, Thursday
 ,Uncovered, March 20, 2014,BARE, Thursday
 ,Clodhopper, March 20, 2014,OAF, Thursday
 ,Like cherry-flavored things, March 20, 2014,RED, Thursday
 ,"Easy, in adspeak", March 19, 2014,NOHASSLE, Wednesday
 ,Like the stars, March 19, 2014,ASTRAL, Wednesday
 ,Tooth next to a canine, March 19, 2014,PREMOLAR, Wednesday
 ,"The ""cave"" of ""cave canem""", March 19, 2014,BEWARE, Wednesday
 ,Go away as a marathoner might?, March 19, 2014,RUNALONG, Wednesday
 ,Go away as a Michael Jackson impersonator might?, March 19, 2014,BEATIT, Wednesday
 ,Z abroad, March 19, 2014,ZETA, Wednesday
 ,Yank rival, March 19, 2014,JAY, Wednesday
 ,Pothook shape, March 19, 2014,ESS, Wednesday
 ,Go away as an outdoorsman might?, March 19, 2014,TAKEAHIKE, Wednesday
 ,Augment, March 19, 2014,ADDTO, Wednesday
 ,Olympics chant, March 19, 2014,USA, Wednesday
 ,Some Marine NCOs, March 19, 2014,SSGTS, Wednesday
 ,Neural conductor, March 19, 2014,AXON, Wednesday
 ,Wrinkle-reducing shot, March 19, 2014,BOTOX, Wednesday
 ,Step up or down, March 19, 2014,STAIR, Wednesday
 ,Go away as a bumblebee might?, March 19, 2014,BUZZOFF, Wednesday
 ,Go away as a speaker of pig Latin might?, March 19, 2014,AMSCRAY, Wednesday
 ,Particle theorized in 1977, March 19, 2014,AXION, Wednesday
 ,Carnivore that both hunts and scavenges, March 19, 2014,HYENA, Wednesday
 ,Overwhelm with flattery, March 19, 2014,SNOW, Wednesday
 ,"""Wonderful!""", March 19, 2014,GREAT, Wednesday
 ,Word with living or dead, March 19, 2014,END, Wednesday
 ,Caffeine-laden nuts, March 19, 2014,KOLAS, Wednesday
 ,"With 63- and 65-Across, go away as a soda jerk might?", March 19, 2014,MAKELIKEA, Wednesday
 ,"""___ be a pleasure!""", March 19, 2014,ITD, Wednesday
 ,They're checked at the door, March 19, 2014,IDS, Wednesday
 ,___ instant, March 19, 2014,INAN, Wednesday
 ,See 56-Across, March 19, 2014,BANANA, Wednesday
 ,See 56-Across, March 19, 2014,ANDSPLIT, Wednesday
 ,"A solar system ""ice giant""", March 19, 2014,URANUS, Wednesday
 ,Sculptor's works, March 19, 2014,STATUARY, Wednesday
 ,"""For heaven's sake!""", March 19, 2014,MYGOSH, Wednesday
 ,"F. A. O. Schwarz, for one", March 19, 2014,TOYSTORE, Wednesday
 ,"""Science Friday"" airer", March 19, 2014,NPR, Wednesday
 ,Tulsa sch. with a Prayer Tower, March 19, 2014,ORU, Wednesday
 ,"Mad-when-wet bird, idiomatically", March 19, 2014,HEN, Wednesday
 ,Knock the socks off, March 19, 2014,AMAZE, Wednesday
 ,Form of flamenco, March 19, 2014,SOLEA, Wednesday
 ,Poky sorts, March 19, 2014,SLOTHS, Wednesday
 ,Hawaiian verandas, March 19, 2014,LANAIS, Wednesday
 ,Joule fraction, March 19, 2014,ERG, Wednesday
 ,"Group featured in ""Mamma Mia!""", March 19, 2014,ABBA, Wednesday
 ,"""Later!""", March 19, 2014,SEEYA, Wednesday
 ,"Carrier in ""The Aviator""", March 19, 2014,TWA, Wednesday
 ,Hard-core, March 19, 2014,RATEDX, Wednesday
 ,"British upper-cruster, for short", March 19, 2014,ARISTO, Wednesday
 ,Reveals one's feelings, March 19, 2014,LETSON, Wednesday
 ,Volkswagen model since 1979, March 19, 2014,JETTA, Wednesday
 ,Ernest of country music, March 19, 2014,TUBB, Wednesday
 ,Not worth ___, March 19, 2014,ASOU, Wednesday
 ,Willy who lent his name to a historic Manhattan deli, March 19, 2014,KATZ, Wednesday
 ,British scale divs., March 19, 2014,KGS, Wednesday
 ,"""Pride and Prejudice"" protagonist", March 19, 2014,DARCY, Wednesday
 ,College football star Michael in 2014 news, March 19, 2014,SAM, Wednesday
 ,Conductor Seiji, March 19, 2014,OZAWA, Wednesday
 ,Worthless tic-tac-toe row, March 19, 2014,XOX, Wednesday
 ,"""Sorta"" suffix", March 19, 2014,ISH, Wednesday
 ,Garden of Eden tree, March 19, 2014,FIG, Wednesday
 ,Much paperwork, March 19, 2014,FORMS, Wednesday
 ,Need a bath badly, March 19, 2014,REEK, Wednesday
 ,"Hathaway of ""Becoming Jane""", March 19, 2014,ANNE, Wednesday
 ,"When tripled, a Seinfeld catchphrase", March 19, 2014,YADA, Wednesday
 ,Museum-funding org., March 19, 2014,NEA, Wednesday
 ,One often in need of a lift?, March 19, 2014,SKIBUM, Wednesday
 ,Official with a seal, March 19, 2014,NOTARY, Wednesday
 ,Racetrack has-been, March 19, 2014,OLDNAG, Wednesday
 ,Closely resembling, March 19, 2014,AKINTO, Wednesday
 ,Like some short-term N.B.A. contracts, March 19, 2014,TENDAY, Wednesday
 ,Hole in one's head?, March 19, 2014,SINUS, Wednesday
 ,Stands the test of time, March 19, 2014,LASTS, Wednesday
 ,"Raw data, often", March 19, 2014,INPUT, Wednesday
 ,Usain Bolt event, March 19, 2014,DASH, Wednesday
 ,"""It's ___-brainer""", March 19, 2014,ANO, Wednesday
 ,Prince Edward Island hrs., March 19, 2014,AST, Wednesday
 ,Mekong Valley native, March 19, 2014,LAO, Wednesday
 ,Sale rack abbr., March 19, 2014,IRR, Wednesday
 ,Rope on a ship, March 19, 2014,TYE, Wednesday
 ,Corrupt, March 18, 2014,BAD, Tuesday
 ,Outfielder Ty, March 18, 2014,COBB, Tuesday
 ,Brainy, March 18, 2014,SMART, Tuesday
 ,Amman's Queen ___ International Airport, March 18, 2014,ALIA, Tuesday
 ,"Law office worker, for short", March 18, 2014,PARA, Tuesday
 ,Talented newbie, March 18, 2014,COMER, Tuesday
 ,Home-invading Gore?, March 18, 2014,BURGLARAL, Tuesday
 ,Opera's birthplace, March 18, 2014,ITALY, Tuesday
 ,"Response to ""Are not!""", March 18, 2014,AMTOO, Tuesday
 ,Seor chaser?, March 18, 2014,ITA, Tuesday
 ,Elevator pioneer Elisha, March 18, 2014,OTIS, Tuesday
 ,Area for aristocrats?, March 18, 2014,GENTDISTRICT, Tuesday
 ,Mistake, March 18, 2014,BOOBOO, Tuesday
 ,Bush's labor secretary, March 18, 2014,CHAO, Tuesday
 ,Eight fluid ounces, March 18, 2014,CUP, Tuesday
 ,Retrovirus material, March 18, 2014,RNA, Tuesday
 ,"Obstructs, as a pipe", March 18, 2014,CLOGS, Tuesday
 ,"W.W. I novel ... hinted at by 17-, 24-, 52- and 64-Across", March 18, 2014,AFAREWELLTOARMS, Tuesday
 ,"Liszt's ""Consolation No. 3"" is in it", March 18, 2014,DFLAT, Tuesday
 ,Story of one's life, March 18, 2014,BIO, Tuesday
 ,Irritating cry, March 18, 2014,CAW, Tuesday
 ,Leading inits. in frozen desserts, March 18, 2014,TCBY, Tuesday
 ,Visual gag character of British TV, March 18, 2014,MRBEAN, Tuesday
 ,Exchange of vows again for the Grim Reaper?, March 18, 2014,DEATHWEDOVER, Tuesday
 ,Railroad chartered in 1832, March 18, 2014,ERIE, Tuesday
 ,Old Testament prophecy book: Abbr., March 18, 2014,ISA, Tuesday
 ,"""X-Men"" character with blue fur", March 18, 2014,BEAST, Tuesday
 ,Remove gradually, March 18, 2014,ERODE, Tuesday
 ,"Emmy, Oscar and Grammy-winning reptile?", March 18, 2014,SNAKECHER, Tuesday
 ,"Dwelling changes, in Realtor-speak", March 18, 2014,RELOS, Tuesday
 ,"""Don't take ___ seriously!""", March 18, 2014,ITSO, Tuesday
 ,Oscar nominee Garr, March 18, 2014,TERI, Tuesday
 ,Neighbor of Minneapolis, March 18, 2014,EDINA, Tuesday
 ,"Keep in check, with ""in""", March 18, 2014,REIN, Tuesday
 ,Explorer's aid, March 18, 2014,MAP, Tuesday
 ,Yeast cake made with rum, March 18, 2014,BABA, Tuesday
 ,"Eisenhower vis--vis West Point, informally", March 18, 2014,ALUM, Tuesday
 ,Malicious gossip, March 18, 2014,DIRT, Tuesday
 ,E-file preparer, March 18, 2014,CPA, Tuesday
 ,Rower's need, March 18, 2014,OAR, Tuesday
 ,Alternative to a ponytail, March 18, 2014,BRAID, Tuesday
 ,Like Latvia or Lithuania, March 18, 2014,BALTIC, Tuesday
 ,Discovery Channel subj., March 18, 2014,SCI, Tuesday
 ,Razr maker, March 18, 2014,MOTOROLA, Tuesday
 ,One instrumental in history?, March 18, 2014,AMATI, Tuesday
 ,Old object, March 18, 2014,RELIC, Tuesday
 ,Secret meeting, March 18, 2014,TRYST, Tuesday
 ,"To the max, '60s-style", March 18, 2014,AGOGO, Tuesday
 ,Editor Marshall of financial publications, March 18, 2014,LOEB, Tuesday
 ,Residue in a fireplace, March 18, 2014,ASH, Tuesday
 ,Oslo's home: Abbr., March 18, 2014,NORW, Tuesday
 ,Hue, March 18, 2014,TONE, Tuesday
 ,Burrito alternative, March 18, 2014,TACO, Tuesday
 ,Yellow-brown color, March 18, 2014,BUFF, Tuesday
 ,Translucent gem, March 18, 2014,OPAL, Tuesday
 ,Heel, March 18, 2014,CAD, Tuesday
 ,Edmonton's province: Abbr., March 18, 2014,ALB, Tuesday
 ,Whale of a movie?, March 18, 2014,ORCA, Tuesday
 ,"Agent under Hoover, informally", March 18, 2014,GMAN, Tuesday
 ,Yemen-to-Zimbabwe dir., March 18, 2014,SSW, Tuesday
 ,"Turned in, in a way", March 18, 2014,RATTEDON, Tuesday
 ,Help make an impression?, March 18, 2014,ETCH, Tuesday
 ,"Exec's car, maybe", March 18, 2014,LIMO, Tuesday
 ,"Star of ""Fringe,"" Anna ___", March 18, 2014,TORV, Tuesday
 ,"Home of the Bahamas, once: Abbr.", March 18, 2014,BWI, Tuesday
 ,Emphatic affirmative, March 18, 2014,YESSIR, Tuesday
 ,Early film star Daniels, March 18, 2014,BEBE, Tuesday
 ,Put up, March 18, 2014,ERECT, Tuesday
 ,Caterpillar rival, March 18, 2014,DEERE, Tuesday
 ,Acted in a human way?, March 18, 2014,ERRED, Tuesday
 ,Need for some fish dishes, March 18, 2014,AIOLI, Tuesday
 ,Beatrice's adorer, March 18, 2014,DANTE, Tuesday
 ,"""Excuse me""", March 18, 2014,AHEM, Tuesday
 ,Lab fluids, March 18, 2014,SERA, Tuesday
 ,Excursion, March 18, 2014,TRIP, Tuesday
 ,Finnish hockey star Tikkanen, March 18, 2014,ESA, Tuesday
 ,"""Try ___ might ...""", March 18, 2014,ASI, Tuesday
 ,___-Tiki, March 18, 2014,KON, Tuesday
 ,"Ace of spades, e.g.", March 17, 2014,CARD, Monday
 ,Room under the roof, March 17, 2014,ATTIC, Monday
 ,Old Russian autocrat, March 17, 2014,TSAR, Monday
 ,Lothario's look, March 17, 2014,LEER, Monday
 ,The middle Corleone brother, March 17, 2014,FREDO, Monday
 ,Six: Prefix, March 17, 2014,HEXA, Monday
 ,"""Dies ___"" (Latin hymn)", March 17, 2014,IRAE, Monday
 ,Poacher's nemesis, March 17, 2014,GAMEWARDEN, Monday
 ,Guitarist Lofgren of the E Street Band, March 17, 2014,NILS, Monday
 ,With it, March 17, 2014,HIP, Monday
 ,In ___ of, March 17, 2014,LIEU, Monday
 ,Idaho's nickname, March 17, 2014,GEMSTATE, Monday
 ,Muslim pilgrim's destination, March 17, 2014,MECCA, Monday
 ,Pringles container, March 17, 2014,CAN, Monday
 ,Witness, March 17, 2014,SEE, Monday
 ,Young 'un, March 17, 2014,TOT, Monday
 ,College concentration, March 17, 2014,MAJOR, Monday
 ,Request for some skin, March 17, 2014,GIMMEFIVE, Monday
 ,Gung-ho, March 17, 2014,AVID, Monday
 ,Regulations, March 17, 2014,RULES, Monday
 ,Streets: Abbr., March 17, 2014,AVES, Monday
 ,Mayberry resident who became a Marine, March 17, 2014,GOMERPYLE, Monday
 ,Lifeless, March 17, 2014,INERT, Monday
 ,Beat by a hair, March 17, 2014,NIP, Monday
 ,Old what's-___-name, March 17, 2014,HIS, Monday
 ,Picnic pest, March 17, 2014,ANT, Monday
 ,"Hersey's ""A Bell for ___""", March 17, 2014,ADANO, Monday
 ,Round candy in a vending machine, March 17, 2014,GUMBALLS, Monday
 ,"Stow, as cargo", March 17, 2014,LADE, Monday
 ,Burma's first prime minister, March 17, 2014,UNU, Monday
 ,Campbell's product, March 17, 2014,SOUP, Monday
 ,Sport that includes the pommel horse and parallel bars, March 17, 2014,GYMNASTICS, Monday
 ,"""Assuming that's true ...""", March 17, 2014,IFSO, Monday
 ,Round hammer part, March 17, 2014,PEEN, Monday
 ,Most accessible seating choice, March 17, 2014,AISLE, Monday
 ,Grub, March 17, 2014,EATS, Monday
 ,Out of kilter, March 17, 2014,AWRY, Monday
 ,"""___ Gold"" (Peter Fonda film)", March 17, 2014,ULEES, Monday
 ,Eye woe, March 17, 2014,STYE, Monday
 ,Hold on (to), March 17, 2014,CLING, Monday
 ,Eagle's nest, March 17, 2014,AERIE, Monday
 ,Domain, March 17, 2014,REALM, Monday
 ,Casual Friday relaxes it, March 17, 2014,DRESSCODE, Monday
 ,Kabul native, March 17, 2014,AFGHAN, Monday
 ,Characteristic, March 17, 2014,TRAIT, Monday
 ,City near Phoenix, March 17, 2014,TEMPE, Monday
 ,Suffix with sulf-, March 17, 2014,IDE, Monday
 ,Monk's hood, March 17, 2014,COWL, Monday
 ,"Number of Scrabble points for a B, C, M or P", March 17, 2014,THREE, Monday
 ,Alluring, March 17, 2014,SEDUCTIVE, Monday
 ,Lumberjack's tool, March 17, 2014,AXE, Monday
 ,Moved fast, March 17, 2014,RAN, Monday
 ,"""Save Me"" singer Mann", March 17, 2014,AIMEE, Monday
 ,Cigarette substance, March 17, 2014,TAR, Monday
 ,"Report on, as a news story", March 17, 2014,COVER, Monday
 ,"1945 Alamogordo event, informally", March 17, 2014,ATEST, Monday
 ,Captain Hook henchman, March 17, 2014,SMEE, Monday
 ,Ambulance letters, March 17, 2014,EMS, Monday
 ,___ Carta, March 17, 2014,MAGNA, Monday
 ,Steer clear of, March 17, 2014,AVOID, Monday
 ,Orioles Hall-of-Fame pitcher who modeled Jockey underwear, March 17, 2014,JIMPALMER, Monday
 ,Fellas, March 17, 2014,GUYS, Monday
 ,Not well, March 17, 2014,ILL, Monday
 ,Excursions to la-la land, March 17, 2014,FANTASIES, Monday
 ,"School in Troy, N.Y.", March 17, 2014,RPI, Monday
 ,"""The Mary Tyler Moore Show"" spinoff", March 17, 2014,RHODA, Monday
 ,"Bach's ""Mass ___ Minor""", March 17, 2014,INB, Monday
 ,Makes laugh, March 17, 2014,AMUSES, Monday
 ,One minding the baby, March 17, 2014,NANNY, Monday
 ,False front, March 17, 2014,GUISE, Monday
 ,"""I give up!""", March 17, 2014,UNCLE, Monday
 ,Lite, March 17, 2014,LOFAT, Monday
 ,Robust, March 17, 2014,LUSTY, Monday
 ,"""Assuming it's true ...,"" informally", March 17, 2014,SPOSE, Monday
 ,Jacob's twin, March 17, 2014,ESAU, Monday
 ,Transcript stat, March 17, 2014,GPA, Monday
 ,Archery wood, March 17, 2014,YEW, Monday
 ,"Up to, briefly", March 17, 2014,TIL, Monday
IT'S BETTER THIS WAY,So over, March 16, 2014,SICKOF, Sunday
IT'S BETTER THIS WAY,Touching words?, March 16, 2014,BRAILLE, Sunday
IT'S BETTER THIS WAY,Gently floats, March 16, 2014,WAFTS, Sunday
IT'S BETTER THIS WAY,"""Seinfeld"" cohort", March 16, 2014,ELAINE, Sunday
IT'S BETTER THIS WAY,"1965 R&amp;B #1 song with the repeated lyric ""Can't you see that I'm lonely?""", March 16, 2014,RESCUEME, Sunday
IT'S BETTER THIS WAY,"""Too rich for me""", March 16, 2014,IMOUT, Sunday
IT'S BETTER THIS WAY,*He bested Leonidas at Thermopylae, March 16, 2014,XERXESIOFPERSIA, Sunday
IT'S BETTER THIS WAY,"Nick of ""Lorenzo's Oil""", March 16, 2014,NOLTE, Sunday
IT'S BETTER THIS WAY,Medicinal qty., March 16, 2014,TSP, Sunday
IT'S BETTER THIS WAY,Dashed ID, March 16, 2014,SSN, Sunday
IT'S BETTER THIS WAY,"Monitor setting, for short", March 16, 2014,RES, Sunday
IT'S BETTER THIS WAY,Balloon, March 16, 2014,SWELLUP, Sunday
IT'S BETTER THIS WAY,"*Off-roader, often", March 16, 2014,FOURXFOUR, Sunday
IT'S BETTER THIS WAY,What an iPod plays in, March 16, 2014,STEREO, Sunday
IT'S BETTER THIS WAY,Stuff in sacks, March 16, 2014,BURLAP, Sunday
