id,quarter,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,sub_area,okurg_district
24999,Q4-14,2014-11-20,8109738,22.56765524,82.0,82.0,9.0,12.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25000,Q4-14,2014-11-20,8163161,22.56765524,79.0,79.0,15.9070972887,8.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25001,Q4-14,2014-11-20,5200000,12.21784902,31.0,20.0,5.0,2.0,5.0,Gol'janovo,Eastern 
25002,Q4-14,2014-11-20,6200000,15.8308933,38.0,37.0,8.0,10.0,10.0,Vyhino-Zhulebino,South Eastern 
25003,Q4-14,2014-11-20,9500000,14.9780349,62.0,46.0,5.0,2.0,9.0,Severnoe Medvedkovo,North Eastern 
25004,Q4-14,2014-11-20,5600000,13.64375463,38.0,19.0,9.0,4.0,14.0,Veshnjaki,Eastern 
25005,Q4-14,2014-11-20,9000000,14.27591453,65.0,43.0,6.0,2.0,9.0,Mozhajskoe,Western 
25006,Q4-14,2014-11-20,8950000,12.74587042,60.0,43.0,6.0,5.0,9.0,Mar'ino,South Eastern 
25007,Q4-14,2014-11-20,7500000,14.90857889,44.0,29.0,5.0,4.0,5.0,Juzhnoe Tushino,North Western 
25008,Q4-14,2014-11-20,10250000,12.65015037,63.0,39.0,8.0,5.0,9.0,Otradnoe,North Eastern 
25009,Q4-14,2014-11-20,8600000,13.12871305,79.0,44.0,12.0,14.0,17.0,Vostochnoe Izmajlovo,Eastern 
25010,Q4-14,2014-11-20,8300000,13.65350642,46.0,30.0,6.0,9.0,12.0,Babushkinskoe,North Eastern 
25011,Q4-14,2014-11-20,6430600,20.36597232,74.0,74.0,16.5049019608,12.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25012,Q4-14,2014-11-20,13587600,0.072896553,80.0,80.0,17.3333333333,6.0,17.0,Tverskoe,Central 
25013,Q4-14,2014-11-20,13300300,15.48281443,78.0,45.1433322248,7.91988284646,5.0,5.0,Levoberezhnoe,Northern 
25014,Q4-14,2014-11-20,3000000,13.4588301,57.0,38.0,6.0,5.0,9.0,Caricyno,Southern 
25015,Q4-14,2014-11-20,8453070,8.672832386,39.0,39.0,6.55879027699,6.0,17.0,Nagornoe,Southern 
25016,Q4-14,2014-11-20,5000000,18.91323259,40.0,20.0,8.0,3.0,12.0,Birjulevo Vostochnoe,Southern 
25017,Q4-14,2014-11-20,5555000,36.02163098,39.0,23.0,6.0,11.0,12.0,Savelki,Zelenograd 
25018,Q4-14,2014-11-20,4906885,23.37369741,51.0,51.0,15.0,2.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25019,Q4-14,2014-11-20,9600000,13.21801378,74.0,45.0,10.0,17.0,17.0,Moskvorech'e-Saburovo,Southern 
25020,Q4-14,2014-11-20,5422114,21.90579236,43.0,43.0,8.37697659709,12.0,20.0,Poselenie Vnukovskoe,Novomoskovsky 
25021,Q4-14,2014-11-20,8945400,35.93747379,87.0,84.0,10.0,6.0,17.0,Krjukovo,Zelenograd 
25022,Q4-14,2014-11-20,2000000,12.36940334,44.0,29.0,6.0,7.0,9.0,Vyhino-Zhulebino,South Eastern 
25023,Q4-14,2014-11-20,6800000,8.347562156,43.0,29.0,5.0,1.0,5.0,Horoshevo-Mnevniki,North Western 
25024,Q4-14,2014-11-20,5500000,7.039748497,31.0,20.0,5.0,1.0,5.0,Alekseevskoe,North Eastern 
25025,Q4-14,2014-11-20,5950000,13.28976138,34.0,19.0,7.0,5.0,5.0,Vostochnoe Izmajlovo,Eastern 
25026,Q4-14,2014-11-20,7000000,16.43531782,39.0,21.0,8.0,11.0,12.0,Orehovo-Borisovo Severnoe,Southern 
25027,Q4-14,2014-11-20,1000000,8.620006887,31.0,19.0,5.0,5.0,5.0,Bogorodskoe,Eastern 
25028,Q4-14,2014-11-20,6921040,8.532480294,38.0,26.125,6.96666666667,7.0,22.0,Nagatinskij Zaton,Southern 
25029,Q4-14,2014-11-20,14191417,5.945157899,104.0,65.0,12.0,5.0,19.0,Ajeroport,Northern 
25030,Q4-14,2014-11-20,9920000,8.11283974,62.0,25.0,7.0,4.0,5.0,Horoshevo-Mnevniki,North Western 
25031,Q4-14,2014-11-20,6050000,9.932985943,31.0,19.0,5.0,2.0,5.0,Horoshevo-Mnevniki,North Western 
25032,Q4-14,2014-11-20,8300000,9.41134359,40.0,24.0,5.0,11.0,14.0,Vojkovskoe,Central 
25033,Q4-14,2014-11-20,9000000,3.964166585,36.0,19.0,8.0,9.0,16.0,Meshhanskoe,Central 
25034,Q4-14,2014-11-20,5390000,12.86673809,41.0,20.0,8.0,5.0,12.0,Mar'ino,South Eastern 
25035,Q4-14,2014-11-20,8200000,6.710248492,41.0,25.0,5.0,3.0,5.0,Akademicheskoe,South Western 
25036,Q4-14,2014-11-20,3460000,22.45347882,39.0,15.0,9.0,16.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25037,Q4-14,2014-11-20,12650000,15.27229615,77.0,46.0,10.0,2.0,16.0,Teplyj Stan,South Western 
25038,Q4-14,2014-11-20,3813607,29.13376481,38.0,38.0,10.0,9.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
25039,Q4-14,2014-11-20,4199910,20.34154585,42.0,42.0,10.0056721497,7.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25040,Q4-14,2014-11-20,2693626,28.04929978,26.0,26.0,8.06481481481,4.0,22.0,Poselenie Shherbinka,Novomoskovsky 
25041,Q4-14,2014-11-20,6150000,8.713945871,31.0,19.0,5.0,4.0,4.0,Ajeroport,Northern 
25042,Q4-14,2014-11-20,5500000,10.51918853,33.0,22.0,5.0,9.0,9.0,Kuz'minki,South Eastern 
25043,Q4-14,2014-11-20,8200170,22.56765524,82.0,82.0,10.0,3.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25044,Q4-14,2014-11-20,6350000,14.14035326,37.0,18.0,8.0,1.0,14.0,Novokosino,Eastern 
25045,Q4-14,2014-11-21,9050000,17.32786282,54.0,32.0,9.0,11.0,17.0,Mitino,North Western 
25046,Q4-14,2014-11-21,10150000,15.00061063,58.0,33.0,10.0,4.0,22.0,Gol'janovo,Eastern 
25047,Q4-14,2014-11-21,6504488,21.90579236,62.0,62.0,12.0784313725,6.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25048,Q4-14,2014-11-21,11750000,7.590522436,58.0,33.0,10.0,8.0,22.0,Sokolinaja Gora,Eastern 
25049,Q4-14,2014-11-21,5741565,23.37369741,63.0,63.0,18.5294117647,9.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25050,Q4-14,2014-11-21,4896000,20.36062797,54.0,54.0,5.93406593407,6.0,9.0,Poselenie Sosenskoe,Novomoskovsky 
25051,Q4-14,2014-11-21,27138160,4.17181992,120.0,114.074074074,14.8148148148,4.0,17.0,Danilovskoe,Southern 
25052,Q4-14,2014-11-21,7300000,11.6327037,45.0,34.0,5.0,9.0,9.0,Nagornoe,Southern 
25053,Q4-14,2014-11-21,4943259,29.13376481,55.0,55.0,14.4736842105,11.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
25054,Q4-14,2014-11-21,4839492,28.04929978,60.0,60.0,18.6111111111,10.0,19.0,Poselenie Shherbinka,Novomoskovsky 
25055,Q4-14,2014-11-21,5954226,14.37609092,51.0,51.0,15.6255319149,6.0,17.0,Ochakovo-Matveevskoe,Western 
25056,Q4-14,2014-11-21,10563934,18.20669035,61.0,56.0,11.0,6.0,25.0,Mitino,North Western 
25057,Q4-14,2014-11-21,6424625,15.75024402,52.0,52.0,11.892173913,1.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25058,Q4-14,2014-11-21,8763348,23.37369741,102.0,102.0,30.0,22.0,25.0,Poselenie Moskovskij,Novomoskovsky 
25059,Q4-14,2014-11-21,6250000,11.54813125,38.0,19.0,9.0,7.0,14.0,Rjazanskij,South Eastern 
25060,Q4-14,2014-11-21,6100000,12.1479194,40.0,20.0,8.0,14.0,14.0,Ljublino,South Eastern 
25061,Q4-14,2014-11-21,8418948,16.78022373,41.0,41.0,18.2647058824,23.0,23.0,Chertanovo Juzhnoe,Southern 
25062,Q4-14,2014-11-21,6400000,17.08923751,38.0,19.0,7.0,8.0,12.0,Kosino-Uhtomskoe,Eastern 
25063,Q4-14,2014-11-21,7500000,15.64183631,53.0,30.0,8.0,2.0,12.0,Bibirevo,North Eastern 
25064,Q4-14,2014-11-21,4829736,29.13376481,55.0,55.0,14.4736842105,10.0,14.0,Poselenie Desjonovskoe,Novomoskovsky 
25065,Q4-14,2014-11-21,7669451,21.90579236,61.0,61.0,11.8836179633,4.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25066,Q4-14,2014-11-21,12989929,8.672832386,63.0,63.0,10.594968909,16.0,17.0,Nagornoe,Southern 
25067,Q4-14,2014-11-21,4620549,21.90579236,39.0,39.0,7.59772296015,6.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25068,Q4-14,2014-11-21,10350000,14.61504924,64.0,45.0,6.0,6.0,12.0,Strogino,North Western 
25069,Q4-14,2014-11-21,7856281,23.37369741,102.0,102.0,30.0,24.0,25.0,Poselenie Moskovskij,Novomoskovsky 
25070,Q4-14,2014-11-21,4829000,35.84935759,43.0,24.2964527027,4.9722972973,1.0,11.0,Krjukovo,Zelenograd 
25071,Q4-14,2014-11-21,5980911,23.37369741,64.0,64.0,18.8235294118,13.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25072,Q4-14,2014-11-21,9300000,36.04367489,80.0,73.0,9.0,13.0,14.0,Savelki,Zelenograd 
25073,Q4-14,2014-11-21,5063450,22.56765524,44.0,44.0,8.85964912281,1.0,3.0,Poselenie Sosenskoe,Novomoskovsky 
25074,Q4-14,2014-11-21,2000000,13.10250494,15.0,11.0,2.58333333333,4.0,5.0,Vostochnoe Izmajlovo,Eastern 
25075,Q4-14,2014-11-21,1000000,10.24417318,57.0,34.0,8.0,16.0,24.0,Horoshevo-Mnevniki,North Western 
25076,Q4-14,2014-11-21,4135560,20.34154585,42.0,42.0,10.0056721497,7.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25077,Q4-14,2014-11-21,4200000,11.55648434,51.0,30.0,9.0,2.0,14.0,Severnoe Izmajlovo,Eastern 
25078,Q4-14,2014-11-21,6574500,21.60973301,67.0,67.0,10.0,6.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25079,Q4-14,2014-11-21,6070000,8.124143395,37.0,20.0,6.0,9.0,9.0,Bogorodskoe,Eastern 
25080,Q4-14,2014-11-21,8454219,15.75024402,80.0,80.0,18.2956521739,10.0,10.0,Poselenie Moskovskij,Novomoskovsky 
25081,Q4-14,2014-11-21,6000000,11.12199311,32.0,18.0,6.0,9.0,9.0,Otradnoe,North Eastern 
25082,Q4-14,2014-11-21,5350000,7.658443944,30.0,18.0,5.0,2.0,5.0,Tekstil'shhiki,South Eastern 
25083,Q4-14,2014-11-21,8100000,16.77034297,58.0,43.0,6.0,3.0,9.0,Orehovo-Borisovo Juzhnoe,Southern 
25084,Q4-14,2014-11-21,9200000,11.35340229,64.0,39.0,8.0,4.0,9.0,Otradnoe,North Eastern 
25085,Q4-14,2014-11-21,7600000,3.077191099,35.0,19.0,9.0,11.0,12.0,Taganskoe,Central 
25086,Q4-14,2014-11-21,1100000,14.1201844,38.0,16.0,9.0,6.0,23.0,Chertanovo Central'noe,Southern 
25087,Q4-14,2014-11-21,4096566,28.49542543,55.0,55.0,15.4,1.0,3.0,Poselenie Filimonkovskoe,Novomoskovsky 
25088,Q4-14,2014-11-21,7200000,12.35171613,56.0,38.0,5.0,5.0,5.0,Kon'kovo,South Western 
25089,Q4-14,2014-11-21,7500000,10.65455835,38.0,23.0,6.0,8.0,12.0,Sviblovo,North Eastern 
25090,Q4-14,2014-11-21,8081700,37.39881404,104.0,95.7182873149,25.5248766173,2.0,2.0,Poselenie Pervomajskoe,Troitsky 
25091,Q4-14,2014-11-21,8000000,14.37651553,46.0,29.0,5.0,5.0,9.0,Losinoostrovskoe,North Eastern 
25092,Q4-14,2014-11-21,7700000,8.070529958,36.0,19.0,8.0,14.0,14.0,Nagatinskij Zaton,Southern 
25093,Q4-14,2014-11-21,4370000,37.18319177,31.0,15.0,9.0,6.0,12.0,Krjukovo,Zelenograd 
25094,Q4-14,2014-11-21,5966534,28.15157234,78.0,78.0,21.0810810811,9.0,17.0,Poselenie Shherbinka,Novomoskovsky 
25095,Q4-14,2014-11-21,6083375,15.75024402,52.0,52.0,11.892173913,1.0,7.0,Poselenie Moskovskij,Novomoskovsky 
25096,Q4-14,2014-11-21,6800000,28.73814133,78.0,76.3404255319,28.2742316785,2.0,3.0,Poselenie Filimonkovskoe,Novomoskovsky 
25097,Q4-14,2014-11-21,4838066,29.13376481,55.0,55.0,14.4736842105,1.0,5.0,Poselenie Desjonovskoe,Novomoskovsky 
25098,Q4-14,2014-11-21,6200000,14.76465891,38.0,19.0,7.0,9.0,17.0,Vyhino-Zhulebino,South Eastern 
25099,Q4-14,2014-11-21,4617686,28.15157234,56.0,56.0,15.1351351351,7.0,19.0,Poselenie Shherbinka,Novomoskovsky 
25100,Q4-14,2014-11-21,1000000,13.48784153,41.0,23.0,6.0,1.0,14.0,Ivanovskoe,Eastern 
25101,Q4-14,2014-11-21,7050000,12.36410764,41.0,26.0,5.0,5.0,5.0,Kuncevo,Western 
25102,Q4-14,2014-11-21,21600000,3.124294968,93.0,56.0,12.0,2.0,5.0,Meshhanskoe,Central 
25103,Q4-14,2014-11-21,7800000,13.48732177,58.0,39.0,6.0,2.0,5.0,Golovinskoe,Northern 
25104,Q4-14,2014-11-21,2000000,13.28868531,45.0,30.0,5.0,5.0,5.0,Caricyno,Southern 
25105,Q4-14,2014-11-21,3556990,51.34968656,67.0,67.0,19.7058823529,2.0,3.0,Poselenie Novofedorovskoe,Troitsky 
25106,Q4-14,2014-11-21,8132542,16.78022373,41.0,41.0,18.2647058824,22.0,24.0,Chertanovo Juzhnoe,Southern 
25107,Q4-14,2014-11-21,6200000,9.072785496,37.0,18.0,10.0,2.0,16.0,Tekstil'shhiki,South Eastern 
25108,Q4-14,2014-11-21,1000000,11.52509088,17.0,12.0,3.13043478261,2.0,5.0,Golovinskoe,Northern 
25109,Q4-14,2014-11-21,7900000,16.150669,46.0,29.0,5.0,5.0,9.0,Chertanovo Juzhnoe,Southern 
25110,Q4-14,2014-11-21,4771580,20.36597232,45.0,45.0,10.0367647059,3.0,12.0,Poselenie Sosenskoe,Novomoskovsky 
25111,Q4-14,2014-11-21,15622515,16.78022373,83.0,83.0,36.974892396,16.0,17.0,Chertanovo Juzhnoe,Southern 
25112,Q4-14,2014-11-21,5068440,21.64326296,51.0,51.0,10.0,12.0,17.0,Poselenie Sosenskoe,Novomoskovsky 
25113,Q4-14,2014-11-21,13064550,8.451558526,71.0,69.7966101695,12.0338983051,7.0,17.0,Nagornoe,Southern 
25114,Q4-14,2014-11-21,2500000,13.75256844,59.0,29.0,9.0,16.0,16.0,Mozhajskoe,Western 
25115,Q4-14,2014-11-21,5909900,19.6919043,51.0,48.5322580645,12.7716468591,14.0,17.0,Nekrasovka,South Eastern 
25116,Q4-14,2014-11-21,7400000,12.62853942,45.0,27.0,6.0,7.0,9.0,Ivanovskoe,Eastern 
25117,Q4-14,2014-11-21,7340000,15.52089649,37.0,18.0,8.0,2.0,16.0,Strogino,North Western 
25118,Q4-14,2014-11-21,8900000,15.27793654,53.0,30.0,8.0,21.0,22.0,Orehovo-Borisovo Severnoe,Southern 
25119,Q4-14,2014-11-21,7050000,10.95628117,46.0,31.0,5.0,4.0,5.0,Perovo,Eastern 
25120,Q4-14,2014-11-21,18500000,3.379094909,69.0,48.0,7.0,4.0,5.0,Basmannoe,Central 
25121,Q4-14,2014-11-21,8046096,15.75024402,72.0,72.0,16.4660869565,3.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25122,Q4-14,2014-11-21,5500000,14.76177573,34.0,19.0,6.0,8.0,9.0,Hovrino,Northern 
25123,Q4-14,2014-11-21,3281884,29.13376481,34.0,34.0,8.94736842105,2.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
25124,Q4-14,2014-11-21,4150000,36.22498284,41.0,18.0,16.0,1.0,5.0,Troickij okrug,Troitsky  
25125,Q4-14,2014-11-21,8425000,15.90809844,58.0,43.0,5.0,8.0,9.0,Chertanovo Juzhnoe,Southern 
25126,Q4-14,2014-11-21,6732820,22.56765524,59.0,59.0,11.879984051,5.0,8.0,Poselenie Sosenskoe,Novomoskovsky 
25127,Q4-14,2014-11-22,2870000,8.672451308,34.0,24.0,6.0,8.0,14.0,Bogorodskoe,Eastern 
25128,Q4-14,2014-11-22,4000000,10.16291372,76.0,45.0,10.0,13.0,17.0,Cheremushki,South Western 
25129,Q4-14,2014-11-22,6900000,9.14755009,45.0,27.0,6.0,3.0,9.0,Pechatniki,South Eastern 
25130,Q4-14,2014-11-22,28500000,9.594784338,98.0,52.0,11.0,5.0,19.0,Cheremushki,South Western 
25131,Q4-14,2014-11-22,10500000,4.036878866,42.0,28.0,5.0,2.0,5.0,Dorogomilovo,Western 
25132,Q4-14,2014-11-22,5300000,9.171204417,30.0,18.0,5.0,2.0,5.0,Bogorodskoe,Eastern 
25133,Q4-14,2014-11-22,10350000,13.02014827,59.0,41.0,6.0,5.0,9.0,Kon'kovo,South Western 
25134,Q4-14,2014-11-22,14200000,13.30808924,101.0,63.0,10.0,3.0,22.0,Mar'ino,South Eastern 
25135,Q4-14,2014-11-22,6300000,15.76301797,38.0,19.0,9.0,2.0,22.0,Zjablikovo,Southern 
25136,Q4-14,2014-11-22,7600000,17.5090173,44.0,29.0,6.0,7.0,9.0,Orehovo-Borisovo Juzhnoe,Southern 
25137,Q4-14,2014-11-22,6617211,21.90579236,64.0,64.0,12.468058191,4.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25138,Q4-14,2014-11-22,8700000,4.326362272,33.0,20.0,6.0,8.0,9.0,Danilovskoe,Southern 
25139,Q4-14,2014-11-22,9650000,15.02975636,63.0,39.0,8.0,11.0,12.0,Bibirevo,North Eastern 
25140,Q4-14,2014-11-22,5400000,16.74568649,30.0,17.0,5.0,1.0,5.0,Severnoe Tushino,North Western 
25141,Q4-14,2014-11-22,6300000,22.78552663,35.0,14.0,9.0,3.0,17.0,Juzhnoe Butovo,South Western 
25142,Q4-14,2014-11-22,3837492,27.76988468,46.0,44.6260229133,8.12601258577,2.0,12.0,Poselenie Filimonkovskoe,Novomoskovsky 
25143,Q4-14,2014-11-22,5115054,22.45027177,40.0,40.0,6.66666666667,19.0,22.0,Poselenie Vnukovskoe,Novomoskovsky 
25144,Q4-14,2014-11-22,6500000,14.36737729,35.0,20.0,6.0,8.0,9.0,Losinoostrovskoe,North Eastern 
25145,Q4-14,2014-11-22,7639174,23.37369741,101.0,101.0,29.7058823529,3.0,25.0,Poselenie Moskovskij,Novomoskovsky 
25146,Q4-14,2014-11-22,2000000,13.47327025,32.0,18.0,6.0,4.0,9.0,Veshnjaki,Eastern 
25147,Q4-14,2014-11-22,7170000,15.88336436,52.0,30.0,8.0,1.0,14.0,Dmitrovskoe,Northern 
25148,Q4-14,2014-11-22,3748817,15.86904434,45.0,45.0,11.757518797,9.0,17.0,Zapadnoe Degunino,Northern 
25149,Q4-14,2014-11-22,4824019,22.2224338,38.0,38.0,7.00678733032,4.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25150,Q4-14,2014-11-22,7073249,22.39685016,63.0,63.0,16.5789473684,4.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25151,Q4-14,2014-11-22,9300000,16.46583447,61.0,39.0,7.0,10.0,12.0,Bibirevo,North Eastern 
25152,Q4-14,2014-11-22,41303380,4.035973651,153.0,153.0,22.7872340426,2.0,10.0,Presnenskoe,Central 
25153,Q4-14,2014-11-22,5858032,23.37369741,60.0,60.0,17.6470588235,15.0,25.0,Poselenie Moskovskij,Novomoskovsky 
25154,Q4-14,2014-11-22,4677427,21.90579236,40.0,40.0,7.79253636939,13.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25155,Q4-14,2014-11-22,8300000,15.80609903,50.0,30.0,8.0,3.0,17.0,Brateevo,Southern 
25156,Q4-14,2014-11-22,1000000,10.39447802,45.0,29.0,5.0,4.0,5.0,Nagornoe,Southern 
25157,Q4-14,2014-11-24,6200000,9.705950243,39.0,23.0,5.0,1.0,5.0,Bogorodskoe,Eastern 
25158,Q4-14,2014-11-24,3786034,23.37369741,38.0,38.0,11.1764705882,4.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25159,Q4-14,2014-11-24,15800000,0.072896553,76.0,44.0,10.0,7.0,15.0,Tverskoe,Central 
25160,Q4-14,2014-11-24,6034739,16.95715522,64.0,64.0,11.8247322298,10.0,17.0,Solncevo,Western 
25161,Q4-14,2014-11-24,4925027,22.2224338,38.0,38.0,7.00678733032,11.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25162,Q4-14,2014-11-24,4550000,37.07846402,38.0,20.0,8.0,4.0,14.0,Savelki,Zelenograd 
25163,Q4-14,2014-11-24,3940000,15.86904434,52.0,52.0,13.5864661654,7.0,9.0,Zapadnoe Degunino,Northern 
25164,Q4-14,2014-11-24,6382448,30.31528773,69.0,69.0,18.1578947368,1.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
25165,Q4-14,2014-11-24,5625408,22.2224338,40.0,40.0,7.37556561086,12.0,17.0,Poselenie Vnukovskoe,Novomoskovsky 
25166,Q4-14,2014-11-24,7392810,22.56765524,59.0,34.0,10.0,5.0,9.0,Poselenie Sosenskoe,Novomoskovsky 
25167,Q4-14,2014-11-24,11842521,8.76547251,78.0,76.6071428571,26.8125,2.0,19.0,Nagatinskij Zaton,Southern 
25168,Q4-14,2014-11-24,10400000,15.74737031,54.0,32.0,9.0,15.0,16.0,Orehovo-Borisovo Severnoe,Southern 
25169,Q4-14,2014-11-24,1000000,9.622393614,42.0,28.0,5.0,1.0,5.0,Perovo,Eastern 
25170,Q4-14,2014-11-24,6640000,5.421088367,34.0,27.0,7.0,6.0,12.0,Nizhegorodskoe,South Eastern 
25171,Q4-14,2014-11-24,6552000,19.6919043,62.0,59.0,15.5263157895,21.0,25.0,Nekrasovka,South Eastern 
25172,Q4-14,2014-11-24,11558824,18.20669035,85.0,80.75,12.68359375,1.0,8.0,Mitino,North Western 
25173,Q4-14,2014-11-24,12000000,16.03081897,76.0,45.0,10.0,11.0,16.0,Chertanovo Central'noe,Southern 
25174,Q4-14,2014-11-24,10100000,13.13656306,50.0,25.0,7.0,7.0,12.0,Otradnoe,North Eastern 
25175,Q4-14,2014-11-24,1000000,13.44697457,31.0,18.0,5.0,1.0,5.0,Vostochnoe Izmajlovo,Eastern 
25176,Q4-14,2014-11-24,18400000,9.41066791,80.0,44.0,10.0,10.0,22.0,Ramenki,Western 
25177,Q4-14,2014-11-24,11350000,19.8721848,75.0,46.0,10.0,14.0,17.0,Severnoe Butovo,South Western 
25178,Q4-14,2014-11-24,6300000,13.8339954,31.0,17.0,7.0,3.0,14.0,Severnoe Medvedkovo,North Eastern 
25179,Q4-14,2014-11-24,7000000,16.73787713,38.0,19.0,7.0,16.0,16.0,Orehovo-Borisovo Juzhnoe,Southern 
25180,Q4-14,2014-11-24,7380000,10.98552965,42.0,26.0,5.0,3.0,5.0,Shhukino,North Western 
25181,Q4-14,2014-11-24,8200000,16.87702459,64.0,43.0,10.0,1.0,12.0,Birjulevo Vostochnoe,Southern 
25182,Q4-14,2014-11-24,4694745,28.04929978,57.0,57.0,17.6805555556,7.0,19.0,Poselenie Shherbinka,Novomoskovsky 
25183,Q4-14,2014-11-24,7300000,9.010471977,44.0,27.0,5.0,2.0,5.0,Nagornoe,Southern 
25184,Q4-14,2014-11-24,6150000,16.1024431,45.0,29.0,5.0,4.0,5.0,Dmitrovskoe,Northern 
25185,Q4-14,2014-11-24,6700000,12.48916235,37.0,19.0,9.0,9.0,14.0,Novogireevo,Eastern 
25186,Q4-14,2014-11-24,64000000,2.394746437,216.0,121.0,20.0,27.0,30.0,Jakimanka,Central 
25187,Q4-14,2014-11-24,5874747,15.75024402,49.0,49.0,11.2060869565,4.0,17.0,Poselenie Moskovskij,Novomoskovsky 
25188,Q4-14,2014-11-24,9500000,13.72673753,78.0,46.0,10.0,2.0,14.0,Vyhino-Zhulebino,South Eastern 
25189,Q4-14,2014-11-24,7400000,7.078905743,43.0,26.0,5.0,4.0,5.0,Alekseevskoe,North Eastern 
25190,Q4-14,2014-11-24,11315970,18.7528432,85.0,79.6875,14.0126811594,5.0,25.0,Mitino,North Western 
25191,Q4-14,2014-11-24,10000000,14.66953795,63.0,62.0,6.0,4.0,17.0,Juzhnoe Tushino,North Western 
25192,Q4-14,2014-11-24,12500000,14.24656883,81.0,44.0,10.0,1.0,16.0,Teplyj Stan,South Western 
25193,Q4-14,2014-11-24,5880000,12.9879163,32.0,21.0,5.0,8.0,9.0,Pokrovskoe Streshnevo,North Western 
25194,Q4-14,2014-11-24,7200000,7.386317673,35.0,19.0,9.0,12.0,12.0,Butyrskoe,North Eastern 
25195,Q4-14,2014-11-24,6050000,16.60665998,36.0,20.0,6.0,6.0,9.0,Orehovo-Borisovo Juzhnoe,Southern 
25196,Q4-14,2014-11-24,3512067,15.86904434,38.0,38.0,9.92857142857,2.0,17.0,Zapadnoe Degunino,Northern 
25197,Q4-14,2014-11-24,10000000,12.43805901,53.0,28.0,10.0,8.0,16.0,Golovinskoe,Northern 
25198,Q4-14,2014-11-24,9550000,14.93363923,60.0,33.0,10.0,15.0,17.0,Novokosino,Eastern 
25199,Q4-14,2014-11-24,8700000,14.42180631,59.0,43.0,6.0,4.0,9.0,Losinoostrovskoe,North Eastern 
25200,Q4-14,2014-11-24,6344862,28.23607602,78.0,76.3404255319,21.3753191489,1.0,3.0,Poselenie Filimonkovskoe,Novomoskovsky 
25201,Q4-14,2014-11-24,2000000,13.10250494,15.0,11.0,2.58333333333,5.0,5.0,Vostochnoe Izmajlovo,Eastern 
25202,Q4-14,2014-11-24,7500000,10.42527252,39.0,23.0,6.0,12.0,12.0,Kuz'minki,South Eastern 
25203,Q4-14,2014-11-24,990000,10.11024014,32.0,20.0,5.0,2.0,2.0,Novogireevo,Eastern 
25204,Q4-14,2014-11-24,3813607,29.13376481,38.0,20.0,8.0,8.0,17.0,Poselenie Desjonovskoe,Novomoskovsky 
25205,Q4-14,2014-11-24,7250000,14.96867027,44.0,28.0,6.0,7.0,9.0,Chertanovo Central'noe,Southern 
25206,Q4-14,2014-11-24,3748680,51.34968656,69.0,69.0,20.2941176471,3.0,17.0,Poselenie Novofedorovskoe,Troitsky 
25207,Q4-14,2014-11-24,33750000,3.364326258,129.0,84.0,6.0,18.0,18.0,Begovoe,Northern 
25208,Q4-14,2014-11-24,6146400,0.072896553,59.0,59.0,12.7833333333,19.0,21.0,Tverskoe,Central 
25209,Q4-14,2014-11-24,5909900,20.54946417,52.0,49.8630136986,13.4764901888,11.0,17.0,Nekrasovka,South Eastern 
25210,Q4-14,2014-11-24,6000000,13.8798432,32.0,18.0,5.0,4.0,9.0,Strogino,North Western 
25211,Q4-14,2014-11-24,6950000,11.52220981,38.0,20.0,8.0,3.0,12.0,Otradnoe,North Eastern 
25212,Q4-14,2014-11-24,6600000,12.22125634,44.0,28.0,5.0,6.0,9.0,Veshnjaki,Eastern 
25213,Q4-14,2014-11-24,6973772,8.532480294,38.0,26.125,6.96666666667,9.0,19.0,Nagatinskij Zaton,Southern 
25214,Q4-14,2014-11-24,6750000,9.318739446,44.0,28.0,5.0,1.0,9.0,Bogorodskoe,Eastern 
