id,timestamp,price_doc,kremlin_km,full_sq,life_sq,kitch_sq,floor,max_floor,build_year,num_room,state,material,sub_area,okurg_district,life_to_full,kitch_to_life
21526,2014-08-14,9000000,4.812833717,45.0,28.0,5.0,5.0,9.0,1972.0,2.0,3.0,2.0,Savelovskoe,Northern ,0.622222222222,0.178571428571
21527,2014-08-14,7270038,0.072896553,65.0,65.0,,1.0,6.0,2016.0,2.0,1.0,4.0,Tverskoe,Central ,1.0,
21528,2014-08-14,5450000,4.424490683,30.0,18.0,5.0,5.0,5.0,1965.0,1.0,3.0,2.0,Donskoe,Southern ,0.6,0.277777777778
21529,2014-08-14,990000,4.551818747,43.0,31.0,5.0,3.0,5.0,1960.0,2.0,3.0,2.0,Presnenskoe,Central ,0.720930232558,0.161290322581
21530,2014-08-14,14500000,4.017204384,64.0,33.0,13.0,8.0,17.0,2005.0,2.0,3.0,1.0,Taganskoe,Central ,0.515625,0.393939393939
21531,2014-08-14,3559418,28.41385949,47.0,46.0,,3.0,3.0,1875.0,2.0,1.0,6.0,Poselenie Filimonkovskoe,Novomoskovsky ,0.978723404255,
21532,2014-08-14,2987151,51.34968656,51.0,51.0,51.0,2.0,17.0,2016.0,2.0,3.0,1.0,Poselenie Novofedorovskoe,Troitsky ,1.0,1.0
21533,2014-08-14,7700000,10.04288171,41.0,19.0,8.0,9.0,14.0,1986.0,1.0,2.0,2.0,Koptevo,Northern ,0.463414634146,0.421052631579
21534,2014-08-14,6400000,12.31771285,33.0,17.0,7.0,5.0,9.0,1968.0,1.0,3.0,1.0,Kon'kovo,South Western ,0.515151515152,0.411764705882
21535,2014-08-14,8251858,14.37609092,78.0,40.0,16.0,13.0,17.0,2015.0,2.0,1.0,1.0,Ochakovo-Matveevskoe,Western ,0.512820512821,0.4
21536,2014-08-15,6680000,10.52935186,42.0,27.0,5.0,2.0,5.0,1963.0,2.0,3.0,1.0,Koptevo,Northern ,0.642857142857,0.185185185185
21537,2014-08-15,4401743,28.75536526,65.0,64.0,,12.0,17.0,2015.0,3.0,1.0,6.0,Poselenie Filimonkovskoe,Novomoskovsky ,0.984615384615,
21538,2014-08-15,2000000,13.6265183,44.0,28.0,5.0,1.0,9.0,1967.0,2.0,3.0,1.0,Zapadnoe Degunino,Northern ,0.636363636364,0.178571428571
21539,2014-08-15,7700000,7.219182848,44.0,28.0,5.0,8.0,9.0,1979.0,2.0,3.0,1.0,Kotlovka,South Western ,0.636363636364,0.178571428571
21540,2014-08-15,5000000,25.25436876,42.0,26.0,5.0,1.0,5.0,1974.0,2.0,3.0,2.0,Vnukovo,Western ,0.619047619048,0.192307692308
21541,2014-08-15,6700000,5.793348076,30.0,18.0,5.0,5.0,5.0,1962.0,1.0,2.0,1.0,Lefortovo,South Eastern ,0.6,0.277777777778
21542,2014-08-15,4850000,20.54946417,38.0,20.0,10.0,11.0,14.0,2014.0,1.0,1.0,2.0,Nekrasovka,South Eastern ,0.526315789474,0.5
21543,2014-08-15,6530200,20.54946417,63.0,,,3.0,17.0,,2.0,1.0,1.0,Nekrasovka,South Eastern ,,
21544,2014-08-15,6530200,19.6919043,63.0,,,14.0,17.0,,2.0,,1.0,Nekrasovka,South Eastern ,,
21545,2014-08-15,3500000,16.30023934,52.0,30.0,8.0,1.0,12.0,1977.0,2.0,2.0,1.0,Bibirevo,North Eastern ,0.576923076923,0.266666666667
21546,2014-08-15,10520000,3.123226728,40.0,19.0,9.0,7.0,12.0,1989.0,1.0,2.0,2.0,Taganskoe,Central ,0.475,0.473684210526
21547,2014-08-15,5938920,21.60973301,70.0,70.0,,8.0,17.0,1875.0,2.0,1.0,1.0,Poselenie Sosenskoe,Novomoskovsky ,1.0,
21548,2014-08-15,2500000,21.6115246,45.0,22.0,10.0,7.0,17.0,2011.0,1.0,3.0,1.0,Poselenie Sosenskoe,Novomoskovsky ,0.488888888889,0.454545454545
21549,2014-08-15,8300000,5.816185805,57.0,32.0,9.0,1.0,5.0,1962.0,2.0,3.0,5.0,Lefortovo,South Eastern ,0.561403508772,0.28125
21550,2014-08-15,9200000,15.31010688,63.0,44.0,5.0,7.0,9.0,1967.0,3.0,3.0,1.0,Severnoe Tushino,North Western ,0.698412698413,0.113636363636
21551,2014-08-15,5750000,8.445458153,32.0,20.0,5.0,4.0,5.0,1964.0,1.0,2.0,1.0,Horoshevo-Mnevniki,North Western ,0.625,0.25
21552,2014-08-15,7400000,13.84167892,45.0,29.0,6.0,2.0,9.0,1971.0,2.0,3.0,1.0,Kon'kovo,South Western ,0.644444444444,0.206896551724
21553,2014-08-15,1000000,20.41446572,38.0,19.0,8.0,14.0,17.0,1989.0,1.0,3.0,1.0,Novo-Peredelkino,Western ,0.5,0.421052631579
21554,2014-08-15,5550000,13.10520714,34.0,19.0,10.0,8.0,12.0,1973.0,1.0,1.0,1.0,Veshnjaki,Eastern ,0.558823529412,0.526315789474
21555,2014-08-15,12077175,18.7528432,80.0,80.0,,1.0,23.0,2015.0,3.0,3.0,4.0,Mitino,North Western ,1.0,
21556,2014-08-15,12726590,8.532480294,78.0,56.0,12.0,17.0,17.0,2016.0,3.0,1.0,1.0,Nagatinskij Zaton,Southern ,0.717948717949,0.214285714286
21557,2014-08-15,7800000,22.43171631,72.0,40.0,11.0,1.0,17.0,2013.0,3.0,,1.0,Poselenie Moskovskij,Novomoskovsky ,0.555555555556,0.275
21558,2014-08-15,2199436,29.14368168,29.0,27.0,10.0,6.0,17.0,2015.0,1.0,1.0,2.0,Poselenie Filimonkovskoe,Novomoskovsky ,0.931034482759,0.37037037037
21559,2014-08-15,6600000,13.79087063,40.0,20.0,8.0,8.0,12.0,1995.0,1.0,2.0,1.0,Mar'ino,South Eastern ,0.5,0.4
21560,2014-08-15,4154840,20.91359729,43.0,,,1.0,3.0,,1.0,1.0,1.0,Poselenie Sosenskoe,Novomoskovsky ,,
21561,2014-08-15,6251050,21.64326296,76.0,,,12.0,13.0,,2.0,1.0,1.0,Poselenie Sosenskoe,Novomoskovsky ,,
21562,2014-08-15,7722029,15.75024402,78.0,,,14.0,17.0,,2.0,,6.0,Poselenie Moskovskij,Novomoskovsky ,,
21563,2014-08-15,3683706,51.34968656,69.0,,,3.0,3.0,2017.0,3.0,1.0,1.0,Poselenie Novofedorovskoe,Troitsky ,,
21564,2014-08-15,3100000,23.84480449,57.0,29.0,8.0,6.0,17.0,2011.0,2.0,3.0,1.0,Poselenie Vnukovskoe,Novomoskovsky ,0.508771929825,0.275862068966
21565,2014-08-15,5900000,10.61383896,39.0,17.0,8.0,18.0,18.0,2009.0,1.0,3.0,1.0,Koptevo,Northern ,0.435897435897,0.470588235294
21566,2014-08-15,7900000,14.13474987,59.0,44.0,6.0,9.0,9.0,1967.0,3.0,3.0,1.0,Severnoe Izmajlovo,Eastern ,0.745762711864,0.136363636364
21567,2014-08-15,6000660,25.70176903,56.0,29.0,7.0,1.0,11.0,,2.0,,1.0,Poselenie Voskresenskoe,Novomoskovsky ,0.517857142857,0.241379310345
21568,2014-08-15,5798496,70.73876915,134.0,,,1.0,3.0,,3.0,1.0,2.0,Poselenie Rogovskoe,Troitsky ,,
21569,2014-08-15,5881511,25.02885405,44.0,19.0,12.0,1.0,8.0,2014.0,1.0,1.0,6.0,Poselenie Vnukovskoe,Novomoskovsky ,0.431818181818,0.631578947368
21570,2014-08-15,6850000,9.287791709,36.0,22.0,7.0,7.0,9.0,1965.0,2.0,3.0,1.0,Nagatino-Sadovniki,Southern ,0.611111111111,0.318181818182
21571,2014-08-15,11500000,8.129444133,58.0,33.0,10.0,2.0,17.0,1999.0,2.0,3.0,1.0,Filevskij Park,Western ,0.568965517241,0.30303030303
21572,2014-08-16,7518000,19.4369908,84.0,45.0,9.0,14.0,17.0,2011.0,3.0,2.0,1.0,Nekrasovka,South Eastern ,0.535714285714,0.2
21573,2014-08-16,7171769,22.2224338,63.0,,,16.0,17.0,1875.0,2.0,,1.0,Poselenie Vnukovskoe,Novomoskovsky ,,
21574,2014-08-16,1000000,6.758263527,58.0,41.0,5.0,4.0,10.0,1968.0,3.0,2.0,2.0,Kotlovka,South Western ,0.706896551724,0.121951219512
21575,2014-08-16,6592000,10.46047102,60.0,,,10.0,17.0,,2.0,1.0,1.0,Tekstil'shhiki,South Eastern ,,
21576,2014-08-16,9872299,25.02885405,84.0,,,9.0,12.0,,2.0,,1.0,Poselenie Vnukovskoe,Novomoskovsky ,,
21577,2014-08-16,14700000,10.95149884,67.0,45.0,7.0,11.0,16.0,1973.0,3.0,,1.0,Prospekt Vernadskogo,Western ,0.671641791045,0.155555555556
21578,2014-08-16,1000000,14.48083151,32.0,18.0,6.0,5.0,9.0,1976.0,1.0,3.0,1.0,Jaroslavskoe,North Eastern ,0.5625,0.333333333333
21579,2014-08-16,7850000,3.584765545,30.0,17.0,5.0,9.0,9.0,1985.0,1.0,3.0,2.0,Danilovskoe,Southern ,0.566666666667,0.294117647059
21580,2014-08-16,6100000,12.1211412,36.0,21.0,6.0,8.0,9.0,1974.0,1.0,,1.0,Otradnoe,North Eastern ,0.583333333333,0.285714285714
21581,2014-08-16,5196766,21.90579236,40.0,40.0,,9.0,22.0,1875.0,1.0,1.0,1.0,Poselenie Vnukovskoe,Novomoskovsky ,1.0,
21582,2014-08-16,6087300,10.46047102,58.0,,,8.0,17.0,,2.0,1.0,1.0,Tekstil'shhiki,South Eastern ,,
21583,2014-08-16,10183000,10.91522293,59.0,,,6.0,17.0,1875.0,1.0,,1.0,Ramenki,Western ,,
21584,2014-08-16,4740000,20.54946417,39.0,,,1.0,12.0,,1.0,1.0,1.0,Nekrasovka,South Eastern ,,
21585,2014-08-16,11650000,13.80002332,59.0,34.0,10.0,9.0,14.0,1995.0,2.0,4.0,1.0,Mar'ino,South Eastern ,0.576271186441,0.294117647059
21586,2014-08-18,7613050,22.37012991,63.0,63.0,,17.0,24.0,1875.0,2.0,2.0,1.0,Poselenie Vnukovskoe,Novomoskovsky ,1.0,
21587,2014-08-18,8492532,25.02885405,67.0,,,1.0,7.0,,2.0,1.0,6.0,Poselenie Vnukovskoe,Novomoskovsky ,,
21588,2014-08-18,7100000,6.214764784,37.0,19.0,9.0,8.0,14.0,1971.0,1.0,2.0,5.0,Ajeroport,Northern ,0.513513513514,0.473684210526
21589,2014-08-18,11035006,17.71852563,80.0,80.0,10.0,15.0,15.0,2015.0,3.0,1.0,1.0,Mitino,North Western ,1.0,0.125
21590,2014-08-18,7164053,21.90579236,62.0,62.0,,8.0,20.0,1875.0,2.0,1.0,1.0,Poselenie Vnukovskoe,Novomoskovsky ,1.0,
21591,2014-08-18,6324720,21.64326296,72.0,,,8.0,17.0,,2.0,1.0,1.0,Poselenie Sosenskoe,Novomoskovsky ,,
21592,2014-08-18,2000000,7.790562806,52.0,30.0,10.0,14.0,17.0,1999.0,2.0,3.0,1.0,Filevskij Park,Western ,0.576923076923,0.333333333333
21593,2014-08-18,2394300,51.34968656,34.0,34.0,,2.0,5.0,1875.0,1.0,1.0,1.0,Poselenie Novofedorovskoe,Troitsky ,1.0,
21594,2014-08-18,13000000,11.83059745,64.0,47.0,6.0,7.0,9.0,1968.0,4.0,3.0,1.0,Troparevo-Nikulino,Western ,0.734375,0.127659574468
21595,2014-08-18,6650000,15.61594284,39.0,18.0,8.0,2.0,14.0,2007.0,1.0,3.0,2.0,Dmitrovskoe,Northern ,0.461538461538,0.444444444444
21596,2014-08-18,9550000,12.47617316,53.0,30.0,8.0,2.0,14.0,1969.0,2.0,,2.0,Vojkovskoe,Central ,0.566037735849,0.266666666667
21597,2014-08-18,7500000,7.03584867,43.0,29.0,6.0,1.0,5.0,1959.0,2.0,,5.0,Akademicheskoe,South Western ,0.674418604651,0.206896551724
21598,2014-08-18,5450000,13.9310629,32.0,19.0,6.0,1.0,9.0,1970.0,1.0,2.0,1.0,Chertanovo Severnoe,Southern ,0.59375,0.315789473684
21599,2014-08-18,12000000,9.17177412,100.0,75.0,9.0,4.0,5.0,1957.0,4.0,3.0,2.0,Tekstil'shhiki,South Eastern ,0.75,0.12
21600,2014-08-18,7800000,8.780639387,39.0,26.0,5.0,5.0,9.0,1965.0,2.0,3.0,2.0,Bogorodskoe,Eastern ,0.666666666667,0.192307692308
21601,2014-08-18,7000000,16.64496506,41.0,25.0,5.0,4.0,5.0,1971.0,2.0,3.0,1.0,Chertanovo Juzhnoe,Southern ,0.609756097561,0.2
21602,2014-08-18,6800000,17.20880481,44.0,29.0,5.0,4.0,9.0,1977.0,2.0,3.0,1.0,Orehovo-Borisovo Juzhnoe,Southern ,0.659090909091,0.172413793103
21603,2014-08-18,4677336,0.072896553,60.0,60.0,13.0,3.0,19.0,2014.0,2.0,1.0,1.0,Tverskoe,Central ,1.0,0.216666666667
21604,2014-08-18,5827500,20.34154585,63.0,,,11.0,12.0,,2.0,,1.0,Poselenie Sosenskoe,Novomoskovsky ,,
21605,2014-08-18,8200000,10.73236004,59.0,44.0,5.0,1.0,5.0,1963.0,3.0,2.0,5.0,Cheremushki,South Western ,0.745762711864,0.113636363636
21606,2014-08-18,8500000,7.300884794,48.0,31.0,8.0,12.0,12.0,1970.0,2.0,3.0,5.0,Filevskij Park,Western ,0.645833333333,0.258064516129
21607,2014-08-18,1000000,6.979008314,33.0,19.0,6.0,1.0,9.0,1970.0,1.0,2.0,1.0,Sokolinaja Gora,Eastern ,0.575757575758,0.315789473684
21608,2014-08-18,24400000,2.292655962,101.0,69.0,11.0,6.0,7.0,1940.0,4.0,,2.0,Zamoskvorech'e,Central ,0.683168316832,0.159420289855
21609,2014-08-18,14500000,2.394746437,74.0,38.0,5.0,41.0,48.0,2013.0,2.0,3.0,4.0,Jakimanka,Central ,0.513513513514,0.131578947368
21610,2014-08-18,2000000,8.183654669,32.0,17.0,7.0,6.0,9.0,1973.0,1.0,3.0,5.0,Nagatinskij Zaton,Southern ,0.53125,0.411764705882
21611,2014-08-18,3850000,21.32064012,27.0,12.0,6.0,7.0,25.0,2013.0,1.0,1.0,4.0,Poselenie Sosenskoe,Novomoskovsky ,0.444444444444,0.5
21612,2014-08-18,10000000,4.036718106,35.0,13.0,10.0,8.0,13.0,2005.0,1.0,4.0,5.0,Meshhanskoe,Central ,0.371428571429,0.769230769231
21613,2014-08-18,4000000,16.39234558,30.0,18.0,6.0,5.0,5.0,1961.0,1.0,2.0,2.0,Dmitrovskoe,Northern ,0.6,0.333333333333
21614,2014-08-18,5929740,21.70183576,71.0,,,5.0,17.0,,2.0,1.0,1.0,Poselenie Sosenskoe,Novomoskovsky ,,
21615,2014-08-18,7000000,16.74944142,54.0,32.0,9.0,7.0,17.0,1987.0,2.0,,1.0,Zjablikovo,Southern ,0.592592592593,0.28125
21616,2014-08-18,6550000,9.156469106,38.0,23.0,6.0,1.0,12.0,1969.0,2.0,2.0,5.0,Kotlovka,South Western ,0.605263157895,0.260869565217
21617,2014-08-18,3000000,35.18528531,63.0,31.0,9.0,10.0,17.0,2008.0,2.0,3.0,2.0,Troickij okrug,Troitsky  ,0.492063492063,0.290322580645
21618,2014-08-18,8900000,3.358172676,34.0,20.0,9.0,5.0,12.0,1967.0,1.0,3.0,5.0,Presnenskoe,Central ,0.588235294118,0.45
21619,2014-08-18,7500000,23.48779917,74.0,41.0,8.0,14.0,14.0,1996.0,3.0,2.0,1.0,Juzhnoe Butovo,South Western ,0.554054054054,0.19512195122
21620,2014-08-18,2000000,15.92286306,39.0,25.0,5.0,4.0,5.0,1965.0,2.0,2.0,2.0,Juzhnoe Tushino,North Western ,0.641025641026,0.2
21621,2014-08-18,4457600,21.70183576,44.0,,,11.0,17.0,,1.0,1.0,1.0,Poselenie Sosenskoe,Novomoskovsky ,,
21622,2014-08-18,6000000,11.76932699,41.0,25.0,5.0,2.0,5.0,1964.0,2.0,2.0,1.0,Kuz'minki,South Eastern ,0.609756097561,0.2
21623,2014-08-18,6385885,0.072896553,55.0,,,17.0,17.0,,1.0,1.0,1.0,Tverskoe,Central ,,
21624,2014-08-18,6300000,4.916723734,31.0,18.0,6.0,3.0,5.0,1960.0,1.0,3.0,1.0,Presnenskoe,Central ,0.58064516129,0.333333333333
21625,2014-08-18,11000000,14.3227118,76.0,44.0,10.0,15.0,17.0,1984.0,3.0,3.0,1.0,Beskudnikovskoe,Northern ,0.578947368421,0.227272727273
21626,2014-08-18,4650000,13.3440519,33.0,17.0,5.0,4.0,5.0,1960.0,1.0,2.0,1.0,Caricyno,Southern ,0.515151515152,0.294117647059
21627,2014-08-18,37038840,2.910286485,117.0,,,1.0,5.0,2014.0,3.0,1.0,1.0,Zamoskvorech'e,Central ,,
21628,2014-08-19,3227359,51.34968656,53.0,29.0,9.0,1.0,17.0,,2.0,,1.0,Poselenie Novofedorovskoe,Troitsky ,0.547169811321,0.310344827586
21629,2014-08-19,10750000,14.90928143,52.0,51.0,8.0,9.0,12.0,1981.0,2.0,3.0,1.0,Strogino,North Western ,0.980769230769,0.156862745098
21630,2014-08-19,4740000,20.54946417,38.0,,,25.0,25.0,,1.0,1.0,1.0,Nekrasovka,South Eastern ,,
21631,2014-08-19,11300000,4.962091304,53.0,28.0,10.0,8.0,16.0,1977.0,2.0,2.0,1.0,Mar'ina Roshha,North Eastern ,0.528301886792,0.357142857143
21632,2014-08-19,4757850,21.70183576,54.0,54.0,,3.0,12.0,,1.0,,6.0,Poselenie Sosenskoe,Novomoskovsky ,1.0,
21633,2014-08-19,4200000,27.08918026,33.0,17.0,7.0,1.0,10.0,1980.0,1.0,3.0,1.0,Poselenie Shherbinka,Novomoskovsky ,0.515151515152,0.411764705882
21634,2014-08-19,10900000,11.31321832,64.0,44.0,9.0,11.0,12.0,1972.0,3.0,3.0,1.0,Perovo,Eastern ,0.6875,0.204545454545
21635,2014-08-19,4371028,27.00081593,67.0,,,1.0,4.0,,3.0,,6.0,Poselenie Filimonkovskoe,Novomoskovsky ,,
21636,2014-08-19,6087300,10.46047102,58.0,,,3.0,25.0,,2.0,1.0,1.0,Tekstil'shhiki,South Eastern ,,
21637,2014-08-19,45000000,3.603911193,115.0,62.0,17.0,14.0,23.0,2008.0,3.0,4.0,4.0,Basmannoe,Central ,0.539130434783,0.274193548387
21638,2014-08-19,12000000,15.37839979,82.0,48.0,8.0,9.0,14.0,1987.0,3.0,2.0,1.0,Novokosino,Eastern ,0.585365853659,0.166666666667
21639,2014-08-19,3105971,28.15157234,37.0,37.0,,12.0,20.0,2014.0,1.0,1.0,1.0,Poselenie Shherbinka,Novomoskovsky ,1.0,
21640,2014-08-19,7800000,12.40547806,45.0,29.0,6.0,7.0,9.0,1967.0,2.0,2.0,1.0,Kon'kovo,South Western ,0.644444444444,0.206896551724
21642,2014-08-19,12470451,8.76547251,78.0,77.0,,16.0,16.0,2014.0,3.0,1.0,1.0,Nagatinskij Zaton,Southern ,0.987179487179,
21643,2014-08-19,7402800,19.6919043,79.0,,,5.0,25.0,,3.0,,1.0,Nekrasovka,South Eastern ,,
21644,2014-08-19,7324020,20.91359729,89.0,89.0,,10.0,17.0,,3.0,1.0,1.0,Poselenie Sosenskoe,Novomoskovsky ,1.0,
21645,2014-08-19,13300000,3.315938557,61.0,36.0,6.0,8.0,16.0,1973.0,2.0,3.0,1.0,Basmannoe,Central ,0.590163934426,0.166666666667
21646,2014-08-19,5969780,21.60973301,70.0,70.0,12.0,7.0,12.0,,2.0,1.0,6.0,Poselenie Sosenskoe,Novomoskovsky ,1.0,0.171428571429
21647,2014-08-19,6300000,13.17892282,45.0,29.0,5.0,3.0,5.0,1964.0,2.0,2.0,1.0,Vostochnoe Izmajlovo,Eastern ,0.644444444444,0.172413793103
21648,2014-08-19,8222642,8.447341635,56.0,,,3.0,19.0,1875.0,2.0,1.0,1.0,Nagatinskij Zaton,Southern ,,
21649,2014-08-19,4650000,12.16184854,44.0,28.0,6.0,9.0,9.0,1980.0,2.0,3.0,1.0,Mar'ino,South Eastern ,0.636363636364,0.214285714286
21650,2014-08-19,14500000,7.814653358,75.0,44.0,10.0,5.0,17.0,1992.0,3.0,2.0,1.0,Nagatino-Sadovniki,Southern ,0.586666666667,0.227272727273
21651,2014-08-19,4081368,29.13376481,38.0,,,12.0,17.0,,1.0,,1.0,Poselenie Desjonovskoe,Novomoskovsky ,,
21652,2014-08-19,8068948,22.2224338,75.0,75.0,10.0,14.0,22.0,2013.0,3.0,1.0,4.0,Poselenie Vnukovskoe,Novomoskovsky ,1.0,0.133333333333
21653,2014-08-19,2748138,28.15157234,31.0,31.0,,5.0,12.0,1875.0,1.0,1.0,1.0,Poselenie Shherbinka,Novomoskovsky ,1.0,
21654,2014-08-19,3125273,28.15157234,37.0,37.0,,3.0,19.0,2014.0,1.0,1.0,1.0,Poselenie Shherbinka,Novomoskovsky ,1.0,
21655,2014-08-19,4471700,20.54946417,46.0,,,5.0,16.0,2014.0,1.0,1.0,1.0,Nekrasovka,South Eastern ,,
21656,2014-08-19,5500000,15.38353698,29.0,13.0,6.0,1.0,9.0,1977.0,1.0,3.0,1.0,Lianozovo,North Eastern ,0.448275862069,0.461538461538
21657,2014-08-19,5000000,27.39525894,36.0,18.0,7.0,4.0,17.0,2009.0,1.0,3.0,1.0,Juzhnoe Butovo,South Western ,0.5,0.388888888889
21658,2014-08-19,13990000,23.6917709,100.0,61.0,10.0,5.0,17.0,2003.0,4.0,3.0,1.0,Juzhnoe Butovo,South Western ,0.61,0.16393442623
21659,2014-08-19,12500000,13.30057206,79.0,44.0,12.0,17.0,17.0,2006.0,3.0,,1.0,Juzhnoe Medvedkovo,North Eastern ,0.556962025316,0.272727272727
21660,2014-08-19,8000000,7.522655229,73.0,35.0,11.0,8.0,20.0,2012.0,2.0,1.0,1.0,Nagatino-Sadovniki,Southern ,0.479452054795,0.314285714286
21661,2014-08-19,5700000,17.71799005,37.0,19.0,,3.0,14.0,2006.0,1.0,3.0,1.0,Kosino-Uhtomskoe,Eastern ,0.513513513514,
21662,2014-08-19,6450000,15.91207984,35.0,19.0,8.0,6.0,16.0,,1.0,3.0,1.0,Chertanovo Central'noe,Southern ,0.542857142857,0.421052631579
21663,2014-08-19,3000000,14.37846196,50.0,30.0,8.0,5.0,10.0,1996.0,2.0,3.0,1.0,Novokosino,Eastern ,0.6,0.266666666667
21664,2014-08-19,8458557,25.02885405,67.0,,,8.0,17.0,,2.0,1.0,1.0,Poselenie Vnukovskoe,Novomoskovsky ,,
21665,2014-08-19,4900000,19.19859447,37.0,19.0,9.0,5.0,16.0,1984.0,1.0,2.0,1.0,Birjulevo Zapadnoe,Southern ,0.513513513514,0.473684210526
21666,2014-08-19,6777768,70.73876915,135.0,,,2.0,2.0,1875.0,3.0,,6.0,Poselenie Rogovskoe,Troitsky ,,
21667,2014-08-19,4205760,21.70183576,41.0,,,12.0,17.0,,1.0,,1.0,Poselenie Sosenskoe,Novomoskovsky ,,
21668,2014-08-19,6200000,5.378048307,58.0,33.0,10.0,13.0,20.0,2012.0,2.0,1.0,1.0,Donskoe,Southern ,0.568965517241,0.30303030303
21669,2014-08-19,8222642,8.447341635,56.0,55.0,,1.0,3.0,2016.0,2.0,1.0,1.0,Nagatinskij Zaton,Southern ,0.982142857143,
21670,2014-08-19,5785200,6.286366992,32.0,,,8.0,14.0,,1.0,,4.0,Horoshevskoe,Northern ,,
21671,2014-08-19,11400000,14.3227118,72.0,43.0,9.0,14.0,17.0,1984.0,3.0,3.0,1.0,Beskudnikovskoe,Northern ,0.597222222222,0.209302325581
21672,2014-08-19,6461184,12.16272526,42.0,20.0,10.0,9.0,18.0,2015.0,1.0,1.0,2.0,Chertanovo Severnoe,Southern ,0.47619047619,0.5
21673,2014-08-20,6301350,36.39579596,60.0,,,11.0,18.0,,2.0,,1.0,Krjukovo,Zelenograd ,,
21674,2014-08-20,7000000,37.12629165,54.0,28.0,9.0,6.0,15.0,2007.0,2.0,2.0,1.0,Krjukovo,Zelenograd ,0.518518518519,0.321428571429
21675,2014-08-20,8900000,16.15940106,54.0,32.0,9.0,14.0,16.0,1978.0,2.0,2.0,1.0,Levoberezhnoe,Northern ,0.592592592593,0.28125
21676,2014-08-20,3325000,21.60864594,38.0,18.0,7.0,2.0,17.0,2013.0,1.0,1.0,1.0,Poselenie Vnukovskoe,Novomoskovsky ,0.473684210526,0.388888888889
21677,2014-08-20,9500000,13.00739846,51.0,30.0,8.0,4.0,17.0,1988.0,2.0,3.0,1.0,Moskvorech'e-Saburovo,Southern ,0.588235294118,0.266666666667
21678,2014-08-20,2000000,3.740667823,74.0,49.0,7.0,2.0,10.0,1958.0,3.0,4.0,2.0,Dorogomilovo,Western ,0.662162162162,0.142857142857
21679,2014-08-20,8560292,22.37012991,78.0,78.0,,12.0,17.0,,3.0,,6.0,Poselenie Vnukovskoe,Novomoskovsky ,1.0,
21681,2014-08-20,7742000,35.65585949,79.0,,,1.0,9.0,,3.0,,1.0,Krjukovo,Zelenograd ,,
21682,2014-08-20,6576252,8.76547251,38.0,38.0,,18.0,25.0,2014.0,1.0,1.0,1.0,Nagatinskij Zaton,Southern ,1.0,
21683,2014-08-20,11237877,8.578384039,78.0,77.0,,18.0,18.0,2016.0,3.0,1.0,1.0,Nagatinskij Zaton,Southern ,0.987179487179,
21684,2014-08-20,3611995,15.86904434,52.0,46.0,,3.0,9.0,1875.0,1.0,1.0,1.0,Zapadnoe Degunino,Northern ,0.884615384615,
21685,2014-08-20,5879029,28.15157234,76.0,76.0,10.0,10.0,19.0,2016.0,3.0,1.0,1.0,Poselenie Shherbinka,Novomoskovsky ,1.0,0.131578947368
21686,2014-08-20,9500000,12.05812953,67.0,42.0,9.0,2.0,14.0,1971.0,3.0,4.0,5.0,Veshnjaki,Eastern ,0.626865671642,0.214285714286
21687,2014-08-20,5650000,13.38476909,31.0,17.0,5.0,3.0,5.0,1967.0,1.0,2.0,1.0,Golovinskoe,Northern ,0.548387096774,0.294117647059
21688,2014-08-20,17800000,3.074473948,55.0,29.0,9.0,12.0,14.0,2001.0,2.0,3.0,6.0,Zamoskvorech'e,Central ,0.527272727273,0.310344827586
21689,2014-08-20,5700000,7.719730248,32.0,19.0,5.0,4.0,5.0,1962.0,1.0,3.0,5.0,Nagatino-Sadovniki,Southern ,0.59375,0.263157894737
21690,2014-08-20,3000000,8.947361726,45.0,17.0,10.0,8.0,19.0,2010.0,1.0,3.0,1.0,Izmajlovo,Eastern ,0.377777777778,0.588235294118
21691,2014-08-20,12950000,7.737383784,53.0,53.0,,10.0,17.0,,2.0,1.0,1.0,Horoshevo-Mnevniki,North Western ,1.0,
21692,2014-08-20,5700000,11.96714579,33.0,18.0,7.0,7.0,9.0,1964.0,1.0,2.0,1.0,Vostochnoe Izmajlovo,Eastern ,0.545454545455,0.388888888889
21693,2014-08-20,2201706,27.76988468,29.0,,,7.0,17.0,,1.0,,1.0,Poselenie Filimonkovskoe,Novomoskovsky ,,
21694,2014-08-20,3999000,13.21587644,43.0,17.0,11.0,11.0,22.0,2012.0,1.0,4.0,4.0,Caricyno,Southern ,0.395348837209,0.647058823529
21695,2014-08-20,6800000,10.60692184,42.0,26.0,5.0,3.0,5.0,1963.0,2.0,2.0,2.0,Fili Davydkovo,Western ,0.619047619048,0.192307692308
21696,2014-08-20,6910000,15.60795519,80.0,48.0,8.0,4.0,8.0,1985.0,3.0,3.0,2.0,Brateevo,Southern ,0.6,0.166666666667
21697,2014-08-20,7650000,15.31666017,50.0,34.0,5.0,1.0,9.0,1978.0,3.0,3.0,1.0,Jasenevo,South Western ,0.68,0.147058823529
21698,2014-08-20,8100000,23.16553086,60.0,33.0,12.0,16.0,17.0,2008.0,2.0,4.0,1.0,Poselenie Moskovskij,Novomoskovsky ,0.55,0.363636363636
21699,2014-08-20,12911295,18.7528432,93.0,93.0,,22.0,23.0,2015.0,3.0,1.0,1.0,Mitino,North Western ,1.0,
