subfolder,thumbnail,teamname,nmembers
/team/smashstudios,https://static-cdn.jtvnw.net/jtv_user_pictures/team-smashstudios-team_logo_image-b70d69c2264c5f20-300x300.png,Smash Studios,6 members
/team/rpg,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rpg-team_logo_image-048ad26276d357ca-300x300.png,RPG Speedrunners,6 members
/team/b-family,https://static-cdn.jtvnw.net/jtv_user_pictures/team-b-family-team_logo_image-236bbeb9002f2778-300x300.jpeg,B-Family,6 members
/team/evo,https://static-cdn.jtvnw.net/jtv_user_pictures/team-evo-team_logo_image-ab1bb6eff6863144-300x300.png,Evolution 2016,6 members
/team/thesidemen,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thesidemen-team_logo_image-b295023bbb40a60e-300x300.jpeg,Sidemen,6 members
/team/visualcortex,https://static-cdn.jtvnw.net/jtv_user_pictures/team-visualcortex-team_logo_image-a0c69fb5efb9ab41-300x300.png,Visual Cortex,6 members
/team/pixel1st,/theme/images/avatar.png,Pixel 1st,6 members
/team/starteam,https://static-cdn.jtvnw.net/jtv_user_pictures/team-starteam-team_logo_image-ed2800e0c2c291a8-300x300.png,Star Team,6 members
/team/ambitiongamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ambitiongamers-team_logo_image-2ed5af4779477bbf-300x300.png,Ambition,6 members
/team/puresalt,/theme/images/avatar.png,Pure Salt,6 members
/team/badidea,/theme/images/avatar.png,Bad Idea,6 members
/team/twitchdrummers,/theme/images/avatar.png,Twitch Drummers,6 members
/team/fnc,https://static-cdn.jtvnw.net/jtv_user_pictures/team-fnc-team_logo_image-f638110267fc36d8-300x300.jpeg,Fabula Nova Crystallis,6 members
/team/escape,https://static-cdn.jtvnw.net/jtv_user_pictures/team-escape-team_logo_image-da81bc2213dcafe0-300x300.png,Escape Gaming,6 members
/team/gummiegang,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gummiegang-team_logo_image-030bcef7ef487a11-300x300.png,Gummie Gang,6 members
/team/theebteam,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theebteam-team_logo_image-833e6977c3d49324-300x300.jpeg,The Elite Broadcaster Team,6 members
/team/spicyboys,https://static-cdn.jtvnw.net/jtv_user_pictures/team-spicyboys-team_logo_image-5d6856e3ec10057a-300x300.png,SpicyBoys,6 members
/team/bamfbrigade,https://static-cdn.jtvnw.net/jtv_user_pictures/team-bamfbrigade-team_logo_image-d9af7e6bb75898a0-300x300.jpeg,BAMF Brigade,6 members
/team/elementals,https://static-cdn.jtvnw.net/jtv_user_pictures/team-elementals-team_logo_image-d0bf4ae6ac949e34-300x300.png,Elementals,6 members
/team/nucleus,https://static-cdn.jtvnw.net/jtv_user_pictures/team-nucleus-team_logo_image-2246fcb85727416e-300x300.png,Nucleus,6 members
/team/jteam,https://static-cdn.jtvnw.net/jtv_user_pictures/team-jteam-team_logo_image-46b05377968b256c-300x300.jpeg,★Jteam★,6 members
/team/swamp,/theme/images/avatar.png,SWAMP,6 members
/team/theroaringdandelions,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theroaringdandelions-team_logo_image-c23ac41225fe3ae7-300x300.png,The Roaring Dandelions,6 members
/team/anzspeedrunners,https://static-cdn.jtvnw.net/jtv_user_pictures/team-anzspeedrunners-team_logo_image-3d9ce3be0d17f93a-300x300.png,Australian Speedrunners,6 members
/team/select,https://static-cdn.jtvnw.net/jtv_user_pictures/team-select-team_logo_image-d684afbd0ee3b8d1-300x300.png,Select,6 members
/team/lunatic-hai,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lunatic-hai-team_logo_image-a41aa1e1b6f0e72e-300x300.jpeg,Lunatic-Hai,6 members
/team/isaacraces,https://static-cdn.jtvnw.net/jtv_user_pictures/team-isaacraces-team_logo_image-7bab94399cf3115b-300x300.jpeg,BOILeR,6 members
/team/moonducktv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-moonducktv-team_logo_image-6a64fd9b8b22e251-300x300.png,MoonduckTV,6 members
/team/toppercentage,https://static-cdn.jtvnw.net/jtv_user_pictures/team-toppercentage-team_logo_image-b54cc873467beb3d-300x300.jpeg,Top Percentage Gaming,6 members
/team/pinballwizards,https://static-cdn.jtvnw.net/jtv_user_pictures/team-pinballwizards-team_logo_image-ed4964df48313a86-300x300.png,Pinball Wizards,6 members
/team/nihilum,https://static-cdn.jtvnw.net/jtv_user_pictures/team-nihilum-team_logo_image-66faa8c642e0ab67-300x300.png,Nihilum,6 members
/team/tidepool,/theme/images/avatar.png,The TidePool,6 members
/team/thelocks,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thelocks-team_logo_image-ed9009b624697e60-300x300.png,The Locks,6 members
/team/zbloyalarmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-zbloyalarmy-team_logo_image-144b06351e164efa-300x300.png,ZB Loyal Army,6 members
/team/teamspeed,/theme/images/avatar.png,Team Speed,6 members
/team/channel3,https://static-cdn.jtvnw.net/jtv_user_pictures/team-channel3-team_logo_image-00eae56a3c75b26f-300x300.jpeg,Channel Three,6 members
/team/arabictwitch,https://static-cdn.jtvnw.net/jtv_user_pictures/team-arabictwitch-team_logo_image-fb25603882677e2d-300x300.jpeg,ArabicTwitch,6 members
/team/gamers4change,/theme/images/avatar.png,Gamers4Change,6 members
/team/whoppers,/theme/images/avatar.png,Whoppers Team,6 members
/team/getsm4shed,https://static-cdn.jtvnw.net/jtv_user_pictures/team-getsm4shed-team_logo_image-dffeeaa8bd9acab4-300x300.png,Get Sm4shed,6 members
/team/echofox,https://static-cdn.jtvnw.net/jtv_user_pictures/team-echofox-team_logo_image-06ff8b5bad0155f3-300x300.jpeg,Echo Fox,6 members
/team/thenexus,/theme/images/avatar.png,The Nexus,6 members
/team/eslone,https://static-cdn.jtvnw.net/jtv_user_pictures/team-eslone-team_logo_image-e4f6c9135013d411-300x300.jpeg,ESLOne,6 members
/team/taketv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-taketv-team_logo_image-29c02110f4a33b49-300x300.png,TaKeTV,6 members
/team/indyspensable,/theme/images/avatar.png,Indy Spensable,6 members
/team/rockettv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rockettv-team_logo_image-ab1f6accc71ae72d-300x300.jpeg,RocketTV,6 members
/team/hayaikawaii,https://static-cdn.jtvnw.net/jtv_user_pictures/team-hayaikawaii-team_logo_image-cef29a491b17867e-300x300.png,Cutie Central,6 members
/team/geekandsundry,https://static-cdn.jtvnw.net/jtv_user_pictures/team-geekandsundry-team_logo_image-119dc2a8804c9d68-300x300.jpeg,Geek and Sundry Network,6 members
/team/n64mr,https://static-cdn.jtvnw.net/jtv_user_pictures/team-n64mr-team_logo_image-34ce110b8b23232a-300x300.png,The N64 Master Racers,6 members
/team/thedream,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thedream-team_logo_image-343fce88b0d8e6ca-300x300.png,The Dream,6 members
/team/theoutbreak,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theoutbreak-team_logo_image-7606978f38ee25a9-300x300.png,The OutBreaK,6 members
/team/finnruns,https://static-cdn.jtvnw.net/jtv_user_pictures/team-finnruns-team_logo_image-0981a9f56fc08a22-300x300.png,FinnRuns,6 members
/team/graminghub,https://static-cdn.jtvnw.net/jtv_user_pictures/team-graminghub-team_logo_image-0f4a06d5eab13145-300x300.png,GRaming Hub,6 members
/team/teddybeararmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teddybeararmy-team_logo_image-6cf7937b7881a347-300x300.png,Teddy Bear Army,6 members
/team/aka,https://static-cdn.jtvnw.net/jtv_user_pictures/team-aka-team_logo_image-3ad21fd783ce1af2-300x300.png,Team AKA,6 members
/team/serenitygg,https://static-cdn.jtvnw.net/jtv_user_pictures/team-serenitygg-team_logo_image-4cf08f9a90108663-300x300.png,Serenity GG,6 members
/team/fade2karma,https://static-cdn.jtvnw.net/jtv_user_pictures/team-fade2karma-team_logo_image-3f44eecff70ebd23-300x300.png,Fade2Karma,7 members
/team/theedgelords,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theedgelords-team_logo_image-6d024953e761de06-300x300.png,The EdgeLords,7 members
/team/dqrta,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dqrta-team_logo_image-e7c388feb99b896b-300x300.jpeg,Alefgard Alliance,7 members
/team/scubasquad,https://static-cdn.jtvnw.net/jtv_user_pictures/team-scubasquad-team_logo_image-b3122e9edaf1552f-300x300.png,Scuba Squad,7 members
/team/gamerselixir,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gamerselixir-team_logo_image-8978be2bdda6970a-300x300.png,GamersElixir,7 members
/team/rgnartists,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rgnartists-team_logo_image-994be40af9f8d03e-300x300.png,Real Gaming Nation,7 members
/team/lotrostreams,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lotrostreams-team_logo_image-b4b93a7f7be66516-300x300.jpeg,LOTROstream,7 members
/team/thenetwork,/theme/images/avatar.png,The Network,7 members
/team/playground,https://static-cdn.jtvnw.net/jtv_user_pictures/team-playground-team_logo_image-79cc5a306eaa0c58-300x300.jpeg,Playground,7 members
/team/smw_runners,https://static-cdn.jtvnw.net/jtv_user_pictures/team-smw_runners-team_logo_image-9ac029e9309731f2-300x300.jpeg,SMW Speedrunners,7 members
/team/panda,https://static-cdn.jtvnw.net/jtv_user_pictures/team-panda-team_logo_image-2f3e4fbb4fb919ca-300x300.png,Team Panda,7 members
/team/kcode,https://static-cdn.jtvnw.net/jtv_user_pictures/team-kcode-team_logo_image-5efd94f6e155f6a4-300x300.png,K Code,7 members
/team/calgary,https://static-cdn.jtvnw.net/jtv_user_pictures/team-calgary-team_logo_image-cd4117641e849f3f-300x300.jpeg,Team Calgary,7 members
/team/theguildheroes,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theguildheroes-team_logo_image-97007e7190aec81f-300x300.png,The Guild Heroes,7 members
/team/rocksmithunite,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rocksmithunite-team_logo_image-cf25d4e3c3d2e412-300x300.png,RocksmithUnite,7 members
/team/outpost,https://static-cdn.jtvnw.net/jtv_user_pictures/team-outpost-team_logo_image-630c1162b1857c62-300x300.png,Team Outpost,7 members
/team/firstclear,https://static-cdn.jtvnw.net/jtv_user_pictures/team-firstclear-team_logo_image-92ba13455c1b4a9f-300x300.png,First Clear,7 members
/team/connection_lost,https://static-cdn.jtvnw.net/jtv_user_pictures/team-connection_lost-team_logo_image-ee6fdeb1c57036e2-300x300.jpeg,Connection Lost,7 members
/team/rank1inourhearts,/theme/images/avatar.png,Rank 1 In Our Hearts,7 members
/team/gamerxl,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gamerxl-team_logo_image-0b4b7f7369a5f1ce-300x300.png,GamerXL,7 members
/team/socialgamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-socialgamers-team_logo_image-020b3fd0a850b4b1-300x300.jpeg,SocialGamers,7 members
/team/beardbrigade,https://static-cdn.jtvnw.net/jtv_user_pictures/team-beardbrigade-team_logo_image-e81ab263a555cb75-300x300.png,Beard Brigade,7 members
/team/mixups,https://static-cdn.jtvnw.net/jtv_user_pictures/team-mixups-team_logo_image-9ae583b145842e49-300x300.png,MIX UPS,7 members
/team/sktt1,https://static-cdn.jtvnw.net/jtv_user_pictures/team-sktt1-team_logo_image-7e29e2f82f1de161-300x300.jpeg,SKT T1,7 members
/team/totalchaos,https://static-cdn.jtvnw.net/jtv_user_pictures/team-totalchaos-team_logo_image-11ce8fc4a77ca6fd-300x300.png,Total Chaos,7 members
/team/twitcharcade,https://static-cdn.jtvnw.net/jtv_user_pictures/team-twitcharcade-team_logo_image-65d33f48098cc95e-300x300.png,Twitch Arcade,7 members
/team/bynogame,/theme/images/avatar.png,ByNoGame.com,7 members
/team/metroidhunters,https://static-cdn.jtvnw.net/jtv_user_pictures/team-metroidhunters-team_logo_image-74a53af6267b5eee-300x300.jpeg,Metroidhunters Crew,6 members
/team/wearethepact,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wearethepact-team_logo_image-88a8c4ea8ad46620-300x300.png,Пакта,6 members
/team/godivagaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-godivagaming-team_logo_image-76c850bea9a83503-300x300.png,GodivaGaming,6 members
/team/khspeedruns,https://static-cdn.jtvnw.net/jtv_user_pictures/team-khspeedruns-team_logo_image-a2e9c6dd61aca8a3-300x300.png,Kingdom Hearts Speedruns,7 members
/team/thedappercrew,/theme/images/avatar.png,The Dapper Crew,7 members
/team/theqmunity,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theqmunity-team_logo_image-fad6b0a4d2223eb7-300x300.png,The Qmunity,7 members
/team/theuglies,/theme/images/avatar.png,The Uglies,7 members
/team/chhopskytv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-chhopskytv-team_logo_image-7e671a1caf801fbc-300x300.png,chhopsky.tv,7 members
/team/thelegion,/theme/images/avatar.png,The Legion,7 members
/team/falloutzone,https://static-cdn.jtvnw.net/jtv_user_pictures/team-falloutzone-team_logo_image-6741b4f6665e8146-300x300.png,The Fallout Zone,7 members
/team/ldlc,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ldlc-team_logo_image-8a1af6da9767dc20-300x300.jpeg,Team LDLC,7 members
/team/zelda,https://static-cdn.jtvnw.net/jtv_user_pictures/team-zelda-team_logo_image-670d0741cffc8200-300x300.png,The Zelda II Crew,7 members
/team/musicmods,https://static-cdn.jtvnw.net/jtv_user_pictures/team-musicmods-team_logo_image-534b6033e54642ad-300x300.png,Music Mods,7 members
/team/dumaciagaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dumaciagaming-team_logo_image-e4342936b83adc4a-300x300.png,DuMaCia Gaming,7 members
/team/ogaming,/theme/images/avatar.png,O'Gaming,7 members
/team/otakuhaven,https://static-cdn.jtvnw.net/jtv_user_pictures/team-otakuhaven-team_logo_image-8e13473a32cac968-300x300.png,Otaku Haven,7 members
/team/sharks,https://static-cdn.jtvnw.net/jtv_user_pictures/team-sharks-team_logo_image-2494ce6220c5c4b3-300x300.jpeg,The Sharks,7 members
/team/actioncommanders,https://static-cdn.jtvnw.net/jtv_user_pictures/team-actioncommanders-team_logo_image-56a3216c1e837635-300x300.png,The Action Commanders,7 members
/team/hersheyhighway,https://static-cdn.jtvnw.net/jtv_user_pictures/team-hersheyhighway-team_logo_image-184060668a18f1be-300x300.png,The Rookery,7 members
/team/friendzone,https://static-cdn.jtvnw.net/jtv_user_pictures/team-friendzone-team_logo_image-c10219e59415900f-300x300.png,The Friend Zone,7 members
/team/haugh,/theme/images/avatar.png,Haughingteam,7 members
/team/sehloiro,https://static-cdn.jtvnw.net/jtv_user_pictures/team-sehloiro-team_logo_image-2d757ad38cd59227-300x300.png,SehLoiro Team,7 members
/team/loubardgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-loubardgaming-team_logo_image-5d49dcaba127ddb8-300x300.png,The Loubard's Crew,7 members
/team/furiousgamingla,https://static-cdn.jtvnw.net/jtv_user_pictures/team-furiousgamingla-team_logo_image-27c9d99a858c825e-300x300.png,Furious Gaming,7 members
/team/sweetpeas,https://static-cdn.jtvnw.net/jtv_user_pictures/team-sweetpeas-team_logo_image-cc35a667932fb039-300x300.png,SweetPeas,7 members
/team/millenium,https://static-cdn.jtvnw.net/jtv_user_pictures/team-millenium-team_logo_image-760a7677cae4924f-300x300.jpeg,Millenium,7 members
/team/tunnelsnakes,https://static-cdn.jtvnw.net/jtv_user_pictures/team-tunnelsnakes-team_logo_image-6f05c4a2332e8cd8-300x300.png,Tunnel Snakes,7 members
/team/mixtape,/theme/images/avatar.png,The Mixtape,7 members
/team/lakesidereallife,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lakesidereallife-team_logo_image-f961b102af402de5-300x300.png,Bananen Crew,7 members
/team/allegiance,https://static-cdn.jtvnw.net/jtv_user_pictures/team-allegiance-team_logo_image-92060e8fa73c9fe9-300x300.jpeg,Team Allegiance,7 members
/team/bombsquadkittens,/theme/images/avatar.png,BombSquadKittens,7 members
/team/wearefamily,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wearefamily-team_logo_image-38faf3782de4c772-300x300.png,We Are Family,7 members
/team/pudimteam,/theme/images/avatar.png,Female Gameplay Squad,7 members
/team/thecookout,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thecookout-team_logo_image-21b45a787d799e8f-300x300.png,The Cookout,8 members
/team/faze,/theme/images/avatar.png,FaZe,8 members
/team/blazearmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-blazearmy-team_logo_image-69a9e9d0a68a8a7e-300x300.jpeg,BlazeArmy,8 members
/team/unity,https://static-cdn.jtvnw.net/jtv_user_pictures/team-unity-team_logo_image-bbc96b9627e34c11-300x300.png,Unity,8 members
/team/cms,https://static-cdn.jtvnw.net/jtv_user_pictures/team-cms-team_logo_image-d78099e113e047b4-300x300.png,CritMode Squad,8 members
/team/globalsimalliance,https://static-cdn.jtvnw.net/jtv_user_pictures/team-globalsimalliance-team_logo_image-9cb2f438763599fa-300x300.png,Global Sim Alliance,8 members
/team/theguildalliance,https://static-cdn.jtvnw.net/jtv_user_pictures/team-theguildalliance-team_logo_image-d34dd8460de394c8-300x300.jpeg,The Guild Alliance,8 members
/team/infinium,https://static-cdn.jtvnw.net/jtv_user_pictures/team-infinium-team_logo_image-4cde8676bff79efd-300x300.png,Infinium,8 members
/team/elitefour,https://static-cdn.jtvnw.net/jtv_user_pictures/team-elitefour-team_logo_image-a249ed991818bc89-300x300.png,Elite Four,8 members
/team/thecult,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thecult-team_logo_image-42889052aebe61b9-300x300.png,THE CULT,8 members
/team/japcstaff,/theme/images/avatar.png,JAPC Staff,8 members
/team/mvps,https://static-cdn.jtvnw.net/jtv_user_pictures/team-mvps-team_logo_image-ba37d0624c18c6e5-300x300.png,Most Valuable Pandas,8 members
/team/cuttlefishcrew,https://static-cdn.jtvnw.net/jtv_user_pictures/team-cuttlefishcrew-team_logo_image-424e217e3e6b6737-300x300.png,The Cuttlefish Crew,8 members
/team/babenation,https://static-cdn.jtvnw.net/jtv_user_pictures/team-babenation-team_logo_image-a128ba048ac9db67-300x300.jpeg,Babe Nation,8 members
/team/darkforces,https://static-cdn.jtvnw.net/jtv_user_pictures/team-darkforces-team_logo_image-93460399c1a9507f-300x300.jpeg,Dark Forces,8 members
/team/smashbros,https://static-cdn.jtvnw.net/jtv_user_pictures/team-smashbros-team_logo_image-cb0cd226b783fde7-300x300.png,Team Smashbros: The Home of Smas,7 members
/team/kbmod,https://static-cdn.jtvnw.net/jtv_user_pictures/team-kbmod-team_logo_image-988aef77473e8e32-300x300.jpeg,KBMOD Gaming Community,7 members
/team/soelive2014,/theme/images/avatar.png,SOE Live 2014,7 members
/team/goodideas,https://static-cdn.jtvnw.net/jtv_user_pictures/team-goodideas-team_logo_image-1a1f7154eb934875-300x300.png,Good Ideas,7 members
/team/teamkaliber,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamkaliber-team_logo_image-a7b38176ff1ef8d9-300x300.png,Team Kaliber,7 members
/team/thepack,/theme/images/avatar.png,The Pack,7 members
/team/n3rdfusion,/theme/images/avatar.png,N3RDFUSION,7 members
/team/intl,https://static-cdn.jtvnw.net/jtv_user_pictures/team-intl-team_logo_image-5d7909ef0b64405c-300x300.png,Intel's Next Top Livestreamer,7 members
/team/thecommunityunchained,/theme/images/avatar.png,The Community Unchained,7 members
/team/502,/theme/images/avatar.png,502krew,7 members
/team/thebritgamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thebritgamers-team_logo_image-7f8a8520538a45b1-300x300.png,TheBritGamers,7 members
/team/grandnationalchampions,https://static-cdn.jtvnw.net/jtv_user_pictures/team-grandnationalchampions-team_logo_image-142e0a42839f32f2-300x300.png,Grand National Champions,7 members
/team/zoo,https://static-cdn.jtvnw.net/jtv_user_pictures/team-zoo-team_logo_image-0107c2dfb7f5e733-300x300.png,Team Zoo,7 members
/team/schleep,https://static-cdn.jtvnw.net/jtv_user_pictures/team-schleep-team_logo_image-ed6163a35306e0cd-300x300.png,Schleep Team,7 members
/team/thepact,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thepact-team_logo_image-a50240c7077484b0-300x300.jpeg,The Pact,7 members
/team/settodestroyx,https://static-cdn.jtvnw.net/jtv_user_pictures/team-settodestroyx-team_logo_image-12b97ce8ebc97dbf-300x300.png,SetToDestroyX,9 members
/team/lesbouchers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lesbouchers-team_logo_image-02c14790c3d9d586-300x300.png,Les Bouchers,9 members
/team/teamsecret,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamsecret-team_logo_image-275e5788126a1885-300x300.png,Team Secret,8 members
/team/bts,https://static-cdn.jtvnw.net/jtv_user_pictures/team-bts-team_logo_image-3a9cbc26f7a45f4d-300x300.jpeg,BeyondTheSummit,8 members
/team/creepercrew,https://static-cdn.jtvnw.net/jtv_user_pictures/team-creepercrew-team_logo_image-25ff78c423dfec71-300x300.png,Creeper Crew,8 members
/team/cuddlepuddle,/theme/images/avatar.png,The Cuddle Puddle,8 members
/team/baypirates,https://static-cdn.jtvnw.net/jtv_user_pictures/team-baypirates-team_logo_image-714412c181189cfa-300x300.jpeg,Bay Pirates,8 members
/team/latamlive,/theme/images/avatar.png,LATAM LIVE,8 members
/team/soulbrandt,/theme/images/avatar.png,Soulbrandt,8 members
/team/frameperfect,https://static-cdn.jtvnw.net/jtv_user_pictures/team-frameperfect-team_logo_image-c5128efbc814733f-300x300.jpeg,Frame Perfect ★,8 members
/team/vinesauce,https://static-cdn.jtvnw.net/jtv_user_pictures/team-vinesauce-team_logo_image-106fd80789eab34b-300x300.jpeg,Vinesauce,8 members
/team/undergroundgamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-undergroundgamers-team_logo_image-bc3482c3a8341a24-300x300.png,UnderGroundGamers™,8 members
/team/art,/theme/images/avatar.png,Game Artists,8 members
/team/olimpyans,https://static-cdn.jtvnw.net/jtv_user_pictures/team-olimpyans-team_logo_image-9627ad9856e02487-300x300.png,OLimpyans,8 members
/team/wirforce,https://static-cdn.jtvnw.net/jtv_user_pictures/team-wirforce-team_logo_image-791981640c341cf5-300x300.png,WirForce - LAN Party,8 members
/team/teamgates,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamgates-team_logo_image-2d7016a02e1217a4-300x300.png,Team Gates,8 members
/team/vaultofgamers,/theme/images/avatar.png,Game And Play TV,8 members
/team/marioruns,https://static-cdn.jtvnw.net/jtv_user_pictures/team-marioruns-team_logo_image-a3a5774b86541499-300x300.jpeg,MarioRuns,8 members
/team/esl247,/theme/images/avatar.png,ESL 24/7,8 members
/team/rejectgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rejectgaming-team_logo_image-42979f0443f2e5cb-300x300.jpeg,Reject Gaming,8 members
/team/dream,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dream-team_logo_image-1bc9c796f8b65a63-300x300.png,Dream,8 members
/team/opticgaming,/theme/images/avatar.png,OpTic Gaming,8 members
/team/theunderground,/theme/images/avatar.png,theUNDERGROUND,8 members
/team/dreamhack,https://static-cdn.jtvnw.net/jtv_user_pictures/team-dreamhack-team_logo_image-554e4b6ccc20f582-300x300.jpeg,DreamHack,8 members
/team/gamesp_tv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-gamesp_tv-team_logo_image-5d823adbdc6b861c-300x300.png,GamESP TV,8 members
/team/losgigantes,https://static-cdn.jtvnw.net/jtv_user_pictures/team-losgigantes-team_logo_image-3a5b9295afb94791-300x300.jpeg,Los Gigantes,8 members
/team/ablegamers,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ablegamers-team_logo_image-9b95db45db52ce0c-300x300.jpeg,AbleGamers Charity Streamers,8 members
/team/nextlevel,/theme/images/avatar.png,Next Level,8 members
/team/rollindeep,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rollindeep-team_logo_image-73333eed709704ba-300x300.png,The Rollin’ Deep Crew,8 members
/team/primalsofentrath,/theme/images/avatar.png,Primals,8 members
/team/lenovogaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-lenovogaming-team_logo_image-ffa551174b1eb3ec-300x300.png,LegionByLenovo,9 members
/team/eslatv,https://static-cdn.jtvnw.net/jtv_user_pictures/team-eslatv-team_logo_image-3cdd0a8cfffd9d8b-300x300.jpeg,eSports Latin America,9 members
/team/tier1,https://static-cdn.jtvnw.net/jtv_user_pictures/team-tier1-team_logo_image-6789884b2ae1c960-300x300.png,Tier 1,9 members
/team/euroadtoblizzconheroes,https://static-cdn.jtvnw.net/jtv_user_pictures/team-euroadtoblizzconheroes-team_logo_image-c34cf40da4163835-300x300.jpeg,EURoadtoBlizzConHeroes,9 members
/team/selflessgg,https://static-cdn.jtvnw.net/jtv_user_pictures/team-selflessgg-team_logo_image-2762b284cd97d0e5-300x300.png,Selfless,9 members
/team/darksidearmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-darksidearmy-team_logo_image-f261e9454b96f94c-300x300.jpeg,Dark Side Army,9 members
/team/im,https://static-cdn.jtvnw.net/jtv_user_pictures/team-im-team_logo_image-844f4c4c4c16d01e-300x300.png,Incendiary Media,9 members
/team/thewildlings,/theme/images/avatar.png,The Wildlings,9 members
/team/s1n,https://static-cdn.jtvnw.net/jtv_user_pictures/team-s1n-team_logo_image-7ba4250d7405ec20-300x300.png,Team S1N,9 members
/team/waifu,https://static-cdn.jtvnw.net/jtv_user_pictures/team-waifu-team_logo_image-cfd5db789b116192-300x300.png,The Waifu Laifu,9 members
/team/hermitcraft,https://static-cdn.jtvnw.net/jtv_user_pictures/team-hermitcraft-team_logo_image-58d30e0fcf604faa-300x300.png,Hermitcraft,9 members
/team/rgnnetwork,https://static-cdn.jtvnw.net/jtv_user_pictures/team-rgnnetwork-team_logo_image-539ad62635fe3641-300x300.png,RGN Network,9 members
/team/diamondgaming,https://static-cdn.jtvnw.net/jtv_user_pictures/team-diamondgaming-team_logo_image-758c4f3d9ebd7cd9-300x300.png,Diamond Gaming,9 members
/team/pentasports,https://static-cdn.jtvnw.net/jtv_user_pictures/team-pentasports-team_logo_image-0b79ca84395ff8f0-300x300.png,PENTA TV,9 members
/team/teamnvidiatw,https://static-cdn.jtvnw.net/jtv_user_pictures/team-teamnvidiatw-team_logo_image-51b3701509dc9568-300x300.jpeg,Team NVIDIA TW,9 members
/team/ti9oficial,https://static-cdn.jtvnw.net/jtv_user_pictures/team-ti9oficial-team_logo_image-e796760b4ed0ad7c-300x300.png,Team Innova,9 members
/team/thenecronomicon,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thenecronomicon-team_logo_image-c21f6310433d50ae-300x300.png,The Necronomicon,9 members
/team/myinsanity,https://static-cdn.jtvnw.net/jtv_user_pictures/team-myinsanity-team_logo_image-771479ad5533ad13-300x300.jpeg,mYinsanity,9 members
/team/pgn,https://static-cdn.jtvnw.net/jtv_user_pictures/team-pgn-team_logo_image-b69d95937b9b41cd-300x300.png,Paragon,9 members
/team/imagination,https://static-cdn.jtvnw.net/jtv_user_pictures/team-imagination-team_logo_image-b139c70198791902-300x300.png,imagiNATION,9 members
/team/sewbeit,https://static-cdn.jtvnw.net/jtv_user_pictures/team-sewbeit-team_logo_image-e1d912dcbe444c1b-300x300.png,Sew Be It!,9 members
/team/thecorgiarmy,https://static-cdn.jtvnw.net/jtv_user_pictures/team-thecorgiarmy-team_logo_image-a7d4d6dc0f7190b0-300x300.png,The Corgi Army,9 members
