title,clue,date,year,answer,day
LOOK WHAT TURNED UP!,Seville cheer, April 12, 2015,OLE, Sunday
LOOK WHAT TURNED UP!,"""Couldn't handle the pressure, man""", April 12, 2015,ICHOKED, Sunday
LOOK WHAT TURNED UP!,"Young Clark Kent, e.g.", April 12, 2015,FARMBOY, Sunday
LOOK WHAT TURNED UP!,"Title in ""Monty Python and the Holy Grail""", April 12, 2015,LIEGE, Sunday
LOOK WHAT TURNED UP!,Bill : William :: ___ : Jos, April 12, 2015,PEPE, Sunday
LOOK WHAT TURNED UP!,Skater Midori, April 12, 2015,ITO, Sunday
LOOK WHAT TURNED UP!,Wasn't square, April 12, 2015,OWED, Sunday
LOOK WHAT TURNED UP!,"Cut, in a way", April 12, 2015,AXED, Sunday
LOOK WHAT TURNED UP!,Leans, April 12, 2015,LISTS, Sunday
LOOK WHAT TURNED UP!,P.D. broadcast, April 12, 2015,APB, Sunday
LOOK WHAT TURNED UP!,"Cry for attention, maybe", April 12, 2015,MEOW, Sunday
LOOK WHAT TURNED UP!,Roald Dahl won three of these, April 12, 2015,EDGARS, Sunday
LOOK WHAT TURNED UP!,Nail a test, April 12, 2015,ACEIT, Sunday
LOOK WHAT TURNED UP!,Team leader, April 12, 2015,RUDOLPH, Sunday
LOOK WHAT TURNED UP!,"Nile biter, for short", April 12, 2015,CROC, Sunday
LOOK WHAT TURNED UP!,Extract by percolation, April 12, 2015,LEACH, Sunday
LOOK WHAT TURNED UP!,Eyes for emoticons, April 12, 2015,COLONS, Sunday
LOOK WHAT TURNED UP!,Owner of StubHub, April 12, 2015,EBAY, Sunday
LOOK WHAT TURNED UP!,"Spa specialty, for short", April 12, 2015,TLC, Sunday
LOOK WHAT TURNED UP!,A.C.A. part, April 12, 2015,ACT, Sunday
LOOK WHAT TURNED UP!,Environmental terrorism, April 12, 2015,ECOTAGE, Sunday
LOOK WHAT TURNED UP!,Is an ass?, April 12, 2015,BRAYS, Sunday
LOOK WHAT TURNED UP!,Language along the Mekong, April 12, 2015,LAO, Sunday
LOOK WHAT TURNED UP!,Flight, April 12, 2015,LAM, Sunday
LOOK WHAT TURNED UP!,Soap brand with cocoa butter, April 12, 2015,TONE, Sunday
LOOK WHAT TURNED UP!,Mustier, April 12, 2015,STALER, Sunday
LOOK WHAT TURNED UP!,"Cable, e.g.", April 12, 2015,PAYTV, Sunday
LOOK WHAT TURNED UP!,Not digital, April 12, 2015,ANALOG, Sunday
LOOK WHAT TURNED UP!,Do something extravagantly, April 12, 2015,GOTOTOWN, Sunday
LOOK WHAT TURNED UP!,Delight, April 12, 2015,ELATE, Sunday
LOOK WHAT TURNED UP!,Policy on some cruises, April 12, 2015,NOTIPS, Sunday
LOOK WHAT TURNED UP!,Slice of history, April 12, 2015,ERA, Sunday
LOOK WHAT TURNED UP!,Base 10?, April 12, 2015,TOES, Sunday
LOOK WHAT TURNED UP!,"X-O-X line in tic-tac-toe, e.g.", April 12, 2015,LOSER, Sunday
LOOK WHAT TURNED UP!,Monopoly holdings, April 12, 2015,DEEDS, Sunday
LOOK WHAT TURNED UP!,Photog's choice, April 12, 2015,SLR, Sunday
LOOK WHAT TURNED UP!,Broadcast inits. since April 1971, April 12, 2015,NPR, Sunday
LOOK WHAT TURNED UP!,Gifts often received while bowing the head, April 12, 2015,LEIS, Sunday
LOOK WHAT TURNED UP!,One with spirit?, April 12, 2015,SHAMAN, Sunday
LOOK WHAT TURNED UP!,Postcard message, April 12, 2015,WISHYOUWEREHERE, Sunday
LOOK WHAT TURNED UP!,___ palm, April 12, 2015,ACAI, Sunday
LOOK WHAT TURNED UP!,Line in Gotham, April 12, 2015,BATPHONE, Sunday
LOOK WHAT TURNED UP!,Beverage brewed without barley or wheat, April 12, 2015,GLUTENFREEBEER, Sunday
LOOK WHAT TURNED UP!,Ones found in the closet?, April 12, 2015,MOTHS, Sunday
LOOK WHAT TURNED UP!,"Die, say", April 12, 2015,CUBE, Sunday
LOOK WHAT TURNED UP!,Have a heart-to-heart with?, April 12, 2015,ROMANCE, Sunday
LOOK WHAT TURNED UP!,"Local, e.g.", April 12, 2015,PUB, Sunday
LOOK WHAT TURNED UP!,Mercury had 26 of them, April 12, 2015,MISSIONS, Sunday
LOOK WHAT TURNED UP!,Becomes an adult, April 12, 2015,REACHESLEGALAGE, Sunday
LOOK WHAT TURNED UP!,Drill sergeant's bark, April 12, 2015,HUP, Sunday
LOOK WHAT TURNED UP!,First lady of the 1940s-'50s, April 12, 2015,EVAPERON, Sunday
LOOK WHAT TURNED UP!,Experiment with something, April 12, 2015,TRYITOUT, Sunday
LOOK WHAT TURNED UP!,Sons of Liberty gathering, April 12, 2015,TEAPARTY, Sunday
LOOK WHAT TURNED UP!,Uniform material, April 12, 2015,CHINO, Sunday
LOOK WHAT TURNED UP!,"Peak performance, informally", April 12, 2015,AGAME, Sunday
LOOK WHAT TURNED UP!,Grp. that knows the drill?, April 12, 2015,OPEC, Sunday
LOOK WHAT TURNED UP!,How things may be rated, April 12, 2015,ONASCALEFROMONETOTEN, Sunday
LOOK WHAT TURNED UP!,[Wham!], April 12, 2015,POW, Sunday
LOOK WHAT TURNED UP!,Setting for a Marx Brothers farce, April 12, 2015,OPERA, Sunday
LOOK WHAT TURNED UP!,Priority system, April 12, 2015,TRIAGE, Sunday
LOOK WHAT TURNED UP!,Class with a Classics unit: Abbr., April 12, 2015,ENG, Sunday
LOOK WHAT TURNED UP!,Where to see the horn of Africa?, April 12, 2015,RHINO, Sunday
LOOK WHAT TURNED UP!,Model Banks, April 12, 2015,TYRA, Sunday
LOOK WHAT TURNED UP!,Tombstone lawman, April 12, 2015,EARP, Sunday
LOOK WHAT TURNED UP!,___ bar, April 12, 2015,SUSHI, Sunday
LOOK WHAT TURNED UP!,Certain gelatin, April 12, 2015,ASPIC, Sunday
LOOK WHAT TURNED UP!,Tattooed toon, April 12, 2015,POPEYE, Sunday
LOOK WHAT TURNED UP!,Top-notch, April 12, 2015,GRADEA, Sunday
LOOK WHAT TURNED UP!,Supercollider bit, April 12, 2015,ATOM, Sunday
LOOK WHAT TURNED UP!,Moving vehicle, April 12, 2015,VAN, Sunday
LOOK WHAT TURNED UP!,Wins, April 12, 2015,TAKESTHETOPSPOT, Sunday
LOOK WHAT TURNED UP!,Future atty.'s challenge, April 12, 2015,LSAT, Sunday
LOOK WHAT TURNED UP!,"""Follow my command!""", April 12, 2015,DOEXACTLYASISAY, Sunday
LOOK WHAT TURNED UP!,Horatio who wrote the Tattered Tom series, April 12, 2015,ALGER, Sunday
LOOK WHAT TURNED UP!,Progenitors, April 12, 2015,SEEDS, Sunday
LOOK WHAT TURNED UP!,Street cred, April 12, 2015,REP, Sunday
LOOK WHAT TURNED UP!,"""What was I talking about before?""", April 12, 2015,NOWWHEREWEREWE, Sunday
LOOK WHAT TURNED UP!,___ nerve, April 12, 2015,OPTIC, Sunday
LOOK WHAT TURNED UP!,"Bone whose name means ""clasp"" in Latin", April 12, 2015,FIBULA, Sunday
LOOK WHAT TURNED UP!,Big-eyed Betty, April 12, 2015,BOOP, Sunday
LOOK WHAT TURNED UP!,"""I hate the Moor"" speaker", April 12, 2015,IAGO, Sunday
LOOK WHAT TURNED UP!,Go downhill, April 12, 2015,DECAY, Sunday
LOOK WHAT TURNED UP!,Dreamworld, April 12, 2015,LALALAND, Sunday
LOOK WHAT TURNED UP!,Winter race vehicle, April 12, 2015,ICECANOE, Sunday
LOOK WHAT TURNED UP!,Next one in a row, April 12, 2015,SEATMATE, Sunday
LOOK WHAT TURNED UP!,Some young colleagues, April 12, 2015,PROTEGES, Sunday
LOOK WHAT TURNED UP!,Raised railroads, April 12, 2015,ELS, Sunday
LOOK WHAT TURNED UP!,Drought, April 12, 2015,DRYSPELL, Sunday
LOOK WHAT TURNED UP!,Bright spot?, April 12, 2015,DOGSTAR, Sunday
LOOK WHAT TURNED UP!,Drawback, April 12, 2015,CON, Sunday
LOOK WHAT TURNED UP!,They're raised by farmers, April 12, 2015,BARNS, Sunday
LOOK WHAT TURNED UP!,"Eye-openers, of a sort", April 12, 2015,LATTES, Sunday
LOOK WHAT TURNED UP!,"Charge at the door, informally", April 12, 2015,COVER, Sunday
LOOK WHAT TURNED UP!,Gear parts, April 12, 2015,COGS, Sunday
LOOK WHAT TURNED UP!,Softly hit fly, April 12, 2015,BLOOP, Sunday
LOOK WHAT TURNED UP!,Memo abbr., April 12, 2015,ATTN, Sunday
LOOK WHAT TURNED UP!,Palliative plant, April 12, 2015,ALOE, Sunday
LOOK WHAT TURNED UP!,"Hat, informally", April 12, 2015,LID, Sunday
LOOK WHAT TURNED UP!,"Magic, on scoreboards", April 12, 2015,ORL, Sunday
DOUBLE DOWN,Penny-pinching, April 19, 2015,CHEAP, Sunday
DOUBLE DOWN,Place of business: Abbr., April 19, 2015,MKT, Sunday
DOUBLE DOWN,Shoot the breeze, April 19, 2015,CHIN, Sunday
DOUBLE DOWN,Mini revelation?, April 19, 2015,THIGH, Sunday
DOUBLE DOWN,"Requests a table for one, say", April 19, 2015,EATSALONE, Sunday
DOUBLE DOWN,Company behind the Hula-Hoop craze, April 19, 2015,WHAMO, Sunday
DOUBLE DOWN,"Source of the line ""They have sown the wind, and they shall reap the whirlwind""", April 19, 2015,HOSEA, Sunday
DOUBLE DOWN,Private things that are embarrassing, April 19, 2015,DIRTYLINEN, Sunday
DOUBLE DOWN,Moving in a nice way, April 19, 2015,HEARTWARMING, Sunday
DOUBLE DOWN,Hungarian city, April 19, 2015,EGER, Sunday
DOUBLE DOWN,Not caged, April 19, 2015,FREERANGE, Sunday
DOUBLE DOWN,Things in cages, April 19, 2015,ROOSTS, Sunday
DOUBLE DOWN,Regarding, April 19, 2015,ASTO, Sunday
DOUBLE DOWN,Mal de ___ (French woe), April 19, 2015,TETE, Sunday
DOUBLE DOWN,"Pulitzer winner for ""Seascape""", April 19, 2015,ALBEE, Sunday
DOUBLE DOWN,Mystifying Geller, April 19, 2015,URI, Sunday
DOUBLE DOWN,Canine command, April 19, 2015,HEEL, Sunday
DOUBLE DOWN,Get hitched, April 19, 2015,SAYIDO, Sunday
DOUBLE DOWN,Disagreement, April 19, 2015,RIFT, Sunday
DOUBLE DOWN,Actress Elke, April 19, 2015,SOMMER, Sunday
DOUBLE DOWN,"Stuck, after ""in""", April 19, 2015,AJAM, Sunday
DOUBLE DOWN,Three Stooges laugh sound, April 19, 2015,NYUK, Sunday
DOUBLE DOWN,Prefix with -morphism, April 19, 2015,ENDO, Sunday
DOUBLE DOWN,How some stocks are sold, April 19, 2015,ATPAR, Sunday
DOUBLE DOWN,A piano has 36 of them, April 19, 2015,EBONIES, Sunday
DOUBLE DOWN,Inverse trig function, April 19, 2015,ARCSIN, Sunday
DOUBLE DOWN,Friendly, April 19, 2015,GOODNATURED, Sunday
DOUBLE DOWN,Warning just before a cutoff of service, April 19, 2015,FINALNOTICE, Sunday
DOUBLE DOWN,Misdo something, April 19, 2015,ERR, Sunday
DOUBLE DOWN,Some grillings, April 19, 2015,ORALS, Sunday
DOUBLE DOWN,Quick cut, April 19, 2015,SNIP, Sunday
DOUBLE DOWN,Hair option, April 19, 2015,BUN, Sunday
DOUBLE DOWN,Was unfaithful, April 19, 2015,STRAYED, Sunday
DOUBLE DOWN,"Bit of exercise, in Britain", April 19, 2015,PRESSUP, Sunday
DOUBLE DOWN,Iranian pilgrimage city, April 19, 2015,QUM, Sunday
DOUBLE DOWN,Aid to Zen meditation, April 19, 2015,KOAN, Sunday
DOUBLE DOWN,Flavor, April 19, 2015,SAPOR, Sunday
DOUBLE DOWN,Title TV character who was over 200 years old, April 19, 2015,ALF, Sunday
DOUBLE DOWN,Celebratory event for a new company or product, April 19, 2015,LAUNCHPARTY, Sunday
DOUBLE DOWN,Venus, April 19, 2015,EVENINGSTAR, Sunday
DOUBLE DOWN,Shakespearean king, April 19, 2015,ALONSO, Sunday
DOUBLE DOWN,Changes the placement of in a tournament bracket, April 19, 2015,RESEEDS, Sunday
DOUBLE DOWN,Neutral shade, April 19, 2015,BEIGE, Sunday
DOUBLE DOWN,Indian bread, April 19, 2015,ROTI, Sunday
DOUBLE DOWN,Long-tailed monkey, April 19, 2015,TITI, Sunday
DOUBLE DOWN,"That girl, in Genoa", April 19, 2015,ESSA, Sunday
DOUBLE DOWN,Tell on, April 19, 2015,RATOUT, Sunday
DOUBLE DOWN,Graduation V.I.P., April 19, 2015,DEAN, Sunday
DOUBLE DOWN,Ewe two?, April 19, 2015,BAABAA, Sunday
DOUBLE DOWN,"Yew, too", April 19, 2015,TREE, Sunday
DOUBLE DOWN,"Atari 7800 competitor, briefly", April 19, 2015,NES, Sunday
DOUBLE DOWN,Bridge writer Charles, April 19, 2015,GOREN, Sunday
DOUBLE DOWN,Life ___ know it, April 19, 2015,ASWE, Sunday
DOUBLE DOWN,Scruggs on a banjo, April 19, 2015,EARL, Sunday
DOUBLE DOWN,Bass role in a Gilbert &amp; Sullivan opera, April 19, 2015,MIKADO, Sunday
DOUBLE DOWN,Order at a Mexican grill, April 19, 2015,TACOSALAD, Sunday
DOUBLE DOWN,Product with a Lubrastrip, April 19, 2015,ATRA, Sunday
DOUBLE DOWN,Plus-size model?, April 19, 2015,STATIONWAGON, Sunday
DOUBLE DOWN,Hard evidence a lawyer follows, April 19, 2015,PAPERTRAIL, Sunday
DOUBLE DOWN,Kind of pain, April 19, 2015,ROYAL, Sunday
DOUBLE DOWN,Prisoners' wear, April 19, 2015,IRONS, Sunday
DOUBLE DOWN,Hammed it up, April 19, 2015,OVERACTED, Sunday
DOUBLE DOWN,Investigation, April 19, 2015,PROBE, Sunday
DOUBLE DOWN,Whups, April 19, 2015,TANS, Sunday
DOUBLE DOWN,Something grown - or eaten - in rows, April 19, 2015,EAR, Sunday
DOUBLE DOWN,Powerhouse in African soccer, April 19, 2015,GHANA, Sunday
DOUBLE DOWN,Give up, April 19, 2015,CEDE, Sunday
DOUBLE DOWN,Secretary of state under Reagan, April 19, 2015,HAIG, Sunday
DOUBLE DOWN,Peut-___ (perhaps: Fr.), April 19, 2015,ETRE, Sunday
DOUBLE DOWN,"Stars, in a motto", April 19, 2015,ASTRA, Sunday
DOUBLE DOWN,One way to complete an online purchase, April 19, 2015,PAYPAL, Sunday
DOUBLE DOWN,"""Candle in the Wind"" dedicatee", April 19, 2015,MONROE, Sunday
DOUBLE DOWN,Place for a brace, April 19, 2015,KNEE, Sunday
DOUBLE DOWN,Part of a platform, April 19, 2015,TENET, Sunday
DOUBLE DOWN,Number two of 43, April 19, 2015,CHENEY, Sunday
DOUBLE DOWN,Den ___ (home of the International Criminal Court), April 19, 2015,HAAG, Sunday
DOUBLE DOWN,"""Let's do this thing""", April 19, 2015,IMREADY, Sunday
DOUBLE DOWN,Later, April 19, 2015,NOTNOW, Sunday
DOUBLE DOWN,Sharp pain, April 19, 2015,THROE, Sunday
DOUBLE DOWN,Old man?, April 19, 2015,HOMOERECTUS, Sunday
DOUBLE DOWN,Mideast grp., April 19, 2015,ISIS, Sunday
DOUBLE DOWN,"Hat tipper, maybe", April 19, 2015,GENT, Sunday
DOUBLE DOWN,Some Halloween costumes, April 19, 2015,HAGS, Sunday
DOUBLE DOWN,Ending with shop or weight, April 19, 2015,LIFTER, Sunday
DOUBLE DOWN,Question ending a riddle, April 19, 2015,WHATAMI, Sunday
DOUBLE DOWN,Hedge fund pro, April 19, 2015,ARB, Sunday
DOUBLE DOWN,Smooths over, April 19, 2015,RESANDS, Sunday
DOUBLE DOWN,Princess of Power, April 19, 2015,SHERA, Sunday
DOUBLE DOWN,Pro wrestler Albano, April 19, 2015,LOU, Sunday
DOUBLE DOWN,What an electric meter measures, April 19, 2015,USAGE, Sunday
DOUBLE DOWN,Fans have them, April 19, 2015,ROTORS, Sunday
DOUBLE DOWN,Certain trade barrier, April 19, 2015,IMPORTQUOTA, Sunday
DOUBLE DOWN,Many a Seeing Eye dog, April 19, 2015,LABRADOR, Sunday
DOUBLE DOWN,Living ___, April 19, 2015,INSIN, Sunday
DOUBLE DOWN,Sly suggestion, April 19, 2015,INSINUATION, Sunday
DOUBLE DOWN,Initialism on a bank door, April 19, 2015,FDIC, Sunday
DOUBLE DOWN,Muscle ___, April 19, 2015,TONE, Sunday
DOUBLE DOWN,Lunatic, April 19, 2015,MADMAN, Sunday
DOUBLE DOWN,Follower of 21-Across, April 19, 2015,JOEL, Sunday
DOUBLE DOWN,Big brand of dog food, April 19, 2015,KALKAN, Sunday
DOUBLE DOWN,Largest coastal city between San Francisco and Portland, April 19, 2015,EUREKA, Sunday
DOUBLE DOWN,Poor grades, April 19, 2015,EFS, Sunday
DOUBLE DOWN,Holds up, April 19, 2015,ROBS, Sunday
DOUBLE DOWN,"Hula-Hoop, e.g.", April 19, 2015,TOY, Sunday
DOUBLE DOWN,"Went for, puppy-style", April 19, 2015,NIPPEDAT, Sunday
DOUBLE DOWN,They come with strings attached, April 19, 2015,APRONS, Sunday
DOUBLE DOWN,"Drinking now, paying later", April 19, 2015,RUNNINGATAB, Sunday
DOUBLE DOWN,Some movie theaters, April 19, 2015,AMCS, Sunday
DOUBLE DOWN,"""___ tu"" (Verdi aria)", April 19, 2015,ERI, Sunday
DOUBLE DOWN,One of 10 in Exodus, April 19, 2015,PLAGUE, Sunday
DOUBLE DOWN,Sunlit spaces, April 19, 2015,ATRIA, Sunday
DOUBLE DOWN,Big name in antiscience debunking, April 19, 2015,NYE, Sunday
DOUBLE DOWN,Fluctuates wildly, April 19, 2015,SEESAWS, Sunday
DOUBLE DOWN,Greetings of old, April 19, 2015,AVES, Sunday
DOUBLE DOWN,Bars of music?, April 19, 2015,FRETS, Sunday
DOUBLE DOWN,"Pie crust ingredient, maybe", April 19, 2015,LARD, Sunday
DOUBLE DOWN,Staple of skin care, April 19, 2015,ALOE, Sunday
DOUBLE DOWN,Asian stew often eaten with a dipping sauce, April 19, 2015,HOTPOT, Sunday
DOUBLE DOWN,Pro hoopster, April 19, 2015,NBAER, Sunday
DOUBLE DOWN,"""Go"" preceder", April 19, 2015,GETSET, Sunday
DOUBLE DOWN,TV units, April 19, 2015,SEASONS, Sunday
DOUBLE DOWN,"""May ___ frank?""", April 19, 2015,IBE, Sunday
DOUBLE DOWN,Bit of fanfare, April 19, 2015,TANTARA, Sunday
DOUBLE DOWN,"Kindle, e.g.", April 19, 2015,READER, Sunday
DOUBLE DOWN,___ Rebellion (event of 1676), April 19, 2015,BACONS, Sunday
DOUBLE DOWN,Farm machine, April 19, 2015,REAPER, Sunday
DOUBLE DOWN,"""Swan Lake"" figure", April 19, 2015,ODILE, Sunday
DOUBLE DOWN,Milne young 'un, April 19, 2015,ROO, Sunday
DOUBLE DOWN,"Author of ""MS. Found in a Bottle,"" for short", April 19, 2015,EAPOE, Sunday
DOUBLE DOWN,Conifer that loses its leaves in the fall, April 19, 2015,LARCH, Sunday
DOUBLE DOWN,Window sticker fig., April 19, 2015,MSRP, Sunday
DOUBLE DOWN,"""Click ___ ticket""", April 19, 2015,ITOR, Sunday
DOUBLE DOWN,Floor, April 19, 2015,KAYO, Sunday
DOUBLE DOWN,Ancient Greek contest, April 19, 2015,AGON, Sunday
DOUBLE DOWN,Coulee's contents, April 19, 2015,LAVA, Sunday
DOUBLE DOWN,"""S'long""", April 19, 2015,TATA, Sunday
DOUBLE DOWN,"""De ___"" (""You're welcome"": Fr.)", April 19, 2015,RIEN, Sunday
DOUBLE DOWN,"Gershwin portrayer in ""Rhapsody in Blue""", April 19, 2015,ALDA, Sunday
DOUBLE DOWN,Dunderhead, April 19, 2015,NITWIT, Sunday
DOUBLE DOWN,Motley, April 19, 2015,RAGTAG, Sunday
 ,[One arrangement of the letters in the grid], April 2, 2015,CABANAS, Thursday
 ,Jaffe and Barrett, April 2, 2015,RONAS, Thursday
 ,"Victor Herbert's ""Babes in Toyland,"" e.g.", April 2, 2015,OPERETTA, Thursday
 ,Action of a flipper, April 2, 2015,RESALE, Thursday
 ,Censor, April 2, 2015,BLEEPOUT, Thursday
 ,"Latino Walk of Fame locale, informally", April 2, 2015,EASTLA, Thursday
 ,"Donald Duck, to his nephews", April 2, 2015,UNCA, Thursday
 ,People who've been framed?, April 2, 2015,PORTRAITS, Thursday
 ,[Another arrangement of the letters in the grid], April 2, 2015,SEAL, Thursday
 ,"The Beatles' ""___ Mine""", April 2, 2015,IME, Thursday
 ,"""What's this?!""", April 2, 2015,OHO, Thursday
 ,Give up the ghost, April 2, 2015,DIE, Thursday
 ,Favorable situation for sluggers, April 2, 2015,MENON, Thursday
 ,Royal Catherine, April 2, 2015,PARR, Thursday
 ,Some clones, April 2, 2015,PCS, Thursday
 ,Clear, April 2, 2015,ERASE, Thursday
 ,Protected from squalls, April 2, 2015,ALEE, Thursday
 ,'Fore, April 2, 2015,ERE, Thursday
 ,"Made one's desire clear, say", April 2, 2015,OGLED, Thursday
 ,Tears up, April 2, 2015,MUTILATES, Thursday
 ,Tom who played TV's Luke Duke, April 2, 2015,WOPAT, Thursday
 ,Titular rock band whose film's IMDb rating goes up to 11 rather than 10, April 2, 2015,SPINALTAP, Thursday
 ,What may come after a long time?, April 2, 2015,AGO, Thursday
 ,"Work out at the gym, say", April 2, 2015,GETEXERCISE, Thursday
 ,"Accommodated, as passengers", April 2, 2015,SAT, Thursday
 ,Designer Gernreich, April 2, 2015,RUDI, Thursday
 ,"""___ you what ...""", April 2, 2015,ITELL, Thursday
 ,"""Sister, Sister"" sister", April 2, 2015,TIA, Thursday
 ,___ chief (mag. V.I.P.), April 2, 2015,EDIN, Thursday
 ,Plants that are illegal to import, April 2, 2015,COCAS, Thursday
 ,Drive-___, April 2, 2015,INS, Thursday
 ,Tiananmen Square demonstration suppressor, April 2, 2015,DENG, Thursday
 ,Krispy ___, April 2, 2015,KREME, Thursday
 ,Tucson hrs., April 2, 2015,MST, Thursday
 ,Angry cat's sound, April 2, 2015,SSS, Thursday
 ,When the French toast?, April 2, 2015,ETE, Thursday
 ,Cookout throwaway, April 2, 2015,COB, Thursday
 ,100, April 2, 2015,APLUS, Thursday
 ,Designer Geoffrey, April 2, 2015,BEENE, Thursday
 ,Tropical palm, April 2, 2015,ARECA, Thursday
 ,Landlocked land with only two neighbors, April 2, 2015,NEPAL, Thursday
 ,___ Z, April 2, 2015,ATO, Thursday
 ,Classic late-night comedy bit, April 2, 2015,STUPIDPETTRICKS, Thursday
 ,[Another arrangement of the letters in the grid], April 2, 2015,REAR, Thursday
 ,Thessaly's Mount ___, April 2, 2015,OSSA, Thursday
 ,Baseball tag, April 2, 2015,NATIONALPASTIME, Thursday
 ,Naysayers?, April 2, 2015,ALLTHOSEAGAINST, Thursday
 ,"Prepared exactly as one likes, say", April 2, 2015,SEASONEDTOTASTE, Thursday
 ,Core group?, April 2, 2015,ATOMICREACTORS, Thursday
 ,Out of commission?: Abbr., April 2, 2015,RET, Thursday
 ,Movie candy?, April 2, 2015,REESESPIECES, Thursday
 ,___ Mix, April 2, 2015,MEOW, Thursday
 ,[Another arrangement of the letters in the grid], April 2, 2015,ERGO, Thursday
 ,Brought to financial ruin, April 2, 2015,PAUPERED, Thursday
 ,Your highness?, April 2, 2015,ALTITUDE, Thursday
 ,Brought under control, April 2, 2015,REINEDIN, Thursday
 ,Easeful, April 2, 2015,RELAXING, Thursday
 ,Dim sum additive, April 2, 2015,MSG, Thursday
 ,Order at a rathskeller, April 2, 2015,ALE, Thursday
 ,Tear into, April 2, 2015,SLAM, Thursday
 ,Further, April 2, 2015,ELSE, Thursday
 ,1925 Pulitzer Prize winner for Edna Ferber, April 1, 2015,SOBIG, Wednesday
 ,Barber's sprinkle, April 1, 2015,TALC, Wednesday
 ,Gallic girlfriend, April 1, 2015,AMIE, Wednesday
 ,Drawing of a bakery?, April 1, 2015,AROMA, Wednesday
 ,Ending with peek, April 1, 2015,ABOO, Wednesday
 ,One a baby may cry out to, April 1, 2015,DADA, Wednesday
 ,"Larsson who wrote ""The Girl With the Dragon Tattoo""", April 1, 2015,STIEG, Wednesday
 ,"""Put 'er there, pal!""", April 1, 2015,JOYBUZZER, Wednesday
 ,Insincere, April 1, 2015,HOLLOW, Wednesday
 ,Monsters' mouths, April 1, 2015,MAWS, Wednesday
 ,"Rowan of ""Rowan &amp; Martin's Laugh-In""", April 1, 2015,DAN, Wednesday
 ,"""Here, have a drink""", April 1, 2015,DRIBBLEGLASS, Wednesday
 ,Expand, April 1, 2015,BROADEN, Wednesday
 ,Welcome to the fold?, April 1, 2015,BAA, Wednesday
 ,Wine: Prefix, April 1, 2015,OEN, Wednesday
 ,Kate's kisser in a classic tongue twister, April 1, 2015,ESAU, Wednesday
 ,"""___ Survivor"" (2013 war film)", April 1, 2015,LONE, Wednesday
 ,"""Smell my corsage""", April 1, 2015,SQUIRTINGFLOWER, Wednesday
 ,Channel turned to at many bars, April 1, 2015,ESPN, Wednesday
 ,Hello or goodbye, April 1, 2015,CIAO, Wednesday
 ,"""Smarter Planet"" co.", April 1, 2015,IBM, Wednesday
 ,___ double take, April 1, 2015,DOA, Wednesday
 ,Region off the Cte d'Azur, April 1, 2015,RIVIERA, Wednesday
 ,"""Happy birthday! Make a wish and blow""", April 1, 2015,TRICKCANDLES, Wednesday
 ,"""Sho' nuff!""", April 1, 2015,YUP, Wednesday
 ,"Spaniard's ""other""", April 1, 2015,OTRO, Wednesday
 ,Boating hazards, April 1, 2015,SHOALS, Wednesday
 ,"Speaker of the clues for 18-, 24-, 38- and 51-Across", April 1, 2015,PRANKSTER, Wednesday
 ,Brother's keeper?, April 1, 2015,ABBOT, Wednesday
 ,What you might solve a puzzle with, April 1, 2015,EASE, Wednesday
 ,Dynamite, April 1, 2015,AONE, Wednesday
 ,Meower, April 1, 2015,TABBY, Wednesday
 ,"""One more thing ...""", April 1, 2015,ALSO, Wednesday
 ,Purchase with popcorn, April 1, 2015,SODA, Wednesday
 ,Start over with a clean slate?, April 1, 2015,ERASE, Wednesday
 ,Clothing item worn diagonally, April 1, 2015,SASH, Wednesday
 ,"""___ put it another way ...""", April 1, 2015,ORTO, Wednesday
 ,Be hot under the collar, April 1, 2015,BOIL, Wednesday
 ,Well-heeled Marcos?, April 1, 2015,IMELDA, Wednesday
 ,Silencer, April 1, 2015,GAGORDER, Wednesday
 ,"Atlantic City casino, with ""the""", April 1, 2015,TAJ, Wednesday
 ,"Manhattan Project project, informally", April 1, 2015,ABOMB, Wednesday
 ,True, April 1, 2015,LOYAL, Wednesday
 ,Sign of disuse, April 1, 2015,COBWEB, Wednesday
 ,Cooper's tool, April 1, 2015,ADZ, Wednesday
 ,Toyota competitor, April 1, 2015,MAZDA, Wednesday
 ,Some of the best ones are crazy, April 1, 2015,IDEAS, Wednesday
 ,Really works for, April 1, 2015,EARNS, Wednesday
 ,Links org., April 1, 2015,USGA, Wednesday
 ,"Dianne of ""Law &amp; Order""", April 1, 2015,WIEST, Wednesday
 ,___ B'rith, April 1, 2015,BNAI, Wednesday
 ,Film composer Schifrin, April 1, 2015,LALO, Wednesday
 ,Big name in audio equipment, April 1, 2015,BOSE, Wednesday
 ,Not electives: Abbr., April 1, 2015,REQS, Wednesday
 ,"Curtis Mayfield's ""Move ___""", April 1, 2015,ONUP, Wednesday
 ,Cuz's father, April 1, 2015,UNC, Wednesday
 ,"Cut or scrape, in totspeak", April 1, 2015,OWIE, Wednesday
 ,Neighbor of Colo., April 1, 2015,NEBR, Wednesday
 ,Funny Bombeck, April 1, 2015,ERMA, Wednesday
 ,"Visiting the Library of Cong., say", April 1, 2015,INDC, Wednesday
 ,Encircle, April 1, 2015,GIRD, Wednesday
 ,Holds back a grade, April 1, 2015,FAILS, Wednesday
 ,Kind of relationship, April 1, 2015,LOVEHATE, Wednesday
 ,"""All right, already!""", April 1, 2015,OKOK, Wednesday
