title,clue,date,year,answer,day
 ,Home of minor-league baseball's Chihuahuas, September 26, 2015,ELPASO, Saturday
 ,Cause of cursing, September 26, 2015,IRE, Saturday
 ,Lead-in to a conclusion, September 26, 2015,ERGO, Saturday
BIG NAMES IN E-TAIL,Post office?, October 18, 2015,NEWSROOM, Sunday
 ,Passing scores?, September 26, 2015,DIRGES, Saturday
 ,"Die, across the Rhine", September 26, 2015,LES, Saturday
BIG NAMES IN E-TAIL,Hardly fancy, October 18, 2015,HATE, Sunday
BIG NAMES IN E-TAIL,"""L'Amore dei ___ Re"" (Montemezzi opera)", October 18, 2015,TRE, Sunday
BIG NAMES IN E-TAIL,Sophocles tragedy, October 18, 2015,ELECTRA, Sunday
 ,Out-of-this-world settlement?, September 26, 2015,MOONBASE, Saturday
 ,Black out, September 26, 2015,REDACT, Saturday
BIG NAMES IN E-TAIL,"Sue Grafton's ""___ for Innocent""", October 18, 2015,IIS, Sunday
BIG NAMES IN E-TAIL,"Come in under the radar, say", October 18, 2015,FLYLOW, Sunday
BIG NAMES IN E-TAIL,Artist Neiman, October 18, 2015,LEROY, Sunday
 ,Coveted medalla material, September 26, 2015,ORO, Saturday
BIG NAMES IN E-TAIL,"Raise, with ""up""", October 18, 2015,JACK, Sunday
BIG NAMES IN E-TAIL,Eyes, October 18, 2015,OGLES, Sunday
BIG NAMES IN E-TAIL,Poisonous snake, October 18, 2015,KRAIT, Sunday
BIG NAMES IN E-TAIL,"Producer of wrinkles, it's said", October 18, 2015,WORRY, Sunday
 ,Washington's capital?, September 26, 2015,ONES, Saturday
 ,Finnish-based tech giant, September 26, 2015,NOKIA, Saturday
 ,Travel mag advertiser, September 26, 2015,BANDB, Saturday
BIG NAMES IN E-TAIL,Comprehension, October 18, 2015,KEN, Sunday
BIG NAMES IN E-TAIL,First year in Constantine's reign, October 18, 2015,CCCVI, Sunday
 ,Julio is one, September 26, 2015,MES, Saturday
 ,Throw in the towel, September 26, 2015,PUNT, Saturday
 ,Uncharacteristic quiet spell, September 26, 2015,RADIOSILENCE, Saturday
 ,"Get engaged, in slang", September 26, 2015,PUTARINGONIT, Saturday
 ,Shooter's bagful, September 26, 2015,CAMERALENSES, Saturday
 ,Female snakes, September 26, 2015,VILLAINESSES, Saturday
BIG NAMES IN E-TAIL,Like some port vessels, October 18, 2015,OAKEN, Sunday
BIG NAMES IN E-TAIL,Levels, October 18, 2015,TIERS, Sunday
BIG NAMES IN E-TAIL,___ Fein, October 18, 2015,SINN, Sunday
BIG NAMES IN E-TAIL,LAX figs., October 18, 2015,ETDS, Sunday
BIG NAMES IN E-TAIL,Jupiter's locale: Abbr., October 18, 2015,FLA, Sunday
 ,"Mama Rose in ""Gypsy,"" e.g.", September 26, 2015,ALTO, Saturday
 ,Opposite of hamper, September 26, 2015,AID, Saturday
 ,Asian city with an airport on an artificial island, September 26, 2015,OSAKA, Saturday
BIG NAMES IN E-TAIL,"""Got it!""", October 18, 2015,AHA, Sunday
BIG NAMES IN E-TAIL,Hankering, October 18, 2015,YEN, Sunday
 ,"1963 Best Actress nominee for ""The L-Shaped Room""", September 26, 2015,CARON, Saturday
 ,One of a reconciling pair painted by Rubens, September 26, 2015,ESAU, Saturday
 ,"Western U.S. capital, to locals", September 26, 2015,SAC, Saturday
 ,Photographer's support staff, September 26, 2015,UNIPOD, Saturday
BIG NAMES IN E-TAIL,Riled (up), October 18, 2015,HET, Sunday
 ,Foam figures?, September 26, 2015,LATTEART, Saturday
 ,Sun Devil rival, September 26, 2015,UTE, Saturday
 ,Old-school rapper?, September 26, 2015,FERULE, Saturday
 ,Foretoken, September 26, 2015,OMEN, Saturday
 ,New title after a union, September 26, 2015,MRS, Saturday
 ,Spelling bee requests, September 26, 2015,USAGES, Saturday
 ,Prefix with bacteria, September 26, 2015,NANO, Saturday
 ,Lush, September 26, 2015,SOT, Saturday
 ,Up-to-the-minute, September 26, 2015,NEWEST, Saturday
 ,Wet blanket?, September 26, 2015,SNOW, Saturday
 ,Group with many hits, September 26, 2015,THEMOB, Saturday
 ,Lights on top of a pole?, September 26, 2015,AURORA, Saturday
 ,Common pool design, September 26, 2015,LAGOON, Saturday
 ,"Field of productivity, briefly", September 26, 2015,ECON, Saturday
 ,"Cab, customarily", September 26, 2015,SEDAN, Saturday
 ,Noted 19th-century bagatelle dedicatee, September 26, 2015,ELISE, Saturday
 ,Statement of political hubris, September 26, 2015,APRESMOILEDELUGE, Saturday
 ,Streaming annoyance, September 26, 2015,LAG, Saturday
 ,Target of an intervention, September 26, 2015,USER, Saturday
 ,Polish city north of Breslau, September 26, 2015,POSEN, Saturday
 ,"""Black Swan"" co-star, 2010", September 26, 2015,MILAKUNIS, Saturday
 ,"The ""Nine-Nine"" of TV's ""Brooklyn Nine-Nine""", September 26, 2015,PRECINCT, Saturday
 ,Carry before delivering, September 26, 2015,GESTATE, Saturday
 ,Frothy drink with tapioca balls, September 26, 2015,BOBATEA, Saturday
 ,"Excellence, in modern slang", September 26, 2015,DOPENESS, Saturday
 ,Repeating electronic rhythm section, September 26, 2015,DRUMLOOP, Saturday
 ,Hirelings of old, September 26, 2015,ESNES, Saturday
 ,Topic in driver's ed, September 26, 2015,SIGNS, Saturday
 ,High school misanthrope of 1990s-2000s cartoondom, September 26, 2015,DARIA, Saturday
 ,Many a Shiite, September 26, 2015,IRANI, Saturday
 ,Miss the boat, September 26, 2015,LOSEOUT, Saturday
 ,"Like 1, as costs go", September 26, 2015,PALTRIEST, Saturday
 ,Salsa ingredient, September 26, 2015,CILANTRO, Saturday
 ,They have nothing, September 26, 2015,VACUUMS, Saturday
 ,"How Viola dresses in ""Twelfth Night""", September 26, 2015,ASAMAN, Saturday
 ,2013 Oscar-nominated frontwoman for rock's Yeah Yeah Yeahs, September 26, 2015,KARENO, Saturday
 ,Commercial command, September 26, 2015,ACTNOW, Saturday
 ,Like a wet blanket, September 26, 2015,NOFUN, Saturday
 ,Subjects of many newspaper ads, September 26, 2015,SALES, Saturday
 ,"Arms race event, briefly", September 26, 2015,ATEST, Saturday
 ,Dis twice?, September 26, 2015,DESE, Saturday
 ,Mountains form over them, September 26, 2015,EONS, Saturday
 ,Like some food and footage, September 26, 2015,RAW, Saturday
 ,Italian scooter brand, September 22, 2015,VESPA, Tuesday
 ,Fleet opposed by Sir Francis Drake, September 22, 2015,ARMADA, Tuesday
 ,Wrath, September 22, 2015,IRE, Tuesday
 ,Unreactive, September 22, 2015,INERT, Tuesday
 ,Fruit in a cereal bowl, September 22, 2015,RAISIN, Tuesday
 ,It's smoked in a deli, September 22, 2015,LOX, Tuesday
 ,Fireworks expert, September 22, 2015,PYROTECHNIST, Tuesday
 ,"One mile, at Churchill Downs", September 22, 2015,LAP, Tuesday
 ,Fasten (to), September 22, 2015,AFFIX, Tuesday
 ,"AOL or Verizon, for short", September 22, 2015,ISP, Tuesday
 ,"Hera, to the Romans", September 22, 2015,JUNO, Tuesday
 ,"He ""cometh"" in an O'Neill play", September 22, 2015,ICEMAN, Tuesday
 ,Dutch cheese, September 22, 2015,EDAM, Tuesday
 ,Head and neck physician, September 22, 2015,OTOLARYNGOLOGIST, Tuesday
 ,Stinky Le Pew, September 22, 2015,PEPE, Tuesday
 ,Uno + due, September 22, 2015,TRE, Tuesday
 ,Haute couture monogram, September 22, 2015,YSL, Tuesday
 ,Election Day mo., September 22, 2015,NOV, Tuesday
 ,Roman roads, September 22, 2015,ITERS, Tuesday
 ,"""Terrible"" period", September 22, 2015,TWOS, Tuesday
 ,Boris Godunov and others, September 22, 2015,TSARS, Tuesday
 ,Cremains container, September 22, 2015,URN, Tuesday
 ,Word after pen or gal, September 22, 2015,PAL, Tuesday
 ,Fed. agency that conducts raids, September 22, 2015,ATF, Tuesday
 ,Suffix with towel, September 22, 2015,ETTE, Tuesday
 ,"Hard rubber, maybe", September 22, 2015,MASSAGETHERAPIST, Tuesday
 ,Infomercial component, September 22, 2015,DEMO, Tuesday
 ,Colorado city just east of Denver, September 22, 2015,AURORA, Tuesday
 ,Grub, September 22, 2015,CHOW, Tuesday
 ,Book of the Bible between Lev. and Deut., September 22, 2015,NUM, Tuesday
 ,Pub game, September 22, 2015,DARTS, Tuesday
 ,"DiCaprio, to friends", September 22, 2015,LEO, Tuesday
 ,"Alternative name for 18-, 29- or 51-Across?", September 22, 2015,WIZARDOFAAHS, Tuesday
 ,Sculler's need, September 22, 2015,OAR, Tuesday
 ,Like some threats and brides, September 22, 2015,VEILED, Tuesday
 ,Heart chambers, September 22, 2015,ATRIA, Tuesday
 ,Common taxi feature, September 22, 2015,GPS, Tuesday
 ,Say yes, September 22, 2015,ASSENT, Tuesday
 ,Minuscule, September 22, 2015,TEENY, Tuesday
 ,Bigwig, September 22, 2015,VIP, Tuesday
 ,One-named Irish Grammy winner, September 22, 2015,ENYA, Tuesday
 ,Feudal worker, September 22, 2015,SERF, Tuesday
 ,Serial crime investigator, September 22, 2015,PROFILER, Tuesday
 ,New York prison famous for a 1971 riot, September 22, 2015,ATTICA, Tuesday
 ,Lob's path, September 22, 2015,ARC, Tuesday
 ,"""Go team!""", September 22, 2015,RAH, Tuesday
 ,Field in which people pick their work?, September 22, 2015,MINING, Tuesday
 ,Risky way to buy a used car, September 22, 2015,ASIS, Tuesday
 ,Drives away, September 22, 2015,DISPELS, Tuesday
 ,Tidbit for an aardvark, September 22, 2015,ANT, Tuesday
 ,"""Angels &amp; Demons"" group whose name is Latin for ""enlightened""", September 22, 2015,ILLUMINATI, Tuesday
 ,Color similar to chestnut, September 22, 2015,ROAN, Tuesday
 ,"Montreal baseballer, once", September 22, 2015,EXPO, Tuesday
 ,"Apply, as pressure", September 22, 2015,EXERT, Tuesday
 ,"Show from which ""NCIS"" was spun off", September 22, 2015,JAG, Tuesday
 ,"___ Beach, S.C.", September 22, 2015,MYRTLE, Tuesday
 ,All over again, September 22, 2015,ANEW, Tuesday
 ,Lamebrain, September 22, 2015,DOLT, Tuesday
 ,Heroin source, September 22, 2015,OPIUM, Tuesday
 ,Half of octo-, September 22, 2015,TETRA, Tuesday
 ,Affords opportunities, September 22, 2015,OPENSDOORS, Tuesday
 ,Pearl maker, September 22, 2015,OYSTER, Tuesday
 ,Puts in order, September 22, 2015,SORTS, Tuesday
 ,Something that might have you working through channels?, September 22, 2015,TVSET, Tuesday
 ,Stuff caught in a filter, September 22, 2015,SPAM, Tuesday
 ,Pearl Harbor location, September 22, 2015,OAHU, Tuesday
 ,Not together, September 22, 2015,SEPARATE, Tuesday
 ,Miseries, September 22, 2015,AGONIES, Tuesday
 ,"""The Lord of the Rings"" ring bearer", September 22, 2015,FRODO, Tuesday
 ,"Use a Singer, say", September 22, 2015,SEW, Tuesday
 ,Cornhusk-wrapped food, September 22, 2015,TAMALE, Tuesday
 ,1994 Peace co-Nobelist, September 22, 2015,ARAFAT, Tuesday
 ,Drano target, September 22, 2015,CLOG, Tuesday
 ,Amount of trouble?, September 22, 2015,HEAP, Tuesday
 ,Israeli submachine guns, September 22, 2015,UZIS, Tuesday
 ,Amount subtracted from gross weight, September 22, 2015,TARE, Tuesday
 ,Body part guarded in soccer, September 22, 2015,SHIN, Tuesday
 ,"State whose license plate says ""Wild, Wonderful"": Abbr.", September 22, 2015,WVA, Tuesday
 ,Stimpy's cartoon cohort, September 22, 2015,REN, Tuesday
 ,Pesticide banned in 1972, September 22, 2015,DDT, Tuesday
 ,"Second word of ""The Star-Spangled Banner""", September 22, 2015,SAY, Tuesday
 ,Engrossed, September 23, 2015,RAPT, Wednesday
 ,Composer Bartk, September 23, 2015,BELA, Wednesday
 ,"These, in San Jos", September 23, 2015,ESTOS, Wednesday
 ,"The ""A"" of San Francisco's BART", September 23, 2015,AREA, Wednesday
 ,Country whose flag has a dagger and two swords, September 23, 2015,OMAN, Wednesday
 ,Reprimand in a movie theater, September 23, 2015,SHUSH, Wednesday
 ,"Appetizer, usually?", September 23, 2015,FIRSTDOWN, Wednesday
 ,Analyze, September 23, 2015,PARSE, Wednesday
 ,Clay targets, September 23, 2015,SKEETS, Wednesday
 ,Where you might spend dinars for dinners, September 23, 2015,SERBIA, Wednesday
 ,Pizza order, September 23, 2015,SAUSAGE, Wednesday
 ,Exile from?, September 23, 2015,KICKOFF, Wednesday
 ,Record label for Kelly Clarkson and Miley Cyrus, September 23, 2015,RCA, Wednesday
 ,"""The only American invention as perfect as a sonnet,"" per H. L. Mencken", September 23, 2015,MARTINI, Wednesday
 ,GPS part: Abbr., September 23, 2015,SYS, Wednesday
 ,Agree (with), September 23, 2015,SIDE, Wednesday
 ,End of many a sports broadcast, September 23, 2015,RECAP, Wednesday
 ,"""I am not guilty,"" e.g.?", September 23, 2015,DEFENSIVELINE, Wednesday
 ,"Eavesdrop, e.g.", September 23, 2015,SNOOP, Wednesday
 ,Deli purchase, September 23, 2015,NOVA, Wednesday
 ,Training ___, September 23, 2015,BRA, Wednesday
 ,Expunged, September 23, 2015,DELETED, Wednesday
 ,Club ___, September 23, 2015,MED, Wednesday
 ,Cuba or North Korea?, September 23, 2015,REDZONE, Wednesday
 ,Dance class wear, September 23, 2015,UNITARD, Wednesday
 ,How the spiritual look, September 23, 2015,INWARD, Wednesday
 ,Car radio feature, September 23, 2015,PRESET, Wednesday
 ,Hockey stat, September 23, 2015,GOALS, Wednesday
 ,"Beauty queen bride, quaintly?", September 23, 2015,FAIRCATCH, Wednesday
 ,Personnel director's choice, September 23, 2015,HIREE, Wednesday
 ,Best man's charge, September 23, 2015,RING, Wednesday
 ,"Cassandra, in Greek myth", September 23, 2015,SEER, Wednesday
 ,Part of a bun, September 23, 2015,TRESS, Wednesday
 ,Wild time, September 23, 2015,ORGY, Wednesday
 ,Statue in London's Piccadilly Circus, September 23, 2015,EROS, Wednesday
 ,Battle of Britain grp., September 23, 2015,RAF, Wednesday
 ,"""Entourage"" agent Gold", September 23, 2015,ARI, Wednesday
 ,Bring around, September 23, 2015,PERSUADE, Wednesday
 ,To-do list items, September 23, 2015,TASKS, Wednesday
 ,Madre-y-padre store?, September 23, 2015,BODEGA, Wednesday
 ,One who acts badly, September 23, 2015,EMOTER, Wednesday
 ,Corpus juris contents, September 23, 2015,LAWS, Wednesday
 ,"Miller of ""On the Town"" and ""Kiss Me Kate""", September 23, 2015,ANN, Wednesday
 ,Out of the ordinary, September 23, 2015,ESPECIAL, Wednesday
 ,Reason for a beach closing, September 23, 2015,SHARK, Wednesday
 ,Powerful engines, September 23, 2015,TURBOS, Wednesday
 ,Become fixed, September 23, 2015,OSSIFY, Wednesday
 ,Bundles, September 23, 2015,SHEAFS, Wednesday
 ,Bulls or Bears, September 23, 2015,TEAM, Wednesday
 ,Word before a year on a storefront, September 23, 2015,SINCE, Wednesday
 ,Next year's alumni: Abbr., September 23, 2015,SRS, Wednesday
 ,Word before test or trip, September 23, 2015,ACID, Wednesday
 ,Eastern European capital, September 23, 2015,KIEV, Wednesday
 ,Hogwash, September 23, 2015,TRIPE, Wednesday
 ,G.P.A. destroyers, September 23, 2015,EFS, Wednesday
 ,Wrestling win, September 23, 2015,PIN, Wednesday
 ,Backs, September 23, 2015,ENDORSES, Wednesday
 ,Ceaselessly, September 23, 2015,NOEND, Wednesday
 ,Kind of beneficiary, September 23, 2015,SOLE, Wednesday
 ,"""Don't worry about it""", September 23, 2015,NOMATTER, Wednesday
 ,At least once, September 23, 2015,EVER, Wednesday
 ,"Cause of fidgeting, for short", September 23, 2015,ADD, Wednesday
 ,Intelligent, September 23, 2015,BRIGHT, Wednesday
 ,"""Bal du Moulin de la Galette"" painter", September 23, 2015,RENOIR, Wednesday
 ,Norton AntiVirus target, September 23, 2015,ADWARE, Wednesday
 ,"""The Imitation Game"" subject", September 23, 2015,TURING, Wednesday
 ,Vigor, September 23, 2015,ENERGY, Wednesday
 ,Alternative to a download, September 23, 2015,DISC, Wednesday
 ,Big name in jewelry, September 23, 2015,ZALES, Wednesday
 ,"Bring up an embarrassing story about, say", September 23, 2015,TEASE, Wednesday
 ,One plus one, September 23, 2015,PAIR, Wednesday
 ,Big do, September 23, 2015,FRO, Wednesday
 ,"Fast Company profilee, for short", September 23, 2015,CEO, Wednesday
 ,Storefront listing: Abbr., September 23, 2015,HRS, Wednesday
 ,Almost a controlling interest, September 17, 2015,HALF, Thursday
 ,"""More's the pity""", September 17, 2015,SOSAD, Thursday
 ,Spanish getaway locale, September 17, 2015,ISLA, Thursday
 ,Second major figure in the Bible alphabetically, September 17, 2015,ABEL, Thursday
 ,Clued in, September 17, 2015,AWARE, Thursday
 ,TV tavern named after its proprietor, September 17, 2015,MOES, Thursday
 ,Charles Lamb collection first published in 1823, September 17, 2015,SAAAOFELIA, Thursday
 ,Question persistently, September 17, 2015,PUMP, Thursday
 ,Dispel the doubts of, September 17, 2015,ASSURE, Thursday
 ,They're never free of charge, September 17, 2015,IONS, Thursday
 ,New school?, September 17, 2015,ROE, Thursday
 ,"First letter in ""Thanatos""", September 17, 2015,THETA, Thursday
 ,Track star known as the Buckeye Bullet, September 17, 2015,JESSEONNN, Thursday
 ,"Pink elephant, e.g.", September 17, 2015,ALBINO, Thursday
 ,Exhibit extreme exhaustion, September 17, 2015,DROP, Thursday
 ,"Small, playful sort", September 17, 2015,ELF, Thursday
 ,Subterranean toiler, September 17, 2015,ANT, Thursday
 ,When many verge on adolescence, September 17, 2015,AGETEN, Thursday
 ,Duty on gasoline or tobacco, September 17, 2015,XIIITAX, Thursday
 ,Annual gala usually held in September, September 17, 2015,THEMEEE, Thursday
 ,Lump in the throat, September 17, 2015,TONSIL, Thursday
 ,Back, September 17, 2015,FRO, Thursday
 ,Highway caution, September 17, 2015,SLO, Thursday
 ,One-named German singer who was a one-hit wonder, September 17, 2015,NENA, Thursday
 ,"Remote chance, informally", September 17, 2015,PRAYER, Thursday
 ,Prince and Journey output, September 17, 2015,ATTTMUSIC, Thursday
 ,Gas regulator, September 17, 2015,VALVE, Thursday
 ,Novelist Santha Rama ___, September 17, 2015,RAU, Thursday
 ,Tip jar deposits, September 17, 2015,ONES, Thursday
 ,"Cried ""Uncle!""", September 17, 2015,GAVEIN, Thursday
 ,Upscale hotel chain, September 17, 2015,OMNI, Thursday
 ,"Informal group that includes the Universities of California, Michigan and Virginia", September 17, 2015,PUBLICIVVV, Thursday
 ,Easily walked over, September 17, 2015,MEEK, Thursday
 ,Opposite of dystopian, September 17, 2015,IDEAL, Thursday
 ,Son of Agrippina, September 17, 2015,NERO, Thursday
 ,Oxford bottom, September 17, 2015,ARSE, Thursday
 ,Ceaselessly, September 17, 2015,NOEND, Thursday
 ,Sombre, September 17, 2015,GREY, Thursday
 ,"Goes after, as a task", September 17, 2015,HASAT, Thursday
 ,Leave red-faced, September 17, 2015,ABASH, Thursday
 ,Charter, September 17, 2015,LEASE, Thursday
 ,Mexican rolled tortilla dish, September 17, 2015,FLAUTA, Thursday
 ,Untagged?, September 17, 2015,SAFE, Thursday
 ,Put off paying, September 17, 2015,OWE, Thursday
 ,Worth noting, September 17, 2015,SALIENT, Thursday
 ,Melodious, September 17, 2015,ARIOSO, Thursday
 ,School heads, September 17, 2015,DEANS, Thursday
 ,"Small, playful sort", September 17, 2015,IMP, Thursday
 ,Bad things to hit, September 17, 2015,SOURNOTES, Thursday
 ,Yellow garnish, September 17, 2015,LEMONPEEL, Thursday
 ,Resort near Snowmass, September 17, 2015,ASPEN, Thursday
 ,Viva voce, September 17, 2015,ORAL, Thursday
 ,Bit of swamp flora, September 17, 2015,SEDGE, Thursday
 ,Bit of black magic, September 17, 2015,JINX, Thursday
 ,City west of Provo Peak, September 17, 2015,OREM, Thursday
 ,False divinity, September 17, 2015,BAAL, Thursday
 ,No. on a business card, September 17, 2015,EXT, Thursday
 ,Whipper snapper?, September 17, 2015,LIONTAMER, Thursday
 ,Makes minuscule modifications in, September 17, 2015,FINETUNES, Thursday
 ,"""Land ___!""", September 17, 2015,AHOY, Thursday
 ,Natal opening?, September 17, 2015,NEO, Thursday
 ,"""___ that special?""", September 17, 2015,ISNT, Thursday
 ,Words from an Italian lover, September 17, 2015,TIAMO, Thursday
 ,All-___ (four-wheel-drive system on old Toyotas), September 17, 2015,TRAC, Thursday
 ,Flying saucer, September 17, 2015,FRISBEE, Thursday
 ,Phony, September 17, 2015,PSEUDO, Thursday
 ,"Emergency rescue, briefly", September 17, 2015,EVAC, Thursday
 ,"Unhinged, say", September 17, 2015,RAVING, Thursday
 ,Something a bakery produces, September 17, 2015,AROMA, Thursday
 ,"Detach, in a way", September 17, 2015,UNPIN, Thursday
 ,"Wrench, essentially", September 17, 2015,LEVER, Thursday
 ,"Opposite of ""mourir""", September 17, 2015,VIVRE, Thursday
 ,Diplomat, September 17, 2015,ENVOY, Thursday
 ,Impart a false brilliance to, September 17, 2015,GILD, Thursday
 ,"Adopted ""South Park"" sibling", September 17, 2015,IKE, Thursday
 ,"Device-linking system, for short", September 17, 2015,LAN, Thursday
 ,"Fancy wheels, familiarly", September 16, 2015,BENZ, Wednesday
 ,Speed-of-sound ratio, September 16, 2015,MACH, Wednesday
 ,Commotion, September 16, 2015,SCENE, Wednesday
 ,Cornfield menace, September 16, 2015,CROW, Wednesday
 ,Certain quatrain rhyme scheme, September 16, 2015,ABAA, Wednesday
 ,Hot winter quaff, September 16, 2015,COCOA, Wednesday
 ,Ladder climber, September 16, 2015,CAREERIST, Wednesday
 ,Archaeologist's workplace, September 16, 2015,RUINS, Wednesday
 ,"""Welcome to the mall! Make sure you don't ___""", September 16, 2015,MISSTHETARGET, Wednesday
 ,Letter that rhymes with 34-Across and 21-Down, September 16, 2015,ETA, Wednesday
 ,"Rocky road ingredient, for short", September 16, 2015,CHOC, Wednesday
 ,Some inkjets, September 16, 2015,HPS, Wednesday
 ,"""The food court offers much more than just your typical ___""", September 16, 2015,SUBWAYFARE, Wednesday
 ,Young salamanders, September 16, 2015,EFTS, Wednesday
 ,Vagabond, September 16, 2015,TRAMP, Wednesday
 ,See 22-Across, September 16, 2015,BETA, Wednesday
 ,What's a bit of a shock to a chemist?, September 16, 2015,ION, Wednesday
 ,Style of New York's Chrysler Building, September 16, 2015,ARTDECO, Wednesday
 ,Sequel, September 16, 2015,PARTTWO, Wednesday
 ,Souvenir shop purchase, September 16, 2015,TEE, Wednesday
 ,Bird in Genesis, September 16, 2015,DOVE, Wednesday
 ,Home to Incan 19-Across, September 16, 2015,CUZCO, Wednesday
 ,E-tailer of homemade knickknacks, September 16, 2015,ETSY, Wednesday
 ,"""Some people hate the next store, but I don't ___""", September 16, 2015,MINDTHEGAP, Wednesday
 ,"Before, poetically", September 16, 2015,ERE, Wednesday
 ,Silk Road desert, September 16, 2015,GOBI, Wednesday
 ,"Settings for ""Grey's Anatomy"" and ""House,"" for short", September 16, 2015,ERS, Wednesday
 ,"""I don't really know the employees in the tech store anymore because there's been a lot of ___""", September 16, 2015,APPLETURNOVER, Wednesday
 ,Down Under dweller, September 16, 2015,KOALA, Wednesday
 ,Major source of online revenue, September 16, 2015,BANNERADS, Wednesday
 ,"Declined, with ""out""", September 16, 2015,OPTED, Wednesday
 ,Woman's name that sounds like its first two letters, September 16, 2015,EVIE, Wednesday
 ,Farm feed, September 16, 2015,SLOP, Wednesday
 ,Down-and-out, September 16, 2015,NEEDY, Wednesday
 ,Clarinetist's need, September 16, 2015,REED, Wednesday
 ,"Risqu, say", September 16, 2015,EDGY, Wednesday
 ,Email add-on, September 16, 2015,BCC, Wednesday
 ,"1970s political cause, for short", September 16, 2015,ERA, Wednesday
 ,"""Psycho"" character who is (spoiler alert!) actually a corpse", September 16, 2015,NORMABATES, Wednesday
 ,"Two, in German", September 16, 2015,ZWEI, Wednesday
 ,Like a bog, September 16, 2015,MARSHY, Wednesday
 ,Some, September 16, 2015,ABITOF, Wednesday
 ,Bygone game show filmed in a moving vehicle, September 16, 2015,CASHCAB, Wednesday
 ,___-watch, September 16, 2015,HATE, Wednesday
 ,Quarrel, September 16, 2015,SCRAP, Wednesday
 ,Soup or dessert, September 16, 2015,COURSE, Wednesday
 ,"Tobaccoless smoke, informally", September 16, 2015,ECIG, Wednesday
 ,What the fourth little piggy had, September 16, 2015,NONE, Wednesday
 ,Jet stream's heading, September 16, 2015,EAST, Wednesday
 ,Got away, September 16, 2015,ESCAPED, Wednesday
 ,See 22-Across, September 16, 2015,THETA, Wednesday
 ,A lot of rich people?, September 16, 2015,ESTATE, Wednesday
 ,Castle part, September 16, 2015,TURRET, Wednesday
 ,Iraq war subj., September 16, 2015,WMD, Wednesday
 ,Gym unit, September 16, 2015,REP, Wednesday
 ,Emperor after Nero, September 12, 2015,GALBA, Saturday
 ,"""Tales of the Jazz Age"" writer", September 16, 2015,FITZGERALD, Wednesday
 ,Vehicle clearing a no-parking zone, September 16, 2015,TOWCAR, Wednesday
 ,Pries, September 16, 2015,SNOOPS, Wednesday
 ,Record holder, September 16, 2015,ARCHIVE, Wednesday
 ,One of Santa's reindeer, September 16, 2015,COMET, Wednesday
 ,One celebrating the holiday Hogmanay, September 12, 2015,SCOT, Saturday
 ,Nickname for many a 6-Across, September 12, 2015,MAC, Saturday
 ,"Step above the rookie leagues, informally", September 12, 2015,ABALL, Saturday
 ,Ottoman pooh-bah, September 12, 2015,AGHA, Saturday
 ,___ Bunny (Bugs Bunny's girlfriend), September 12, 2015,LOLA, Saturday
 ,Unbroken, September 12, 2015,FERAL, Saturday
 ,Egg: Prefix, September 16, 2015,OVI, Wednesday
 ,Calendar abbr., September 16, 2015,TUE, Wednesday
 ,Etch, September 16, 2015,ENGRAVE, Wednesday
 ,Cried, September 16, 2015,YELLED, Wednesday
 ,"Willing to experiment, in a way", September 12, 2015,BICURIOUS, Saturday
 ,Vegan wrap?, September 12, 2015,FAUXFUR, Saturday
 ,One of the Wahlbergs, September 16, 2015,DONNIE, Wednesday
 ,Crashed into the side of, September 16, 2015,TBONED, Wednesday
 ,"""Shall we?""", September 16, 2015,READY, Wednesday
 ,"""I Wanna Love You"" singer, 2006", September 16, 2015,AKON, Wednesday
 ,"John or Paul, but not Ringo", September 16, 2015,POPE, Wednesday
 ,Savory spread, September 16, 2015,PATE, Wednesday
 ,Ear malady, September 12, 2015,OTALGIA, Saturday
 ,Start of an algorithm, September 12, 2015,STEPONE, Saturday
 ,Transportation competitor of Lyft, September 16, 2015,UBER, Wednesday
 ,Old World language, September 16, 2015,ERSE, Wednesday
 ,Pursue, September 16, 2015,DOG, Wednesday
 ,2015 Melissa McCarthy comedy, September 16, 2015,SPY, Wednesday
 ,Be in continuous agitation, September 12, 2015,MOIL, Saturday
 ,"___ Surez, player suspended during the 2014 World Cup for biting another player", September 12, 2015,LUIS, Saturday
 ,Bad things to give away, September 12, 2015,ENDINGS, Saturday
 ,One in a trailer, September 12, 2015,ACTOR, Saturday
 ,"Man's name that means ""king""", September 12, 2015,ROY, Saturday
 ,Juillet follower, September 12, 2015,AOUT, Saturday
 ,Forum for seekers of faithful partners?, September 12, 2015,CHRISTIANMINGLE, Saturday
 ,Satisfy, September 12, 2015,MEET, Saturday
 ,Columbia ___ (D.C. neighborhood: Abbr.), September 12, 2015,HTS, Saturday
 ,"Expertise, informally", September 12, 2015,CHOPS, Saturday
 ,Wipes out, September 12, 2015,EFFACES, Saturday
 ,Thought about France, September 12, 2015,IDEE, Saturday
 ,Beginning to flop?, September 12, 2015,TERA, Saturday
 ,It rises out of a depression, September 12, 2015,JOBLOSS, Saturday
 ,Natural Instincts maker, September 12, 2015,CLAIROL, Saturday
 ,Whup but good, September 12, 2015,SHELLAC, Saturday
 ,1961 invasion locale, September 12, 2015,BAYOFPIGS, Saturday
 ,One of three in a 1986 comedy, September 12, 2015,AMIGO, Saturday
 ,Starting point of a long race?, September 12, 2015,EDEN, Saturday
