"timestamp","full_sq","life_sq","floor","max_floor","material","build_year","num_room","kitch_sq","state","product_type","sub_area","kremlin_km"
"6226","2016-03-16",43.9,19.8,10,12,1,2006,1,8.5,4,"Investment","Kosino-Uhtomskoe",16.78700564
"6227","2016-03-16",45.06,40.46,4,17,1,2016,1,10,1,"OwnerOccupier","Severnoe",20.2919946
"6228","2016-03-16",34.1,14.7,8,17,1,2000,1,7.8,3,"Investment","Severnoe Butovo",20.9673023
"6229","2016-03-16",38.4,23.6,14,14,5,1971,2,6.3,3,"Investment","Sviblovo",11.30577824
"6230","2016-03-16",36.4,20.7,3,9,2,1965,1,5.9,2,"Investment","Savelovskoe",5.361790998
"6231","2016-03-16",50.5,30.6,8,17,1,1983,2,8.4,2,"Investment","Birjulevo Vostochnoe",18.09793401
"6232","2016-03-16",84.6,84.6,3,17,1,2016,3,10,1,"OwnerOccupier","Solncevo",16.95715522
"6233","2016-03-16",46.4,46.3,21,17,1,2016,1,8.5,1,"OwnerOccupier","Filevskij Park",6.687230059
"6234","2016-03-16",34.8,36.4,7,7,1,2016,1,8.6,1,"OwnerOccupier","Poselenie Vnukovskoe",25.51436382
"6235","2016-03-16",58.6,38.8,3,9,1,1970,3,5.9,2,"Investment","Chertanovo Severnoe",12.99367209
"6236","2016-03-16",47.8,29.6,1,13,2,1970,2,6.9,2,"Investment","Juzhnoportovoe",6.498006929
"6237","2016-03-16",51.46,51.46,12,17,4,2017,2,10,1,"OwnerOccupier","Sviblovo",10.51446841
"6238","2016-03-16",42.38,17.2,3,9,1,2016,1,12.81,1,"OwnerOccupier","Poselenie Vnukovskoe",22.32714056
"6239","2016-03-16",32.4,21.8,3,9,5,1962,1,5.4,3,"Investment","Horoshevo-Mnevniki",9.633234468
"6240","2016-03-16",41,26.9,4,5,2,1961,2,5.5,3,"Investment","Moskvorech'e-Saburovo",11.68212542
"6241","2016-03-16",45.5,30.5,2,5,1,1962,2,5.3,2,"Investment","Izmajlovo",12.65646918
"6242","2016-03-17",56,31.8,17,17,1,1987,2,10.2,3,"Investment","Orehovo-Borisovo Juzhnoe",17.1384745
"6243","2016-03-17",51,30.6,9,12,1,1977,2,9.6,2,"Investment","Orehovo-Borisovo Juzhnoe",17.66024982
"6244","2016-03-17",61.5,32,10,17,1,2006,2,12.7,4,"Investment","Kosino-Uhtomskoe",17.32977207
"6245","2016-03-17",30.2,18.5,1,5,2,1964,1,5.7,2,"Investment","Kuncevo",11.3548185
"6246","2016-03-17",71,41.2,7,14,1,1987,3,8.3,2,"Investment","Zamoskvorech'e",2.720289976
"6247","2016-03-17",45.3,28.5,10,12,1,1971,2,6.2,2,"Investment","Troparevo-Nikulino",12.44884942
"6248","2016-03-17",58,42.55,7,12,1,2016,2,9.9,1,"OwnerOccupier","Poselenie Filimonkovskoe",26.09730228
"6249","2016-03-17",44.6,28.2,8,9,1,1979,2,6,2,"Investment","Kotlovka",7.219182848
"6250","2016-03-17",36,19.9,8,12,1,1967,1,9.8,2,"Investment","Savelki",35.28554446
"6251","2016-03-17",59.5,36.3,6,17,1,1966,3,8.2,1,"Investment","Meshhanskoe",3.049480437
"6252","2016-03-17",44.5,27.4,2,5,2,1960,2,5.1,3,"Investment","Sokolinaja Gora",8.439312056
"6253","2016-03-17",40.6,21,14,14,1,1987,1,8.5,2,"Investment","Tekstil'shhiki",8.859321041
"6254","2016-03-17",57.6,36,5,9,2,1956,2,9,2,"Investment","Lomonosovskoe",9.677577472
"6255","2016-03-17",61.6,61.6,9,17,1,2016,2,10,1,"OwnerOccupier","Solncevo",16.95715522
"6256","2016-03-17",34.4,40,12,15,1,2017,1,8.7,1,"OwnerOccupier","Poselenie Sosenskoe",20.19708984
"6257","2016-03-17",62,33.8,12,17,1,2013,2,13,2,"Investment","Solncevo",18.09254798
"6258","2016-03-17",38.3,19,7,17,1,2003,1,7.4,3,"Investment","Vostochnoe Izmajlovo",13.17892282
"6259","2016-03-17",39.52,39.52,18,20,1,2015,1,10,1,"OwnerOccupier","Sviblovo",10.60161036
"6260","2016-03-17",51.4,30.6,16,17,1,1986,2,8.3,3,"Investment","Sviblovo",11.53943374
"6261","2016-03-17",67.8,40.8,5,16,1,1981,3,8.4,3,"Investment","Nagatino-Sadovniki",8.947731977
"6262","2016-03-17",65.6,44.5,8,9,1,1968,3,7.2,3,"Investment","Severnoe Medvedkovo",14.71343898
"6263","2016-03-17",57.5,40.2,5,5,2,1967,3,5.7,2,"Investment","Golovinskoe",13.28167352
"6264","2016-03-17",135.6,69.8,9,25,1,2010,3,21.4,1,"Investment","Poselenie Moskovskij",23.13324946
"6265","2016-03-17",59.3,30.5,12,17,1,2006,2,12.1,3,"Investment","Pechatniki",8.640690853
"6266","2016-03-17",64.2,33.9,12,17,1,2014,2,13,2,"Investment","Nekrasovka",19.79419822
"6267","2016-03-17",39.9,23.4,9,14,5,1974,2,6.1,2,"Investment","Matushkino",38.15390747
"6268","2016-03-17",60.06,62.1,12,25,1,2016,2,8.7,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"6269","2016-03-17",101.6,55.6,7,9,1,1968,4,13.6,2,"Investment","Vyhino-Zhulebino",13.16422301
"6270","2016-03-17",35.2,19.7,2,12,5,1968,1,9.6,3,"Investment","Savelovskoe",6.259019308
"6271","2016-03-17",65.3,39.2,4,12,1,1982,3,8.2,2,"Investment","Bibirevo",15.12833935
"6272","2016-03-17",38.7,19,13,17,1,2013,1,7.4,3,"Investment","Solncevo",18.02141375
"6273","2016-03-17",61.4,42.6,9,9,1,1972,3,6,3,"Investment","Ivanovskoe",13.51585135
"6274","2016-03-17",72.5,53.3,4,5,2,1957,4,6.5,2,"Investment","Filevskij Park",7.824229332
"6275","2016-03-17",165,165,1,3,1,2016,5,13.8,1,"OwnerOccupier","Poselenie Pervomajskoe",37.0645726
"6276","2016-03-17",51.1,30.5,12,17,1,2014,2,9.7,2,"Investment","Sviblovo",11.26576413
"6277","2016-03-17",94.7,63.5,2,17,1,2003,4,10.1,3,"Investment","Ljublino",12.36335221
"6278","2016-03-17",43.1,19.9,5,5,2,1942,1,6.2,2,"Investment","Babushkinskoe",12.79896491
"6279","2016-03-17",61.2,33.2,7,14,1,2006,2,11.7,3,"Investment","Kosino-Uhtomskoe",16.64782226
"6280","2016-03-17",30.1,18,2,9,2,1968,1,5.8,4,"Investment","Taganskoe",3.590362325
"6281","2016-03-17",57.5,42.2,5,5,2,1961,3,5.8,3,"Investment","Juzhnoportovoe",4.6397016
"6282","2016-03-17",41.5,35.16,18,20,1,2016,1,9.9,1,"OwnerOccupier","Filevskij Park",6.687230059
"6283","2016-03-17",45.2,28.1,7,12,1,1964,2,5.9,2,"Investment","Zjuzino",10.23914507
"6284","2016-03-17",100.1,60.2,1,12,1,1980,5,17.3,2,"Investment","Bibirevo",15.72423943
"6285","2016-03-17",45.8,29.6,7,9,1,1979,2,6.2,2,"Investment","Gol'janovo",14.75940288
"6286","2016-03-17",42.68,40,5,12,1,2016,1,9.6,1,"OwnerOccupier","Poselenie Moskovskij",16.00085262
"6287","2016-03-17",42.8,27.2,4,5,2,1964,2,5.7,2,"Investment","Jaroslavskoe",13.77884721
"6288","2016-03-17",62.6,45.8,6,9,1,1966,4,5.8,2,"Investment","Vojkovskoe",10.1498916
"6289","2016-03-17",77.2,42.9,8,17,1,2013,3,12.8,2,"Investment","Solncevo",18.01273853
"6290","2016-03-17",17.4,13.2,1,5,2,1962,1,5.7,2,"Investment","Bogorodskoe",10.01161542
"6291","2016-03-17",86.5,61.9,2,15,1,2016,3,10,1,"OwnerOccupier","Poselenie Sosenskoe",20.31454698
"6292","2016-03-17",45.2,29.8,7,9,1,1972,2,5.8,2,"Investment","Jakimanka",2.223068958
"6293","2016-03-17",69.5,38.7,6,9,2,1975,2,8.9,3,"Investment","Basmannoe",1.924720908
"6294","2016-03-17",33.9,44.5,10,17,1,2016,1,10,1,"OwnerOccupier","Donskoe",5.048867488
"6295","2016-03-18",75.2,45.5,3,17,1,1987,3,10.3,3,"Investment","Teplyj Stan",15.28903176
"6296","2016-03-18",69.9,42.9,15,17,1,2015,3,10,1,"Investment","Poselenie Moskovskij",22.88526281
"6297","2016-03-18",95.5,51.2,4,14,2,1969,3,12.8,3,"Investment","Tverskoe",1.981677818
"6298","2016-03-18",39.5,19,17,17,1,2014,1,9.7,3,"Investment","Sviblovo",11.22372428
"6299","2016-03-18",58.1,39,11,24,6,2017,2,10,1,"OwnerOccupier","Nagatinskij Zaton",8.532480294
"6300","2016-03-18",84.2,64,6,17,1,2016,3,9.6,1,"OwnerOccupier","Poselenie Vnukovskoe",22.37012991
"6301","2016-03-18",49.2,18,9,17,6,2014,1,11.9,1,"Investment","Poselenie Sosenskoe",21.64695506
"6302","2016-03-18",63.3,38.5,8,9,1,1977,3,8.2,2,"Investment","Juzhnoe Medvedkovo",13.18843024
"6303","2016-03-18",54,35.2,5,8,2,1941,2,6.1,3,"Investment","Dorogomilovo",3.868131965
"6304","2016-03-18",58.9,44.3,5,9,1,1967,3,6,2,"Investment","Hovrino",14.46200025
"6305","2016-03-18",72.2,52,3,5,2,1957,3,7.6,3,"Investment","Rostokino",9.570180862
"6306","2016-03-18",55.7,37.9,1,5,1,1966,3,6,2,"Investment","Vyhino-Zhulebino",12.21212661
"6307","2016-03-18",41.7,21.93,2,16,1,2016,1,10,1,"OwnerOccupier","Golovinskoe",12.22095494
"6308","2016-03-18",37.7,17,8,15,1,2009,1,7.8,3,"Investment","Juzhnoe Butovo",22.71535183
"6309","2016-03-18",37.2,19.1,13,16,1,1981,1,8.1,3,"Investment","Kotlovka",7.396629411
"6310","2016-03-18",68,19.9,1,1,2,1954,2,6.1,2,"Investment","Vnukovo",29.77592518
"6311","2016-03-18",41.3,20.8,13,14,1,1986,1,8.6,2,"Investment","Zjablikovo",17.06309935
"6312","2016-03-18",61.6,61.6,5,17,1,2016,2,10.5,1,"OwnerOccupier","Solncevo",16.95715522
"6313","2016-03-18",37.7,18.8,14,16,5,1973,1,9.4,2,"Investment","Hovrino",14.52602921
"6314","2016-03-18",51.2,28.9,14,17,1,2013,2,8.3,2,"Investment","Zapadnoe Degunino",15.361523
"6315","2016-03-18",39.6,39.6,10,19,1,2016,1,11,1,"OwnerOccupier","Solncevo",18.1154277
"6316","2016-03-18",44,27.7,5,9,1,1974,2,5.8,2,"Investment","Nagatino-Sadovniki",7.720348776
"6317","2016-03-18",35.4,19.8,9,12,1,1967,1,9.6,2,"Investment","Nagatinskij Zaton",8.762555819
"6318","2016-03-18",52,30.5,11,17,1,2013,2,9.7,2,"Investment","Solncevo",18.02141375
"6319","2016-03-18",73.5,37,7,17,1,2016,2,10,1,"OwnerOccupier","Pokrovskoe Streshnevo",13.73063241
"6320","2016-03-18",32.8,19,2,9,1,1980,1,6,3,"Investment","Mar'ino",12.2123526
"6321","2016-03-18",33.9,33.9,8,17,4,2016,1,7,1,"OwnerOccupier","Poselenie Vnukovskoe",25.46298701
"6322","2016-03-18",63.1,46.5,7,9,1,1975,4,6,2,"Investment","Orehovo-Borisovo Severnoe",15.70482811
"6323","2016-03-18",74.3,42.8,12,18,1,2013,3,9,2,"Investment","Zapadnoe Degunino",15.40702911
"6324","2016-03-18",68.7,38.9,10,10,1,2002,2,11.9,2,"Investment","Juzhnoe Butovo",22.38808813
"6325","2016-03-18",68.8,68.8,2,17,1,2016,2,10,1,"OwnerOccupier","Poselenie Sosenskoe",19.1706772
"6326","2016-03-18",64.54,63.68,6,17,1,2016,2,10,1,"OwnerOccupier","Tverskoe",0.072896553
"6327","2016-03-18",43.3,33.2,4,9,2,1958,1,3.7,3,"Investment","Meshhanskoe",2.698574325
"6328","2016-03-18",37.3,18.3,3,12,5,1986,1,10.2,2,"Investment","Taganskoe",3.636453183
"6329","2016-03-18",39.1,20.1,18,22,1,1985,1,9.9,2,"Investment","Mar'ino",13.21541031
"6330","2016-03-18",67.6,44.7,3,9,2,1968,3,7.4,2,"Investment","Horoshevskoe",6.758675631
"6331","2016-03-18",35,19.9,9,12,5,1967,1,9.9,2,"Investment","Rjazanskij",10.85541298
"6332","2016-03-18",34.2,19,11,16,1,1978,1,9.8,2,"Investment","Gol'janovo",14.32353365
"6333","2016-03-18",53.5,28,12,18,1,2009,2,11.2,3,"Investment","Kuncevo",11.46852312
"6334","2016-03-19",45.6,28.5,10,12,5,1970,2,5.9,2,"Investment","Mar'ina Roshha",4.632387204
"6335","2016-03-19",41.83,52.3,11,25,1,2016,1,9.7,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"6336","2016-03-19",77.9,48.5,4,9,2,1956,3,8.4,2,"Investment","Gagarinskoe",7.762385741
"6337","2016-03-19",43.8,29.2,5,5,2,1962,2,5.6,2,"Investment","Rjazanskij",10.92289335
"6338","2016-03-19",58.5,58.5,15,17,1,2017,2,10.1,1,"OwnerOccupier","Poselenie Desjonovskoe",33.46485316
"6339","2016-03-19",36.5,38.5,4,17,1,2016,1,10,1,"OwnerOccupier","Poselenie Desjonovskoe",32.22370222
"6340","2016-03-19",41.2,20.9,13,14,1,1988,1,8.6,2,"Investment","Novo-Peredelkino",19.39128279
"6341","2016-03-19",64.2,45.9,5,16,5,1982,3,7.9,2,"Investment","Kotlovka",9.221395211
"6342","2016-03-19",113.2,59.9,6,16,1,1989,3,11.9,2,"Investment","Kuncevo",11.10936222
"6343","2016-03-19",45.2,28.6,4,9,1,1969,2,6,2,"Investment","Chertanovo Severnoe",13.42228939
"6344","2016-03-19",37.6,18.8,12,17,1,2013,1,9.7,3,"Investment","Nekrasovka",19.67808952
"6345","2016-03-19",52.1,30.3,5,12,1,1977,2,8.6,2,"Investment","Bibirevo",16.05622265
"6346","2016-03-19",44.5,28,9,9,1,1973,2,6,2,"Investment","Orehovo-Borisovo Severnoe",15.69217459
"6347","2016-03-19",31.6,21.4,1,12,5,1965,1,5.2,2,"Investment","Alekseevskoe",7.711282117
"6348","2016-03-19",44.3,29.5,3,5,2,1964,2,5.8,2,"Investment","Mozhajskoe",12.77653384
"6349","2016-03-19",74.9,46.1,13,17,1,1993,3,10.1,3,"Investment","Mitino",18.41428008
"6350","2016-03-19",46.5,28.5,10,12,1,1978,2,6.7,3,"","Orehovo-Borisovo Juzhnoe",17.77122241
"6351","2016-03-21",2,2,5,5,1,1963,2,2,1,"OwnerOccupier","Tverskoe",0.072896553
"6352","2016-03-21",62.8,41.9,3,6,2,1926,2,6.1,2,"Investment","Hamovniki",3.882773142
"6353","2016-03-21",54.3,35.6,4,16,1,2016,2,10,1,"OwnerOccupier","Poselenie Filimonkovskoe",26.09730228
"6354","2016-03-21",50.9,29.2,12,12,1,1984,2,8,2,"Investment","Nagatino-Sadovniki",9.737553879
"6355","2016-03-21",51.1,31,10,12,5,1973,2,9.4,2,"Investment","Kotlovka",9.032692939
"6356","2016-03-21",45,29.4,5,5,2,1960,2,6,2,"Investment","Metrogorodok",11.59819765
"6357","2016-03-21",80.2,45.2,7,17,1,2013,3,12.9,2,"Investment","Solncevo",18.02141375
"6358","2016-03-21",73.3,44.1,14,22,1,1994,3,9.8,3,"Investment","Mitino",18.41428008
"6359","2016-03-21",45.17,33,6,16,1,2016,1,10,1,"OwnerOccupier","Shhukino",9.324243461
"6360","2016-03-21",65.9,46.2,7,16,5,1980,3,7.7,2,"Investment","Zjablikovo",16.68177208
"6361","2016-03-21",45.2,29.3,4,5,1,1966,2,5.3,3,"Investment","Tekstil'shhiki",7.765498021
"6362","2016-03-21",35.7,35.7,12,20,1,2016,1,8.9,1,"OwnerOccupier","Poselenie Desjonovskoe",33.46485316
"6363","2016-03-21",38.4,18.9,16,17,1,2013,1,7.3,3,"Investment","Solncevo",18.02141375
"6364","2016-03-21",64,36,6,17,1,2017,2,12,1,"OwnerOccupier","Poselenie Vnukovskoe",21.72262007
"6365","2016-03-21",60.6,60.6,15,19,4,2017,2,10,1,"OwnerOccupier","Solncevo",18.1154277
"6366","2016-03-21",78.7,51.4,2,5,2,1954,3,8,3,"Investment","Kotlovka",8.099236273
"6367","2016-03-21",61.4,30.4,4,17,6,2013,2,11.9,1,"Investment","Poselenie Sosenskoe",21.81865894
"6368","2016-03-21",64.4,44.1,4,12,1,1967,3,9.6,3,"Investment","Severnoe Tushino",16.96522037
"6369","2016-03-21",83,64,9,17,1,2016,3,10.1,1,"OwnerOccupier","Solncevo",16.95715522
"6370","2016-03-21",37.1,22.5,6,14,1,1970,2,6.2,3,"Investment","Chertanovo Severnoe",12.83693772
"6371","2016-03-21",45.1,28.9,2,5,5,1965,2,5.6,3,"Investment","Caricyno",13.94138241
"6372","2016-03-21",53.1,28.4,2,16,1,1982,2,11,3,"Investment","Ljublino",12.41688243
"6373","2016-03-21",58.4,32.8,21,22,1,2009,2,10.3,2,"Investment","Kon'kovo",12.21170534
"6374","2016-03-21",26.6,15,8,9,1,1973,1,5.7,2,"Investment","Ajeroport",8.185234582
"6375","2016-03-21",57.6,31.6,10,17,1,1987,2,10,2,"Investment","Novokosino",15.18548026
"6376","2016-03-21",49.2,31,9,14,1,1974,2,9.2,2,"Investment","Levoberezhnoe",15.34551913
"6377","2016-03-21",80.9,44.1,9,9,1,2008,2,15.4,3,"Investment","Poselenie Rjazanovskoe",31.26786869
"6378","2016-03-21",43.1,27.2,2,5,2,1961,2,5.5,2,"Investment","Juzhnoe Tushino",15.226282
"6379","2016-03-21",37.5,18.7,5,14,2,1973,1,8.2,2,"Investment","Dmitrovskoe",15.37798426
"6380","2016-03-21",45,28.5,5,9,2,1967,2,5.6,2,"Investment","Nagatino-Sadovniki",9.918499674
"6381","2016-03-21",75,45.6,5,17,1,1991,3,10.2,4,"Investment","Severnoe Butovo",20.58808975
"6382","2016-03-21",47.1,28.6,5,5,2,1958,2,6,3,"Investment","Horoshevo-Mnevniki",7.82415459
"6383","2016-03-21",39.6,42.7,5,9,6,2017,1,11.4,1,"OwnerOccupier","Novo-Peredelkino",20.39230629
"6384","2016-03-21",45.8,29,8,9,2,1968,2,5.6,2,"Investment","Nagatino-Sadovniki",7.807912304
"6385","2016-03-21",37.7,19,9,10,1,2004,1,7.3,2,"Investment","Kosino-Uhtomskoe",17.06235162
"6386","2016-03-21",49.16,64,4,13,1,2016,2,9.1,1,"OwnerOccupier","Poselenie Shherbinka",28.04929978
"6387","2016-03-21",85.6,46.19,4,16,1,2016,3,10.3,1,"OwnerOccupier","Solncevo",18.1154277
"6388","2016-03-21",41.71,42.3,11,17,1,2015,1,11.2,1,"OwnerOccupier","Tverskoe",0.072896553
"6389","2016-03-21",51.7,30.4,7,17,1,2008,2,9.6,2,"Investment","Severnoe Medvedkovo",14.20388068
"6390","2016-03-21",63.13,58.2,6,17,1,2015,2,10,1,"OwnerOccupier","Poselenie Shherbinka",28.7893589
"6391","2016-03-21",75.4,44,8,17,1,1990,3,10.1,3,"Investment","Juzhnoportovoe",6.587987931
"6392","2016-03-21",52.3,30.8,14,17,1,2013,2,9.8,2,"Investment","Nekrasovka",20.13034177
"6393","2016-03-21",52.1,30.4,3,14,1,1990,2,8.5,3,"Investment","Kotlovka",8.722636201
"6394","2016-03-21",51.2,31.7,11,12,1,1975,2,9.1,2,"Investment","Birjulevo Vostochnoe",18.50992866
"6395","2016-03-22",64,39.49,8,17,1,2016,2,10,1,"OwnerOccupier","Tverskoe",0.072896553
"6396","2016-03-22",51.4,25.7,3,3,6,2015,1,16.48,1,"Investment","Poselenie Pervomajskoe",35.74522169
"6397","2016-03-22",43.5,19.7,4,17,1,2009,1,8.3,2,"Investment","Kuncevo",12.54418723
"6398","2016-03-22",54.6,44.1,13,17,1,2016,2,12,1,"OwnerOccupier","Solncevo",18.07212697
"6399","2016-03-22",77,78.1,15,17,1,2016,3,10,1,"OwnerOccupier","Poselenie Vnukovskoe",21.90579236
"6400","2016-03-22",82.9,79.5,2,14,1,2002,3,10.7,2,"Investment","Hovrino",15.05698613
"6401","2016-03-22",69.36,36.13,18,20,1,2015,2,10,1,"OwnerOccupier","Lefortovo",6.14337336
"6402","2016-03-22",57.9,29.7,5,17,1,2014,2,9.2,2,"Investment","Zapadnoe Degunino",15.28008409
"6403","2016-03-22",35.16,35.16,15,17,1,2016,1,10,1,"OwnerOccupier","Poselenie Vnukovskoe",25.60860086
"6404","2016-03-22",57.9,34,8,10,1,1995,2,10,3,"Investment","Juzhnoe Butovo",23.12593276
"6405","2016-03-22",79.5,46.1,21,22,1,2005,3,10.4,3,"Investment","Obruchevskoe",11.1664761
"6406","2016-03-22",53.6,30.4,6,12,1,1982,2,8.5,2,"Investment","Nagatinskij Zaton",9.277026702
"6407","2016-03-22",40.3,18.9,14,17,1,2015,1,7.3,1,"Investment","Poselenie Moskovskij",22.88526281
"6408","2016-03-22",67.8,44.3,11,16,2,1974,3,7.9,2,"Investment","Presnenskoe",3.340270383
"6409","2016-03-22",66.35,35,13,25,6,2016,2,10,1,"OwnerOccupier","Mitino",18.37172769
"6410","2016-03-22",30.8,18.4,4,5,2,1960,1,5.7,2,"Investment","Metrogorodok",11.89223208
"6411","2016-03-22",52,30.4,4,14,1,2007,2,9.8,2,"Investment","Severnoe Medvedkovo",13.9591851
"6412","2016-03-22",36.5,39.2,16,17,1,2017,1,10,1,"OwnerOccupier","Poselenie Desjonovskoe",33.46485316
"6413","2016-03-22",45.1,29,2,9,1,1970,2,6.8,3,"Investment","Kon'kovo",13.89192113
"6414","2016-03-22",63.4,44.3,11,12,1,1973,3,7.1,2,"Investment","Kon'kovo",13.77768101
"6415","2016-03-22",38.6,19.1,9,17,1,2010,1,7.5,3,"Investment","Zjuzino",9.919714942
"6416","2016-03-22",38.9,19.1,16,17,1,1987,1,8.4,2,"Investment","Solncevo",17.61318014
"6417","2016-03-22",58.11,40.6,15,24,1,2017,2,10,1,"OwnerOccupier","Nagatinskij Zaton",8.998980625
"6418","2016-03-22",45.1,28.7,1,12,1,1970,2,9.1,2,"Investment","Zjablikovo",15.7123245
"6419","2016-03-22",30.8,17.8,7,9,2,1964,1,6.5,2,"Investment","Juzhnoportovoe",5.573369911
"6420","2016-03-22",33.2,19.1,3,9,1,1971,1,6.7,3,"Investment","Veshnjaki",13.38683395
"6421","2016-03-22",31.4,20.3,1,5,1,1965,1,5.1,2,"Investment","Novogireevo",9.868870745
"6422","2016-03-22",80.4,45.1,7,14,1,2001,3,12.9,3,"Investment","Mar'ino",13.99405759
"6423","2016-03-22",44.1,28.1,6,9,1,1969,2,5.9,2,"Investment","Severnoe Tushino",16.4375284
"6424","2016-03-22",64.6,64.6,5,17,4,2006,2,8,1,"OwnerOccupier","Severnoe",20.2919946
"6425","2016-03-22",51.5,30.6,14,17,1,1988,2,8.3,3,"Investment","Krylatskoe",12.85630601
"6426","2016-03-22",55.1,36.8,13,14,1,1965,2,9.7,2,"Investment","Akademicheskoe",6.49481547
"6427","2016-03-22",53.5,29,14,22,1,1985,2,8,2,"Investment","Silino",37.78742809
"6428","2016-03-22",41.9,39,2,12,4,2015,1,9.2,1,"OwnerOccupier","Poselenie Sosenskoe",21.70183576
"6429","2016-03-22",30.5,18,7,9,2,1967,1,5.8,2,"Investment","Sokol",8.287106693
"6430","2016-03-22",92.7,92.7,19,19,4,2016,3,10,1,"OwnerOccupier","Golovinskoe",12.23501311
"6431","2016-03-22",41.4,21.1,6,14,1,1994,1,8.3,2,"Investment","Nagatino-Sadovniki",7.735530429
"6432","2016-03-22",40.7,18,12,16,1,2013,1,8,1,"Investment","Juzhnoe Butovo",23.32109115
"6433","2016-03-22",30.7,17,5,5,1,1966,1,5.6,3,"Investment","Mozhajskoe",12.1382925
"6434","2016-03-22",38.9,23.2,12,12,1,1966,2,6.2,3,"Investment","Sokol'niki",6.621595169
"6435","2016-03-22",75.1,46,15,16,1,1977,3,10.1,2,"Investment","Lianozovo",16.61625514
"6436","2016-03-22",74.46,41.81,24,24,6,2016,3,12,1,"OwnerOccupier","Ochakovo-Matveevskoe",13.34054646
"6437","2016-03-22",46.9,30.3,3,12,1,1980,2,6.6,2,"Investment","Mar'ino",11.99829615
"6438","2016-03-22",52.1,30.3,6,9,1,1977,2,8.6,2,"","Bibirevo",16.30023934
"6439","2016-03-22",77.1,57.3,6,9,2,1963,4,5.6,2,"Investment","Preobrazhenskoe",7.801240271
"6440","2016-03-22",76.1,54.2,1,12,1,1979,3,8.6,3,"Investment","Mar'ino",12.54427119
"6441","2016-03-22",43.1,24.1,8,14,5,1970,2,6,2,"Investment","Horoshevo-Mnevniki",10.5749102
"6442","2016-03-22",39,20.9,8,14,1,1988,1,8.6,2,"Investment","Mar'ino",13.05512981
"6443","2016-03-22",133.1,102.2,3,23,6,2006,1,18.5,1,"Investment","Shhukino",9.339711858
"6444","2016-03-22",37.9,22.8,3,9,5,1965,2,7.5,3,"Investment","Perovo",10.12422527
"6445","2016-03-22",58.5,34.2,14,17,1,1987,2,10.2,3,"Investment","Chertanovo Severnoe",13.58591652
"6446","2016-03-22",38.7,20.8,10,14,1,1986,1,8.5,2,"Investment","Brateevo",15.45966462
"6447","2016-03-22",31.7,17.8,4,5,1,1969,1,5.7,2,"Investment","Kon'kovo",13.19624699
"6448","2016-03-22",58.5,33.7,12,22,1,2007,2,10.4,3,"Investment","Nekrasovka",20.30136336
"6449","2016-03-22",50.7,19.4,10,15,6,2012,1,13.3,3,"Investment","Birjulevo Vostochnoe",16.01212057
"6450","2016-03-22",51.5,30.6,17,17,1,2002,2,9.7,2,"Investment","Mitino",18.37397054
"6451","2016-03-23",63.6,33.7,10,17,1,2013,2,12.7,2,"Investment","Solncevo",18.15940199
"6452","2016-03-23",77.64,77.64,17,25,1,2016,3,10.2,1,"OwnerOccupier","Poselenie Moskovskij",23.37369741
"6453","2016-03-23",44.1,28.4,7,9,1,1970,2,6.6,2,"Investment","Chertanovo Juzhnoe",16.70348914
"6454","2016-03-23",85.29,64,7,21,6,2017,3,10,1,"OwnerOccupier","Horoshevo-Mnevniki",10.50746753
"6455","2016-03-23",39.8,18.9,15,17,4,2015,1,9.8,1,"Investment","Poselenie Vnukovskoe",21.43156262
"6456","2016-03-23",31.4,20.1,5,5,5,1962,1,5.4,2,"Investment","Strogino",14.95297901
"6457","2016-03-23",73.9,42.6,10,17,1,2013,3,13,2,"Investment","Solncevo",18.02141375
"6458","2016-03-23",61.1,34.3,22,25,1,2011,2,10.6,2,"Investment","Otradnoe",13.41985306
"6459","2016-03-23",56.2,31.3,5,24,6,2005,2,8.4,2,"Investment","Horoshevo-Mnevniki",10.37285655
"6460","2016-03-23",66.2,46.7,8,16,1,1981,3,7.9,2,"Investment","Chertanovo Severnoe",13.14936359
"6461","2016-03-23",64.4,38,6,17,4,2017,2,8,1,"OwnerOccupier","Alekseevskoe",6.497253538
"6462","2016-03-23",62.4,43.6,5,5,2,1953,3,7.1,2,"Investment","Basmannoe",4.405490506
"6463","2016-03-23",73.5,40.5,3,4,5,2014,2,14.2,1,"Investment","Poselenie Pervomajskoe",35.74522169
"6464","2016-03-23",60.7,35,22,22,5,1988,2,10,2,"Investment","Jasenevo",16.12948899
"6465","2016-03-23",37.7,18.9,5,17,1,1986,1,8,2,"Investment","Kon'kovo",14.15476519
"6466","2016-03-23",37.8,19.4,16,16,1,1995,1,9.2,2,"Investment","Koptevo",10.44191716
"6467","2016-03-23",64,45.1,5,12,1,1981,3,6.6,2,"Investment","Levoberezhnoe",15.69689197
"6468","2016-03-23",44.8,50.5,3,16,1,2016,2,10,1,"","Poselenie Sosenskoe",20.41717739
"6469","2016-03-23",30.6,17.8,4,9,2,1965,1,5.8,2,"Investment","Ajeroport",6.964190497
"6470","2016-03-23",42.2,20.9,5,15,6,2015,1,10.9,1,"Investment","Poselenie Moskovskij",15.57470764
"6471","2016-03-23",65.8,39.8,7,14,1,1989,3,7.6,2,"Investment","Silino",38.33614194
