price_doc,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,kremlin_km
1983600,5/18/15,34,42,3,3,1,2014,1,7,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
9600000,5/18/15,72,43,10,10,1,2007,3,9,2,Investment,Matushkino,37.409216
3955360,5/18/15,41,40,6,17,1,2014,1,9,1,OwnerOccupier,Poselenie Sosenskoe,20.09291717
4800000,5/18/15,39,21,2,12,1,1987,1,8,2,Investment,Juzhnoe Butovo,23.31279588
6289886,5/18/15,64,60,2,17,4,2016,2,10,1,OwnerOccupier,Poselenie Moskovskij,23.13130148
4571401,5/18/15,44,39,6,17,1,2014,1,10,1,OwnerOccupier,Poselenie Moskovskij,16.00085262
7350000,5/18/15,50,42,18,20,4,2015,1,10,1,OwnerOccupier,Krylatskoe,15.0846942
8607536,5/18/15,72,39,2,19,4,2014,2,10,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
8600000,5/18/15,46,30,8,9,1,1976,2,5,3,Investment,Otradnoe,12.89820231
5400000,5/18/15,32,18,6,9,1,1990,1,6,3,Investment,Veshnjaki,13.3063704
18800000,5/18/15,81,77,7,10,2,1960,2,10,1,OwnerOccupier,Danilovskoe,4.17181992
7100000,5/18/15,38,19,5,22,1,1989,1,10,3,Investment,Juzhnoe Tushino,15.70993893
13149382,5/18/15,74,38,14,22,4,2015,2,12,1,OwnerOccupier,Nagornoe,8.315961321
9111009,5/18/15,77,77,4,17,1,2014,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
2422315,5/18/15,26,37,2,17,1,2016,1,7,1,OwnerOccupier,Poselenie Filimonkovskoe,28.66758877
2000000,5/18/15,44,26,7,9,1,1972,2,5,2,Investment,Chertanovo Juzhnoe,15.79126278
12025000,5/18/15,65,60,11,19,1,2017,2,10,1,OwnerOccupier,Sviblovo,11.0178752
12700000,5/18/15,62,38,9,9,1,1976,3,8,3,Investment,Cheremushki,9.555639093
4400000,5/18/15,40,38,7,17,1,2015,1,10,1,OwnerOccupier,Nekrasovka,20.54946417
7700000,5/18/15,50,33,7,9,1,1968,3,6,3,Investment,Vostochnoe Izmajlovo,13.48132797
8181288,5/18/15,45,40,7,17,1,2014,1,9,1,OwnerOccupier,Sviblovo,10.59576045
4000000,5/18/15,51,34,7,9,1,1978,3,6,2,Investment,Jasenevo,15.55741888
12900000,5/18/15,66,45,11,17,1,1969,3,7,2,Investment,Akademicheskoe,6.237739839
17000000,5/18/15,99,61,2,22,1,2010,4,10,3,Investment,Chertanovo Juzhnoe,16.9075168
4620233,5/18/15,39,39,6,17,1,2015,1,10,1,OwnerOccupier,Solncevo,16.95715522
9750000,5/18/15,55,30,3,14,1,2003,2,11,3,Investment,Ljublino,11.85949883
10150000,5/18/15,63,38,4,9,1,1978,3,8,2,Investment,Otradnoe,11.67617146
7179999,5/19/15,62,62,10,17,1,2015,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
11316156,5/19/15,48,28,18,24,6,2016,1,10,1,OwnerOccupier,Horoshevo-Mnevniki,8.804660762
11300000,5/19/15,58,30,6,16,1,2004,2,10,2,Investment,Severnoe Tushino,16.75612513
21956142,5/19/15,99,101,12,17,1,2015,4,10,1,OwnerOccupier,Sviblovo,10.51446841
5200000,5/19/15,45,28,1,12,5,1970,2,5,2,Investment,Pechatniki,10.747149
9100000,5/19/15,58,43,5,9,1,1967,3,5,2,Investment,Koptevo,10.48796156
6292800,5/19/15,63,63,2,16,1,2014,2,10,1,OwnerOccupier,Poselenie Voskresenskoe,25.59597356
7523000,5/19/15,61,33,8,17,1,2013,2,12,3,Investment,Solncevo,18.01273853
8900000,5/19/15,53,30,10,12,1,1983,2,8,3,Investment,Severnoe Medvedkovo,15.50602336
7493089,5/19/15,61,60,12,17,1,2015,2,10,1,OwnerOccupier,Solncevo,16.95715522
5135351,5/19/15,39,39,8,17,1,2014,1,9,1,OwnerOccupier,Kapotnja,16.99873106
5000000,5/19/15,57,40,8,9,1,1973,2,5,2,Investment,Orehovo-Borisovo Severnoe,16.43531782
7000000,5/19/15,34,19,15,16,5,1989,1,10,3,Investment,Severnoe Tushino,16.54119891
7623234,5/19/15,79,79,15,17,1,2015,3,10,1,OwnerOccupier,Solncevo,16.95715522
8500000,5/19/15,56,37,2,5,2,1965,3,5,3,Investment,Izmajlovo,11.13688876
8905035,5/19/15,57,62,15,18,1,2015,2,10,1,OwnerOccupier,Nagatinskij Zaton,8.998980625
3739840,5/19/15,37,19,9,15,4,2003,1,10,2,OwnerOccupier,Poselenie Sosenskoe,20.19708984
3865945,5/19/15,34,34,14,17,1,2015,1,10,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
9651299,5/19/15,79,79,15,17,1,2015,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
6550000,5/19/15,52,30,3,14,1,1989,2,8,2,Investment,Krjukovo,38.98890914
23300000,5/19/15,143,78,2,24,4,2009,3,16,1,Investment,Troparevo-Nikulino,12.8260775
5222374,5/19/15,62,62,3,22,1,2014,2,10,1,OwnerOccupier,Poselenie Shherbinka,28.15157234
9794676,5/19/15,47,47,15,17,4,2016,1,8,1,OwnerOccupier,Filevskij Park,6.528677172
22400000,5/20/15,75,45,24,24,4,2009,3,9,2,Investment,Cheremushki,8.883625405
5600000,5/20/15,32,19,5,9,1,1969,1,6,3,Investment,Pechatniki,9.263883783
6000000,5/20/15,31,17,5,6,2,1961,1,4,3,Investment,Lomonosovskoe,8.617895367
5598985,5/20/15,90,38,2,2,1,2015,3,8,1,OwnerOccupier,Tverskoe,0.072896553
4850000,5/20/15,32,18,4,9,1,1980,1,6,2,Investment,Mar'ino,12.16184854
9100000,5/20/15,42,28,4,9,2,1972,2,5,2,Investment,Savelovskoe,4.812833717
7250000,5/20/15,54,28,4,17,1,2008,2,9,3,Investment,Krjukovo,36.89977859
5650000,5/20/15,32,18,6,9,1,1977,1,6,3,Investment,Teplyj Stan,14.42670392
17000000,5/20/15,75,44,13,17,1,1985,3,10,3,Investment,Troparevo-Nikulino,12.32571503
14465000,5/20/15,60,33,7,17,1,1987,2,10,4,Investment,Krylatskoe,12.88554461
7400000,5/20/15,45,29,2,5,1,1970,2,5,3,Investment,Kon'kovo,12.91178352
8570190,5/20/15,69,47,4,15,6,2015,2,12,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
5018753,5/20/15,39,39,3,17,1,2014,1,9,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
3600000,5/20/15,43,28,4,4,2,1964,2,6,2,Investment,Babushkinskoe,12.66174163
6500000,5/20/15,34,18,7,9,2,1981,1,9,2,Investment,Pokrovskoe Streshnevo,11.89986315
3175380,5/20/15,53,53,3,10,1,2014,2,9,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
10200547,5/20/15,47,47,21,22,1,2015,1,10,1,OwnerOccupier,Filevskij Park,6.514713376
10018020,5/20/15,84,79,8,20,1,2014,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
6470874,5/20/15,61,58,9,17,1,2015,2,10,1,OwnerOccupier,Solncevo,16.95715522
1000000,5/20/15,38,19,10,17,1,2005,1,7,3,Investment,Solncevo,17.03281823
10214398,5/20/15,39,38,20,24,1,2015,1,10,1,OwnerOccupier,Nagornoe,8.626075639
21000000,5/20/15,99,64,15,22,1,1993,4,9,4,Investment,Orehovo-Borisovo Severnoe,14.76869552
7694686,5/20/15,78,78,12,25,1,2015,3,12,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
20196950,5/20/15,135,64,15,17,1,2014,4,10,1,OwnerOccupier,Krylatskoe,15.0846942
10500000,5/20/15,58,43,6,9,1,1975,3,6,2,Investment,Teplyj Stan,15.41182679
6296600,5/20/15,59,52,15,17,1,2014,2,10,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
8150000,5/21/15,33,19,9,9,2,1968,1,6,3,Investment,Donskoe,4.330465703
6514500,5/21/15,60,60,7,18,1,2014,2,11,1,OwnerOccupier,Krjukovo,35.45719284
6536302,5/21/15,62,62,8,17,1,2015,2,10,1,OwnerOccupier,Solncevo,16.95715522
2000000,5/21/15,93,54,5,14,6,2004,3,13,3,Investment,Poselenie Shherbinka,27.78223157
8744700,5/21/15,84,50,9,13,4,2014,3,10,1,Investment,Krjukovo,35.93747379
13300000,5/21/15,58,33,22,22,1,2004,2,10,3,Investment,Zjuzino,9.99962446
12500000,5/21/15,75,47,2,12,1,1998,3,12,2,Investment,Tekstil'shhiki,9.743662729
5334695,5/21/15,37,37,8,17,1,2015,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.32714056
7122929,5/21/15,43,39,15,25,2,2016,1,10,1,OwnerOccupier,Mitino,18.7528432
8593687,5/21/15,79,79,5,17,1,2015,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
6300000,5/21/15,39,24,4,12,1,1970,2,6,2,Investment,Perovo,10.98953917
5600000,5/21/15,27,14,11,12,5,1970,1,6,2,Investment,Caricyno,14.61997452
12013324,5/21/15,55,55,19,17,1,2016,1,10,1,OwnerOccupier,Filevskij Park,7.14131138
4282124,5/21/15,33,37,2,17,1,2014,1,7,1,OwnerOccupier,Poselenie Moskovskij,16.00085262
30300000,5/21/15,127,75,10,26,4,2010,3,14,1,Investment,Pokrovskoe Streshnevo,12.03633369
4543110,5/21/15,42,40,7,17,1,2014,1,10,1,OwnerOccupier,Poselenie Sosenskoe,20.36062797
5167800,5/21/15,58,30,3,17,4,2015,2,11,1,OwnerOccupier,Poselenie Sosenskoe,20.09291717
6000000,5/21/15,60,44,4,9,1,1968,3,6,2,Investment,Hovrino,14.55219818
9850000,5/21/15,53,30,11,12,1,1982,2,8,2,Investment,Nagatinskij Zaton,8.760641017
5750000,5/21/15,51,31,11,12,5,1974,1,8,2,Investment,Pechatniki,9.929203937
6272045,5/21/15,36,36,12,12,1,2017,1,8,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
8550000,5/21/15,50,34,5,9,1,1968,3,6,3,Investment,Severnoe Tushino,16.17570076
9790926,5/21/15,59,59,18,18,4,2015,2,10,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
10000000,5/21/15,74,45,3,17,1,1989,3,10,2,Investment,Solncevo,15.97118622
8866489,5/21/15,56,40,9,24,6,2017,2,9,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
1983000,5/21/15,34,34,2,2,1,2014,1,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
5813954,5/21/15,35,18,3,24,6,2017,1,8,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
5850000,5/21/15,33,21,3,9,5,1962,1,5,2,Investment,Bogorodskoe,9.175240277
8516729,5/22/15,79,79,14,21,6,2017,3,12,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
8810471,5/22/15,75,45,13,17,4,2016,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
7000000,5/22/15,54,32,4,17,1,1989,2,9,3,Investment,Solncevo,15.97118622
6951178,5/22/15,61,61,2,17,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
5850000,5/22/15,37,19,16,17,1,2001,1,7,2,Investment,Mar'ino,13.69336687
6807472,5/22/15,78,74,3,16,1,2015,2,12,1,OwnerOccupier,Poselenie Sosenskoe,20.36597232
6300000,5/22/15,43,26,4,5,2,1966,2,5,3,Investment,Mozhajskoe,13.13289728
6250000,5/22/15,45,30,2,5,5,1961,2,5,2,Investment,Perovo,10.36405212
7500000,5/22/15,40,24,8,9,1,1978,2,6,2,Investment,Jasenevo,15.55741888
8253106,5/22/15,95,51,21,21,6,2013,3,14,1,Investment,Poselenie Moskovskij,23.87320513
1600000,5/22/15,44,29,4,5,2,1962,2,5,3,Investment,Zjuzino,10.82429286
6300000,5/22/15,38,19,11,16,1,1987,1,8,3,Investment,Zapadnoe Degunino,15.89679412
6300000,5/22/15,44,27,4,5,2,1965,2,5,2,Investment,Gol'janovo,12.64271212
10100000,5/22/15,65,38,6,9,1,1955,3,7,3,Investment,Severnoe Butovo,20.64010857
5234702,5/22/15,31,19,3,5,5,1959,1,6,3,Investment,Ostankinskoe,7.055548781
7800000,5/22/15,53,32,5,17,1,1995,2,9,3,Investment,Vyhino-Zhulebino,15.80031811
5598985,5/22/15,90,52,1,2,2,2016,3,22,1,OwnerOccupier,Tverskoe,0.072896553
10239976,5/22/15,77,77,9,17,1,2014,3,10,1,OwnerOccupier,Poselenie Sosenskoe,22.56765524
8800000,5/22/15,58,32,8,17,1,1997,2,10,3,Investment,Brateevo,15.73923073
9300000,5/22/15,43,26,4,8,2,1961,2,5,1,Investment,Akademicheskoe,8.430859473
18000000,5/22/15,72,44,3,14,1,2006,3,10,2,Investment,Kuncevo,11.9915847
2000000,5/22/15,58,41,5,5,2,1967,3,5,2,Investment,Golovinskoe,13.35325816
4576500,5/22/15,40,40,14,17,1,2015,2,10,1,OwnerOccupier,Poselenie Sosenskoe,22.11729499
4800000,5/22/15,39,20,4,14,1,1985,1,8,2,Investment,Birjulevo Zapadnoe,19.26464013
6260000,5/22/15,36,22,4,9,5,1966,1,7,2,Investment,Juzhnoe Tushino,15.71760657
9254958,5/22/15,48,48,14,15,1,2017,1,10,1,OwnerOccupier,Filevskij Park,6.514713376
5500000,5/22/15,29,18,2,5,2,1960,1,5,2,Investment,Koptevo,10.15362992
6740000,5/23/15,60,30,4,12,5,2006,2,9,1,Investment,Novogireevo,11.38466839
4583565,5/23/15,39,39,4,17,1,2015,1,10,1,OwnerOccupier,Solncevo,16.95715522
14495803,5/23/15,63,60,18,17,1,2014,2,12,1,OwnerOccupier,Nagornoe,8.626075639
3000000,5/23/15,51,30,16,16,1,1983,2,8,2,Investment,Babushkinskoe,12.45274746
3549552,5/23/15,41,41,5,17,4,2015,1,10,1,OwnerOccupier,Poselenie Shherbinka,26.83346869
7600000,5/23/15,42,29,9,5,1,1976,2,5,2,Investment,Severnoe Medvedkovo,13.86411842
6862077,5/23/15,57,62,13,13,1,2014,2,10,1,OwnerOccupier,Poselenie Sosenskoe,22.56765524
7744190,5/23/15,76,40,2,2,6,2015,3,11,1,OwnerOccupier,Poselenie Voskresenskoe,25.89297057
5160747,5/23/15,70,63,15,17,1,2014,2,10,1,OwnerOccupier,Tverskoe,0.072896553
7305742,5/25/15,61,61,20,22,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.45027177
5750000,5/25/15,41,18,4,17,1,2008,1,9,3,Investment,Nekrasovka,19.91661858
8788769,5/25/15,73,47,4,17,1,2014,2,10,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
7000000,5/25/15,32,21,8,9,5,1962,1,5,2,Investment,Juzhnoportovoe,3.901362171
14200000,5/25/15,58,32,2,14,1,1997,2,10,3,Investment,Gagarinskoe,6.938438259
10055536,5/25/15,46,46,18,25,1,2015,1,10,1,OwnerOccupier,Filevskij Park,6.514713376
12000000,5/25/15,77,47,5,5,2,1935,3,5,3,Investment,Basmannoe,4.302922468
12303245,5/25/15,96,47,18,24,4,2016,1,22,1,OwnerOccupier,Hovrino,13.23330248
2500000,5/25/15,45,27,3,5,2,1960,2,6,3,Investment,Kuz'minki,9.978171833
6600000,5/25/15,38,22,5,9,5,1965,2,7,2,Investment,Nagatino-Sadovniki,8.574126909
2109240,5/25/15,53,53,3,17,1,2015,2,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
6158099,5/25/15,36,20,12,24,6,2017,1,8,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
4542890,5/25/15,37,18,2,3,5,2013,1,7,3,Investment,Poselenie Desjonovskoe,29.98678052
38900000,5/25/15,127,81,12,22,2,1999,4,11,3,Investment,Kuncevo,10.99670856
7286608,5/25/15,63,63,6,17,1,2015,2,12,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
4411681,5/25/15,38,38,2,17,1,2014,1,10,1,OwnerOccupier,Solncevo,16.95715522
5800000,5/25/15,31,20,5,5,2,1958,1,5,3,Investment,Horoshevskoe,7.502567223
12233960,5/25/15,80,55,6,24,6,2017,3,12,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
11100000,5/25/15,54,32,11,17,1,2000,2,9,3,Investment,Mar'ino,12.54949276
5850000,5/25/15,40,25,5,5,2,1963,2,5,2,Investment,Ljublino,11.01643153
2793770,5/25/15,37,22,17,17,4,2017,1,15,1,OwnerOccupier,Poselenie Filimonkovskoe,28.73814133
6800000,5/25/15,37,22,5,9,5,1962,2,6,2,Investment,Bogorodskoe,9.175240277
8106049,5/25/15,62,62,11,17,1,2015,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
6500000,5/25/15,37,23,3,14,5,1969,2,6,2,Investment,Hovrino,14.01162884
7250464,5/25/15,63,35,12,17,6,2016,2,8,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
17619922,5/25/15,97,93,15,17,1,2015,3,10,1,OwnerOccupier,Nagornoe,8.315961321
5598985,5/25/15,90,38,1,2,1,2016,3,8,1,OwnerOccupier,Tverskoe,0.072896553
2000000,5/25/15,45,28,3,14,1,1973,2,5,2,Investment,Pechatniki,9.824262341
5513283,5/26/15,38,38,13,17,1,2014,1,7,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
9500000,5/26/15,49,29,3,12,1,1981,2,7,3,Investment,Kotlovka,7.643480237
6900000,5/26/15,44,29,2,5,2,1961,2,5,2,Investment,Kotlovka,8.32635973
7000000,5/26/15,53,30,2,12,1,1982,2,8,2,Investment,Silino,37.62033879
5361900,5/26/15,61,61,10,17,1,2017,2,10,1,OwnerOccupier,Poselenie Sosenskoe,21.06347842
8021301,5/26/15,62,34,2,9,1,2016,2,12,1,OwnerOccupier,Tverskoe,0.072896553
6920072,5/26/15,45,39,4,20,1,2015,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
8639590,5/26/15,69,58,5,20,6,2014,2,13,1,OwnerOccupier,Poselenie Moskovskij,16.00085262
5300000,5/26/15,32,20,3,5,1,1966,1,5,3,Investment,Mozhajskoe,11.4261711
6900000,5/26/15,54,30,13,17,1,2000,2,7,3,Investment,Birjulevo Zapadnoe,17.53173803
1000000,5/26/15,59,44,6,9,1,1971,3,5,3,Investment,Chertanovo Juzhnoe,16.64496506
7350000,5/26/15,33,17,10,12,1,1968,1,9,3,Investment,Savelovskoe,6.259019308
4005640,5/26/15,41,43,4,17,1,2015,1,10,1,OwnerOccupier,Poselenie Sosenskoe,19.99378444
1800000,5/26/15,38,17,9,12,1,2012,1,9,3,Investment,Akademicheskoe,6.915778961
7000000,5/26/15,68,46,5,6,2,1929,3,7,2,Investment,Presnenskoe,4.036414634
6200000,5/26/15,42,26,4,5,1,1963,2,5,2,Investment,Zjuzino,11.07661719
7257447,5/26/15,58,40,2,25,4,2016,2,10,1,OwnerOccupier,Mitino,18.7528432
8516729,5/26/15,79,79,14,21,6,2017,3,12,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
3865945,5/26/15,34,37,15,17,1,2016,1,10,1,OwnerOccupier,Poselenie Desjonovskoe,29.13376481
6952490,5/26/15,51,51,7,17,1,2014,2,9,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
7531000,5/26/15,44,39,3,9,2,2017,1,7,1,OwnerOccupier,Sviblovo,10.51446841
11603900,5/26/15,75,35,14,20,1,2015,2,19,1,OwnerOccupier,Krylatskoe,15.0846942
5477800,5/26/15,61,34,12,14,1,2017,2,9,1,OwnerOccupier,Poselenie Sosenskoe,19.52527113
7322751,5/26/15,63,63,8,17,1,2015,2,12,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
2000000,5/26/15,32,21,8,9,5,1962,1,5,3,Investment,Ostankinskoe,5.899296127
6100000,5/26/15,67,58,10,16,1,2015,2,10,1,OwnerOccupier,Poselenie Shherbinka,26.46421078
9680262,5/26/15,61,41,16,24,6,2017,2,10,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
8450000,5/26/15,37,22,7,9,5,1966,2,7,3,Investment,Ramenki,5.743709386
2000000,5/26/15,43,29,5,5,2,1960,2,5,3,Investment,Bogorodskoe,8.890437716
2600000,5/26/15,51,51,3,17,1,2014,2,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
14800000,5/27/15,92,61,13,16,2,1990,4,10,2,Investment,Otradnoe,13.16296176
2860197,5/27/15,29,44,3,17,1,2014,1,10,1,OwnerOccupier,Poselenie Filimonkovskoe,27.00081593
6622713,5/27/15,41,41,14,17,1,2016,1,10,1,OwnerOccupier,Mitino,18.7528432
8008570,5/27/15,69,63,2,17,1,2015,2,10,1,OwnerOccupier,Poselenie Moskovskij,15.75024402
6100000,5/27/15,36,21,7,9,1,1979,1,6,3,Investment,Otradnoe,11.55208315
6332017,5/27/15,36,36,15,17,1,2014,1,9,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
8950000,5/27/15,61,43,7,9,1,1979,3,6,3,Investment,Jaroslavskoe,15.58452661
18900000,5/27/15,112,69,8,14,4,2003,4,12,3,Investment,Kurkino,20.84981963
5598985,5/27/15,90,38,2,2,1,2015,3,8,1,OwnerOccupier,Tverskoe,0.072896553
11650000,5/27/15,77,45,8,17,1,1984,3,10,2,Investment,Mozhajskoe,13.24584323
6602525,5/27/15,82,82,11,13,4,2016,3,10,1,OwnerOccupier,Poselenie Shherbinka,28.15157234
4789650,5/27/15,41,39,1,9,6,2015,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.48329688
3000000,5/27/15,83,48,11,25,1,2011,3,10,3,Investment,Ochakovo-Matveevskoe,11.15605074
9967558,5/27/15,47,47,17,25,1,2015,1,10,1,OwnerOccupier,Filevskij Park,6.514713376
4384630,5/27/15,49,49,13,17,1,2015,1,10,1,OwnerOccupier,Tverskoe,0.072896553
3555850,5/27/15,36,43,7,15,1,2014,1,9,1,OwnerOccupier,Poselenie Sosenskoe,20.19708984
11784722,5/27/15,55,55,17,17,1,2016,1,10,1,OwnerOccupier,Filevskij Park,6.813863848
4340490,5/27/15,53,63,3,4,1,2014,2,9,1,OwnerOccupier,Poselenie Filimonkovskoe,27.00081593
14685036,5/27/15,86,86,3,3,1,2017,3,10,1,OwnerOccupier,Sviblovo,10.51446841
8983384,5/27/15,79,77,4,17,1,2014,3,10,1,OwnerOccupier,Tverskoe,0.072896553
40000000,5/27/15,104,58,7,7,2,2000,3,11,1,Investment,Mar'ina Roshha,3.553427846
8400000,5/27/15,45,30,4,5,1,1961,2,5,2,Investment,Cheremushki,9.399808752
7823030,5/27/15,96,96,5,5,1,2015,3,10,1,OwnerOccupier,Poselenie Sosenskoe,19.1706772
9300000,5/27/15,53,31,11,16,1,1976,2,9,3,Investment,Zjablikovo,15.34345485
7000000,5/27/15,45,26,10,12,5,1965,2,5,2,Investment,Kuz'minki,9.457096624
16866496,5/27/15,98,70,18,25,4,2015,3,10,1,OwnerOccupier,Ramenki,10.91522293
2496721,5/27/15,28,28,1,4,1,2014,1,6,1,OwnerOccupier,Poselenie Filimonkovskoe,28.73814133
3000000,5/27/15,57,38,5,9,2,1968,3,6,2,Investment,Caricyno,13.4588301
8300000,5/27/15,53,35,1,5,2,1963,3,5,3,Investment,Rjazanskij,9.294275279
2533300,5/27/15,51,51,3,3,1,2017,2,10,1,OwnerOccupier,Poselenie Novofedorovskoe,51.34968656
3865945,5/27/15,34,38,12,17,1,2015,1,10,1,OwnerOccupier,Tverskoe,0.072896553
6530000,5/27/15,38,16,12,17,1,1977,1,10,2,Investment,Pokrovskoe Streshnevo,11.36450873
14200000,5/27/15,83,57,4,8,2,1960,3,8,2,Investment,Danilovskoe,5.37725759
10865610,5/27/15,55,35,17,24,1,2016,2,8,1,OwnerOccupier,Nagatinskij Zaton,8.532480294
3035645,5/27/15,45,21,6,12,6,2012,1,14,1,Investment,Poselenie Sosenskoe,21.19416215
8500000,5/28/15,43,27,3,9,1,1969,2,6,3,Investment,Kon'kovo,12.63173053
13500000,5/28/15,73,43,11,16,1,1982,3,10,3,Investment,Troparevo-Nikulino,12.59820841
14000000,5/28/15,60,38,10,14,2,1967,2,8,3,Investment,Ramenki,5.463340552
5084656,5/28/15,39,39,12,17,1,2014,1,9,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
4594590,5/28/15,42,41,10,12,5,2015,1,10,1,OwnerOccupier,Poselenie Sosenskoe,20.34154585
4971653,5/28/15,41,41,10,25,1,2014,1,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
7975000,5/28/15,62,39,3,12,1,1976,3,7,2,Investment,Silino,37.52915423
25502712,5/28/15,83,83,6,10,1,2015,2,10,1,OwnerOccupier,Presnenskoe,4.265688359
6800000,5/28/15,42,25,5,5,2,1959,2,5,2,Investment,Ostankinskoe,6.049421091
4300000,5/28/15,27,17,1,5,5,1966,1,4,2,Investment,Beskudnikovskoe,13.68721233
11290000,5/28/15,74,45,9,16,1,1977,3,10,2,Investment,Orehovo-Borisovo Juzhnoe,18.27943351
11000000,5/28/15,37,22,5,9,2,1963,2,6,3,Investment,Lomonosovskoe,9.257096307
12216878,5/28/15,96,47,16,24,4,2016,1,22,1,OwnerOccupier,Hovrino,13.23330248
3100000,5/28/15,31,17,4,5,1,1975,1,5,3,Investment,Troickij okrug,35.83891354
7500000,5/28/15,63,44,11,12,1,1972,3,6,3,Investment,Chertanovo Juzhnoe,16.38457251
3207603,5/28/15,34,43,4,4,6,2015,1,10,1,OwnerOccupier,Poselenie Filimonkovskoe,28.73814133
9700000,5/28/15,61,38,2,9,2,1971,3,8,3,Investment,Kon'kovo,13.84167892
8625580,5/28/15,64,32,5,9,1,2016,2,12,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
1000000,5/28/15,54,32,11,16,1,1981,2,9,2,Investment,Bibirevo,15.01466702
10418391,5/28/15,47,47,22,25,4,2015,1,10,1,OwnerOccupier,Filevskij Park,6.514713376
8083313,5/28/15,63,60,5,17,1,2015,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.37012991
5044341,5/28/15,40,40,14,17,1,2014,1,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
1000000,5/28/15,37,19,9,17,1,2004,1,7,3,Investment,Perovo,9.680915598
6309606,5/28/15,61,61,14,17,1,2014,2,10,1,OwnerOccupier,Solncevo,16.95715522
6500000,5/28/15,44,42,7,24,4,2014,1,10,1,OwnerOccupier,Danilovskoe,5.887256318
12000000,5/28/15,53,32,17,17,1,2000,2,9,2,Investment,Akademicheskoe,6.272104157
5782560,5/28/15,71,33,14,16,6,2013,2,12,3,Investment,Poselenie Mosrentgen,16.58366638
8085934,5/28/15,73,73,8,17,1,2015,3,10,1,OwnerOccupier,Poselenie Vnukovskoe,22.2224338
8474131,5/28/15,64,64,6,9,1,2014,2,10,1,OwnerOccupier,Poselenie Vnukovskoe,21.90579236
2755137,5/28/15,73,38,9,12,4,2014,2,12,1,Investment,Poselenie Rjazanovskoe,30.51000813
8200000,5/28/15,44,27,5,9,1,1977,2,6,3,Investment,Zjablikovo,16.94023148
8000000,5/28/15,38,23,4,9,5,1964,2,7,3,Investment,Kuncevo,11.55251766
7400198,5/28/15,79,79,6,17,1,2015,3,10,1,OwnerOccupier,Poselenie Moskovskij,23.37369741
4657185,5/28/15,62,61,3,4,2,2014,3,8,1,OwnerOccupier,Poselenie Filimonkovskoe,28.85448479
5500000,5/29/15,35,19,11,12,1,1968,1,9,3,Investment,Gol'janovo,14.46796615
34645000,5/29/15,108,74.78,8,16,1,2015,3,12,1,OwnerOccupier,Alekseevskoe,6.590419617
8500000,5/29/15,47,28,2,12,1,1978,2,6,2,Investment,Babushkinskoe,13.67327481
